gene_id	SRX8042381	SRX8042382	SRX8042383	SRX8042384	SRX8042385	SRX8042386
ENSMUSG00000026202	8.57393631	8.63185072	8.97987475	8.48305208	8.75532125	9.34351536
ENSMUSG00000052026	6.5152268	6.97170958	6.86025212	5.98209378	6.28381925	6.70881588
ENSMUSG00000076617	9.52283989	8.74199702	6.0059752	9.91148176	11.08700636	12.5183801
ENSMUSG00000104178	4.24253488	3.51142882	3.99416232	3.28774218	3.17793481	4.22797268
ENSMUSG00000042200	4.1898218	3.2841642	2.7272902	4.16849631	3.42036183	3.41408054
ENSMUSG00000031343	7.57413944	6.60537706	7.53884298	7.36501799	7.72271348	7.31999197
ENSMUSG00000008932	3.14737185	4.15369707	2.03475054	2.47140445	6.14623038	3.08013859
ENSMUSG00000094286	3.10471591	3.42615921	2.43316619	3.47635945	2.63319498	2.46104304
ENSMUSG00000093628	2.96912041	4.70707329	2.27574867	2.26265597	3.23705737	2.35378993
ENSMUSG00000022756	6.79024689	7.10264079	7.19548162	6.64358832	7.44318422	7.26103378
ENSMUSG00000072621	6.46586656	4.23620163	3.20068238	2.68931972	5.02416799	4.87165813
ENSMUSG00000045318	5.21523628	4.98899406	5.08304755	6.08528976	5.3539136	5.12401198
ENSMUSG00000039252	6.76858927	7.23135833	7.01268778	7.81953051	6.63793461	7.09294004
ENSMUSG00000106133	2.28128025	3.29141164	2.70290792	1.81518795	2.65977383	3.44978285
ENSMUSG00000053693	6.95599807	7.0684352	7.12551594	6.57745931	6.90167146	6.9678797
ENSMUSG00000080937	2.27088462	4.29618083	2.06171349	1.81629393	4.08265114	2.36557048
ENSMUSG00000048001	3.89777785	5.02223818	4.61248828	5.31527845	3.67982884	4.96482697
ENSMUSG00000021596	7.44267269	6.83035174	7.45485832	7.37734609	7.51051289	6.85665349
ENSMUSG00000048834	6.62876463	6.90987587	6.69880121	6.29955164	6.62303329	5.37949958
ENSMUSG00000021194	7.09980229	6.56816528	7.21481221	7.43742112	7.19473264	7.01459794
ENSMUSG00000018930	6.31299712	3.06457309	2.47040562	3.51019644	4.97331486	5.62404684
ENSMUSG00000041141	6.98918195	6.73329674	6.93579437	6.54210454	6.41356848	6.33606209
ENSMUSG00000048304	7.05276359	8.28825743	7.43898891	6.97374319	6.84406514	6.71478601
ENSMUSG00000097391	6.43760904	6.84123845	6.59969074	6.56568064	6.20789154	5.15890388
ENSMUSG00000073514	5.58162345	5.77677538	6.20824352	6.43551144	5.94468959	6.44645851
ENSMUSG00000031722	2.24204848	5.45835716	1.70771854	3.71047222	5.23652829	2.87147635
ENSMUSG00000032528	5.41564231	5.27564108	5.40279459	5.33785415	4.47892281	5.03937076
ENSMUSG00000104581	5.00137631	2.76690379	2.62815513	3.58358742	3.25601393	2.3783693
ENSMUSG00000103999	5.08305871	4.86826942	1.70606711	2.67556792	3.18919959	3.67765855
ENSMUSG00000032011	9.50155739	9.40480709	9.63886361	9.12822198	9.61006329	9.56424216
ENSMUSG00000056427	6.6702463	6.81360669	6.81679609	7.20355846	7.70066032	6.50198723
ENSMUSG00000090255	2.61950858	3.87220009	3.33871099	3.18466542	3.23960979	2.78698413
ENSMUSG00000102665	2.61591657	4.36698587	3.01862544	2.07996186	2.71955882	3.09096132
ENSMUSG00000090066	4.84721023	2.32970049	3.54527947	2.97586369	3.61893246	3.4091476
ENSMUSG00000023345	5.74371912	4.84822052	5.0766398	7.03919191	7.59978584	5.80524796
ENSMUSG00000046204	7.00265909	7.11499162	7.14827106	6.55853205	7.18131628	6.99124932
ENSMUSG00000044556	3.48435215	5.15703232	2.06513613	2.83121976	3.51035981	3.06333422
ENSMUSG00000035576	5.0016262	4.21851995	4.33708129	4.51885747	2.78554878	4.12137752
ENSMUSG00000056812	8.03143508	7.20109615	7.45837628	7.14708061	6.34666121	6.50321252
ENSMUSG00000032773	8.36909295	8.35214631	8.58890043	8.17824902	8.47768983	8.4370163
ENSMUSG00000032776	6.13255911	4.95756018	4.53360086	3.3473116	4.49880456	3.82856327
ENSMUSG00000080731	3.81614748	5.81942087	2.49031376	2.6748331	4.51259862	2.85954808
ENSMUSG00000103694	4.4764136	6.03857366	5.29233471	5.80167067	4.31795957	4.43246681
ENSMUSG00000083359	3.38870383	2.31392914	1.90643441	3.04846337	3.24425207	2.37705766
ENSMUSG00000054034	5.53477037	5.58732904	5.75417049	5.1546557	5.8686331	5.78772175
ENSMUSG00000083104	5.85313017	4.90442969	2.63170989	3.29369525	3.55066615	2.89823419
ENSMUSG00000026725	3.22191041	4.53160415	1.88737962	2.10680946	3.17613988	2.77435665
ENSMUSG00000086496	4.6929186	3.06415109	4.23479888	4.72304344	3.83997036	4.34378358
ENSMUSG00000030500	4.87317766	4.88588778	5.06309968	4.31699623	4.26863685	5.49588962
ENSMUSG00000022518	2.6239565	5.42957728	2.34483987	2.81427537	4.99495492	2.79965376
ENSMUSG00000022696	6.18499426	7.78535678	7.08006503	6.83577739	7.79044722	5.57562736
ENSMUSG00000030043	4.27548188	3.0591426	3.72096301	3.48566992	3.20789445	3.4333815
ENSMUSG00000095040	2.72835816	2.63012088	2.67245573	2.15461625	3.57981976	2.37192195
ENSMUSG00000089663	4.58342703	4.85067197	3.30529239	1.80323127	2.72985257	2.38416669
ENSMUSG00000015340	11.06362351	8.43639858	6.65560037	7.53927843	8.73398072	9.58531792
ENSMUSG00000028137	7.95319449	7.65628995	7.91122603	8.02996318	7.46547366	6.86395062
ENSMUSG00000063626	7.30837142	4.68564528	6.56812084	6.00235276	6.39584848	5.86619563
ENSMUSG00000057378	6.81225215	7.19614802	6.99874221	7.70092805	6.69889058	6.99867598
ENSMUSG00000038115	3.12981097	4.07320165	3.68573121	3.48567156	6.92583598	2.35161838
ENSMUSG00000043592	2.28445431	2.32098309	2.28341273	3.21725843	3.52718584	2.79015717
ENSMUSG00000041986	7.67187832	7.01550887	7.77139399	7.48113679	8.0629986	7.62665168
ENSMUSG00000095306	5.35364843	3.8772796	2.68444153	2.41786464	3.60682125	3.38715875
ENSMUSG00000003279	9.59022679	9.8302633	9.91952029	9.59226475	10.07049677	9.93092999
ENSMUSG00000030525	4.44484271	4.04064562	4.83510261	4.14107126	5.52945077	4.76356083
ENSMUSG00000022129	5.82035851	3.37371332	2.66448775	3.16319555	5.93979183	2.81623664
ENSMUSG00000083849	3.36623458	4.16692968	2.7452766	4.1096654	2.65753191	3.81246835
ENSMUSG00000085218	5.1684433	3.65241261	2.5033987	2.80856755	3.90289632	3.30452683
ENSMUSG00000059857	5.63142014	5.17398732	5.32657052	6.23871412	4.83052598	5.50882555
ENSMUSG00000020673	5.09868479	3.12645487	1.88043061	2.38988333	5.7602231	3.30740495
ENSMUSG00000020264	5.21828064	4.93307994	3.0629831	5.05163955	4.79799642	3.41866241
ENSMUSG00000026527	5.98527437	6.92023579	6.88975086	6.6042948	6.95008203	7.36426969
ENSMUSG00000081816	2.24517111	4.9872392	2.98713484	1.84070837	2.69333884	4.52504502
ENSMUSG00000102312	2.97797586	3.7745848	3.84239374	3.96840022	3.534962	4.20773558
ENSMUSG00000045967	7.9209158	7.91522869	8.01158111	7.91871514	7.15999268	7.74335402
ENSMUSG00000104493	5.30529499	4.49424662	2.34299502	2.02853387	2.71911529	4.49526287
ENSMUSG00000086739	3.58769503	5.10205528	4.57286482	4.77253342	4.27160106	4.56778768
ENSMUSG00000097767	10.27373274	10.13778146	10.12926272	9.75061756	9.96114103	9.40241969
ENSMUSG00000103320	2.65971884	4.22516248	2.41394707	3.908312	3.89278617	3.0843475
ENSMUSG00000041923	6.46115622	6.83686489	7.01874709	6.59862348	6.93001835	7.2220853
ENSMUSG00000086997	4.19028287	2.37912691	2.70909276	2.25661463	3.23764177	2.335211
ENSMUSG00000100929	4.22925691	2.30420131	1.67055871	2.2987868	4.86960088	2.92307027
ENSMUSG00000064225	6.69405283	6.64623278	6.99784527	6.28778636	6.93579292	6.97859721
ENSMUSG00000058755	5.90450531	4.42029605	2.43304917	3.00525592	5.06336448	2.78427565
ENSMUSG00000022221	5.85394733	3.98267542	2.50759744	2.89200194	5.10681852	3.93334651
ENSMUSG00000040118	9.12561392	9.2509314	9.34974952	8.78060388	9.61315968	9.14288019
ENSMUSG00000105789	2.26133374	3.35834089	2.15456475	3.16077822	3.22424155	2.36136636
ENSMUSG00000057074	4.76520655	2.75142594	1.90164968	2.1019166	4.5078224	3.93075004
ENSMUSG00000003948	7.98778372	8.48534274	8.06543712	7.63916844	8.71573795	9.11279224
ENSMUSG00000039539	3.59007459	3.09274493	3.37353014	3.72989781	3.56141064	2.77115445
ENSMUSG00000103255	5.79008092	5.04184082	4.48184779	2.78178121	2.70129473	4.78356185
ENSMUSG00000102816	4.33048212	4.76227215	3.82520913	4.7166654	2.70802483	3.53302329
ENSMUSG00000026610	4.78550503	4.95471627	5.28845583	5.55390373	5.43445449	5.21483052
ENSMUSG00000039629	6.4356576	7.49262372	7.08339416	7.58830931	6.59648637	6.67027595
ENSMUSG00000070336	5.29048251	3.06102553	2.80359096	2.29836955	4.46443505	3.80265387
ENSMUSG00000103751	4.87535787	4.90056084	2.07644705	1.8268304	4.49784019	2.75989242
ENSMUSG00000050321	6.71656462	7.43631544	7.07058866	6.7709832	7.34005652	6.67126991
ENSMUSG00000052516	7.46085178	7.54998274	7.82525939	8.48007972	8.15781775	7.85292566
ENSMUSG00000102619	4.61244346	3.80031004	2.38388722	1.83176091	2.60556741	3.43486079
ENSMUSG00000048142	8.91563542	8.69462367	9.06356408	9.07218651	9.05659257	8.90920324
ENSMUSG00000086356	2.96456121	4.03047713	2.38189598	3.80453689	3.86385885	2.79462691
ENSMUSG00000106004	5.34876252	3.84298671	2.17317942	1.76560823	3.41873209	3.69216735
ENSMUSG00000082154	2.95040079	2.32325532	2.76866668	2.41797295	2.68499878	2.85201745
ENSMUSG00000028834	3.58624262	2.78714897	2.17299462	3.73180421	4.8908751	3.5909856
ENSMUSG00000085779	4.33355012	4.15666395	4.0973875	4.63273955	3.55688604	4.33642756
ENSMUSG00000104874	3.948432	6.05438882	3.08898722	2.99115626	3.23782626	3.9522476
ENSMUSG00000047428	5.21631939	6.13188537	5.43697099	4.3741224	4.64127215	5.59490763
ENSMUSG00000105717	4.55714147	5.22973921	2.05826648	2.82722522	3.21596567	2.77326998
ENSMUSG00000024793	4.32114966	3.44872944	3.56828667	2.90219738	3.09083317	3.59871536
ENSMUSG00000106290	5.2391038	4.09910161	2.05633109	3.3060519	3.88853739	2.36254017
ENSMUSG00000028488	7.9358172	8.60369421	8.69560564	8.13070188	8.15784331	7.79646399
ENSMUSG00000078129	3.1499008	3.13168449	3.18062726	3.76633488	3.61477921	3.09147033
ENSMUSG00000047904	5.1401407	3.53583752	4.77639849	3.97158731	4.55553853	5.15611643
ENSMUSG00000087439	4.0521691	3.33907627	1.70094222	2.28586523	2.67036901	2.81004127
ENSMUSG00000087593	2.87776556	2.32701997	3.00374454	1.84280958	3.85510834	4.38772623
ENSMUSG00000104122	5.25407227	4.77827897	2.56607866	3.06958037	2.61507083	2.41629262
ENSMUSG00000106943	4.85922758	6.51096792	3.16857882	2.67224963	3.79862692	4.93287707
ENSMUSG00000055214	2.9150447	3.92386257	3.07156473	4.24872841	2.69927786	4.74768631
ENSMUSG00000092268	4.33508591	3.46287212	1.61635919	4.23449662	3.55471966	4.75027038
ENSMUSG00000037217	9.08193566	9.60654749	9.61523329	9.3760958	9.71257081	9.56523031
ENSMUSG00000028351	7.31761627	8.25547835	7.97827984	8.28933999	8.26261082	8.01976021
ENSMUSG00000081104	3.34286761	5.50851669	2.1480095	2.33036374	4.90940409	3.10250906
ENSMUSG00000082686	4.32191473	4.14211433	1.72025197	2.62412531	2.74541276	2.76029665
ENSMUSG00000034413	6.73346345	7.51996027	7.61749982	7.54285915	6.76220793	7.89768383
ENSMUSG00000027016	3.56553953	4.41290647	4.7850843	4.73376685	5.64388668	5.57576796
ENSMUSG00000033419	8.37799813	9.23820969	8.99133128	8.20869799	9.10291038	8.81479032
ENSMUSG00000020808	2.24591414	3.12892086	3.15671903	2.78868779	2.66627104	4.66603808
ENSMUSG00000106646	4.23686366	4.15572775	2.61882177	4.54393839	3.89849083	3.02621584
ENSMUSG00000105826	4.65404454	2.80064084	1.89980285	3.26936322	3.23983849	3.60598812
ENSMUSG00000032373	7.54428629	5.19285866	5.22301984	3.94122055	5.601606	5.54912793
ENSMUSG00000102037	7.02566667	4.03983437	3.07911271	4.3196917	5.73928074	4.30341075
ENSMUSG00000024675	6.13158945	4.20811908	4.21536949	2.92376629	4.32277436	4.76919338
ENSMUSG00000010592	4.50815379	2.9896371	3.0532371	2.28340367	3.24525566	2.20146496
ENSMUSG00000039883	2.22687401	3.79111209	2.76199203	4.33531293	5.2641123	3.70059762
ENSMUSG00000103403	3.16810033	3.34815242	2.99925895	4.00572042	3.23204206	3.73665415
ENSMUSG00000097344	4.76150919	3.14951077	3.42516828	3.760238	2.71235484	2.32362763
ENSMUSG00000104284	4.23511468	4.12035257	4.10541148	4.43944897	3.8461364	3.65840459
ENSMUSG00000024172	6.73225825	6.45237379	7.02254652	6.90158347	7.04766323	7.30636393
ENSMUSG00000087349	2.92240266	5.04038266	2.93130467	2.06765485	3.16362955	3.44737965
ENSMUSG00000033520	4.72738237	3.1101862	2.16172933	2.85437798	2.62965063	3.64195231
ENSMUSG00000100815	5.91361308	4.49711513	2.80879739	2.8738477	3.87640723	4.67304823
ENSMUSG00000048385	7.19036322	6.80133419	7.32334365	7.53183937	6.92009082	8.00335624
ENSMUSG00000104912	2.19113785	5.43763137	2.24133105	3.79024862	4.73188724	3.32698927
ENSMUSG00000097381	5.44858637	4.07727495	3.17923533	1.90604006	3.7361732	3.30306003
ENSMUSG00000050711	8.66803837	6.92856001	7.42935051	7.27271007	6.20709926	7.068697
ENSMUSG00000102709	2.72377303	2.37848832	2.7241761	2.05395986	3.82389193	3.15693859
ENSMUSG00000104149	3.49540563	3.08541072	3.09646988	2.60525998	2.64825678	2.77938629
ENSMUSG00000025318	8.30281486	8.47323358	8.29885147	8.5129375	8.55098572	8.81244432
ENSMUSG00000051703	6.65958546	6.79376903	6.20273762	5.74904727	6.16545312	5.83349004
ENSMUSG00000039419	6.89164826	7.52529022	7.62441554	7.27612537	7.8134121	7.54013375
ENSMUSG00000002489	8.62796182	8.85789029	9.08918826	8.86735714	8.9408474	8.58278559
ENSMUSG00000061578	7.69947877	8.15354271	7.88233942	8.02431974	7.59714193	7.5565834
ENSMUSG00000052392	4.69838333	3.30585714	3.32721319	2.82628371	2.71908534	2.78968451
ENSMUSG00000105224	4.28088092	2.40975566	2.32686577	2.09714111	3.84466328	2.22711943
ENSMUSG00000041608	4.70806912	4.40975284	4.03452049	4.8134402	3.22451962	3.93277923
ENSMUSG00000092183	3.54222202	4.04263071	1.71625186	2.08470901	3.54973835	4.93081901
ENSMUSG00000056486	9.88215061	10.13553524	10.29264998	10.02606831	10.58968049	10.41295879
ENSMUSG00000092604	3.95178013	2.31156244	1.90146587	3.58723355	4.12455147	3.30309869
ENSMUSG00000023045	4.69693481	3.43639975	1.88059523	2.83147111	2.72359974	3.30526723
ENSMUSG00000081854	4.45524038	5.09170487	1.77886282	3.17105832	5.59852941	3.01086706
ENSMUSG00000000305	7.11827554	7.49680343	7.0110751	5.63097649	7.30570873	6.98425531
ENSMUSG00000030898	5.89734606	6.08969284	6.39429344	6.22075882	6.65275114	6.60684519
ENSMUSG00000094910	8.10441715	8.45544542	8.37308255	8.60141214	8.29455207	8.29787986
ENSMUSG00000066682	2.91427538	5.92525261	2.79923287	3.44910189	4.14264753	4.06590767
ENSMUSG00000102938	5.45292992	4.74947409	4.56402709	3.72886688	5.45020006	3.7699447
ENSMUSG00000103216	4.03525337	4.87927242	3.4588755	2.06271267	3.49001016	2.51771375
ENSMUSG00000005202	4.66279468	4.46236718	2.63489632	4.58538427	3.40648688	3.1877327
ENSMUSG00000086308	2.95161989	3.87983155	2.68527003	3.64009233	2.6702297	2.82805466
ENSMUSG00000091510	3.79342573	4.15985679	3.45201108	4.21159838	2.76050555	3.30539553
ENSMUSG00000091575	5.72563692	4.13106044	2.39383609	2.41705056	5.33474411	4.14145241
ENSMUSG00000027820	3.36846488	5.59552905	3.57499545	5.22002862	4.81577324	4.4893037
ENSMUSG00000103310	5.09890631	5.36475165	5.01996218	4.1559993	3.62784912	5.59011337
ENSMUSG00000021057	8.70365436	8.26350428	8.0006055	8.42946817	7.17372454	7.24239625
ENSMUSG00000083745	2.66435746	2.63158907	2.77275309	3.65325942	3.96598964	3.8740345
ENSMUSG00000042254	4.76704898	9.02629959	5.8004376	5.5468157	7.52350532	6.83039406
ENSMUSG00000104108	4.32900292	5.42108163	2.04032581	2.10133981	4.13914	4.18358563
ENSMUSG00000030577	8.06751419	4.52334017	3.66920617	5.61208955	6.69746655	6.9786564
ENSMUSG00000099170	4.57695853	3.15306381	1.88310199	2.09552807	4.26880304	3.6362935
ENSMUSG00000049971	5.26172303	5.41097906	4.9526224	5.66740937	5.29336181	5.06188239
ENSMUSG00000084218	5.27614266	4.93885974	2.19316935	2.39766069	4.12587261	3.46748725
ENSMUSG00000069516	13.5457336	11.17860233	9.1267494	10.70480685	12.35320524	11.80307347
ENSMUSG00000000869	4.89251948	2.35124338	1.87044214	2.6086143	4.21005237	3.95045391
ENSMUSG00000093758	3.53834196	4.91921534	1.88016324	3.09441923	3.62545007	2.37310022
ENSMUSG00000101452	3.13650739	3.35923614	1.68673232	3.18413749	3.27188258	3.18153089
ENSMUSG00000025739	3.2164482	4.1836417	4.88698645	4.86172833	6.02687557	5.86201766
ENSMUSG00000102895	3.98014264	4.61248587	1.90605234	3.94381516	3.79862238	3.16082622
ENSMUSG00000026175	2.90005665	4.42576968	1.68934427	2.297457	2.70147981	3.57722886
ENSMUSG00000034825	7.35164414	6.2569563	6.72306365	5.9859438	6.32248971	7.00547239
ENSMUSG00000097619	4.98335654	4.70394197	1.70391711	4.34036628	3.1558483	4.47345625
ENSMUSG00000024846	2.95686513	3.11683403	3.05716553	3.64328051	3.90912898	3.15515724
ENSMUSG00000086820	3.4366741	4.699379	1.95986613	4.44152246	4.77691226	4.08345459
ENSMUSG00000038576	6.888457	8.03558217	7.95457271	7.35751616	7.92457208	8.43986375
ENSMUSG00000038663	5.79536649	5.6286002	2.42085779	2.93908913	4.21045037	3.92494335
ENSMUSG00000025938	6.68031054	4.57531359	4.26790141	6.20132446	5.65834025	4.68460077
ENSMUSG00000080972	6.62828072	5.50307928	3.31088132	3.64983658	5.1040763	4.03193124
ENSMUSG00000047515	4.3940578	5.11425104	2.40914634	1.79532376	3.6699698	2.84002293
ENSMUSG00000052749	5.08111001	2.75162334	2.58170896	2.6615459	3.95372964	3.96093376
ENSMUSG00000102951	4.67080314	5.38823776	2.61302017	1.83608612	2.65772903	3.98723528
ENSMUSG00000049097	6.58421926	5.34865034	6.20769284	6.40939983	6.34829574	6.60120067
ENSMUSG00000027335	4.04758483	3.73162924	4.00620855	3.43320709	4.37756833	4.1640222
ENSMUSG00000074505	9.66393134	9.25041671	8.98569762	10.03173972	9.25542079	9.13365355
ENSMUSG00000091993	3.46040103	3.09281073	2.50049926	3.45693496	2.60078441	3.212748
ENSMUSG00000029161	5.38594007	5.55308819	5.55601148	5.55992253	5.38103176	5.68504404
ENSMUSG00000038807	8.05149225	8.51306066	8.51614301	8.3287752	8.50153147	8.35354337
ENSMUSG00000082484	5.52336073	4.80099267	2.89551403	2.86403063	2.67910119	3.41321896
ENSMUSG00000078887	5.54603724	5.72019443	4.28053658	6.23053866	7.23492278	4.65668063
ENSMUSG00000090264	2.64421785	5.1737047	3.50738051	2.78308636	3.88105961	3.76846124
ENSMUSG00000055761	4.92999547	5.20691626	4.47492461	4.19880061	3.92087626	3.37673078
ENSMUSG00000053550	8.20711685	8.34154469	8.13461253	7.99664556	8.43908785	7.98414862
ENSMUSG00000092182	2.27676886	4.28110482	2.04431662	2.77285268	2.62645117	2.86688588
ENSMUSG00000101587	2.93032973	5.75786339	3.08951903	2.4621004	3.84317889	4.69201749
ENSMUSG00000104705	4.47884623	2.34096818	2.29087588	2.28213624	3.85926054	3.1296474
ENSMUSG00000106121	3.3462046	4.520295	2.06415633	3.9029597	3.54779483	3.81755094
ENSMUSG00000042800	2.9775772	4.91652952	2.52393928	2.43267005	2.63654405	3.5494396
ENSMUSG00000107306	2.72186928	2.95140084	2.47434479	3.18494544	2.87002281	3.51464594
ENSMUSG00000106773	2.23712549	3.59657157	2.29348904	3.11858076	2.79006147	3.0462934
ENSMUSG00000025372	8.50134863	9.20830135	8.48402975	8.62198201	8.66792816	8.85335147
ENSMUSG00000102994	3.13172432	5.69320147	2.9250523	3.16786867	4.27309621	3.18531279
ENSMUSG00000026715	4.16158415	6.46627185	3.08058829	2.69225017	4.04090095	5.31061451
ENSMUSG00000000308	7.87748963	7.02689327	7.48087605	7.38472237	7.62910009	7.25880221
ENSMUSG00000099703	2.910798	2.31651348	3.17432864	3.07429737	3.33269949	4.34575694
ENSMUSG00000039860	5.30908489	6.3803804	6.0818778	6.26504312	6.61821433	6.46372703
ENSMUSG00000056656	2.95503726	3.55041513	2.48586619	3.68537589	3.22503967	3.77995857
ENSMUSG00000062184	5.97048805	6.27108204	6.1780343	6.56792455	5.38357529	6.78872369
ENSMUSG00000043289	4.34512027	3.7804746	1.8862275	3.49240073	2.71483947	3.10407942
ENSMUSG00000014030	5.36656678	4.99725464	1.97376933	4.08392837	3.31755981	3.05875745
ENSMUSG00000032561	6.65183747	5.29499197	3.00051157	5.78573437	6.13842454	4.86560048
ENSMUSG00000051456	4.35865587	2.69892143	2.24609716	2.59801722	3.32757886	3.04498981
ENSMUSG00000021534	3.37773206	3.46776255	3.48478554	3.88567066	3.33385228	4.01420479
ENSMUSG00000087326	5.03730661	3.68450758	1.90070737	2.86212991	4.11033037	3.55109026
ENSMUSG00000102449	3.14835702	4.91713446	2.44209219	3.43999109	3.11195196	2.4025617
ENSMUSG00000068396	2.22094572	4.54652398	2.31472596	2.06888757	2.6344962	4.15708309
ENSMUSG00000097997	5.7959035	3.87258973	2.88033501	2.60365163	4.76364112	4.19503996
ENSMUSG00000042282	5.80289037	5.3567847	3.57482829	4.26302372	8.69750008	5.16556717
ENSMUSG00000002997	6.86977253	6.99508246	6.43256697	7.49937925	7.16951404	6.85982174
ENSMUSG00000021071	8.69131887	9.26613049	9.03363328	9.18705227	9.18812068	9.23222824
ENSMUSG00000091154	3.8732994	4.72244798	1.99932674	4.42863196	3.12591807	4.56385691
ENSMUSG00000032726	4.6028907	4.3584346	1.93801599	2.49919845	3.78929463	2.79519668
ENSMUSG00000023216	3.4167879	4.42098592	2.45051191	3.93541334	4.17395471	2.36800186
ENSMUSG00000023047	2.63030619	4.53835401	1.87310601	3.4744695	3.19394185	3.65055801
ENSMUSG00000035385	8.13479831	3.96355458	3.89330233	4.17093344	7.56532261	7.91674904
ENSMUSG00000035963	2.8877307	3.33910636	2.81644888	2.10679613	3.88571872	2.39988879
ENSMUSG00000087050	3.69773492	4.91672824	3.02806223	4.57316255	4.67044666	3.34779092
ENSMUSG00000073486	2.63384472	2.32772642	1.71192221	3.26931296	4.48301501	4.91461798
ENSMUSG00000016349	10.26556349	9.69083807	9.92362782	9.67811749	10.01379893	10.35140325
ENSMUSG00000063446	5.08117475	5.07348635	4.91968569	4.12749479	5.4144288	5.06740632
ENSMUSG00000097265	3.53189626	4.55505543	4.1624926	4.72898866	4.08925901	4.7731016
ENSMUSG00000037982	3.82389035	3.74465314	3.0607524	3.98255534	2.60601961	3.18698745
ENSMUSG00000042671	6.04181718	6.79771485	6.3253969	6.86871074	6.1738401	6.6580242
ENSMUSG00000103192	5.31536623	7.95494533	3.95752288	4.47791189	6.79231346	5.88150541
ENSMUSG00000090546	10.42593602	10.63624241	10.06141956	11.50069912	10.92401873	10.3980712
ENSMUSG00000034187	10.7048829	10.20957079	10.83269079	9.73133453	10.78205481	10.22836397
ENSMUSG00000035373	7.69549832	5.0435791	3.22700724	4.36405541	6.19823307	6.56345887
ENSMUSG00000105846	2.242569	4.27881522	2.27821764	3.33275055	3.59424155	2.3670677
ENSMUSG00000046449	7.21558379	7.32886339	6.74022165	6.25558636	6.88568268	6.76426416
ENSMUSG00000034427	4.59865292	2.29440382	2.56955459	3.17362559	2.68761391	2.84528226
ENSMUSG00000096870	4.83637642	8.099349	4.365193	4.87216261	6.23773664	5.91977138
ENSMUSG00000031253	5.67421015	3.59629021	2.70822062	4.20476135	3.94329037	3.03122278
ENSMUSG00000047490	5.05568755	4.24633364	2.2721618	4.22401526	3.60569549	3.92395291
ENSMUSG00000073067	3.37244156	4.92889968	3.59511272	4.07007281	3.20234954	2.80410427
ENSMUSG00000022041	3.90663217	2.30821575	3.15407672	3.43833909	3.90649907	2.84383982
ENSMUSG00000093436	5.29390482	4.31729034	2.59281241	2.73355438	3.27646613	3.05902857
ENSMUSG00000105553	2.67825465	5.06096401	2.79223073	3.72472314	2.70581319	3.27808484
ENSMUSG00000086544	4.74603735	4.67445931	4.00965987	3.23642558	4.43816566	3.42273421
ENSMUSG00000089901	2.25153831	4.572978	2.47612599	1.80375036	5.86974377	3.06005919
ENSMUSG00000029765	9.30901081	9.09678029	9.08805016	8.85071592	9.2045257	9.06947868
ENSMUSG00000097451	9.69842435	10.24547985	9.62321081	9.57807506	9.09929181	9.23275243
ENSMUSG00000043439	6.28722702	6.56095206	6.40388113	5.83558965	7.618879	6.70562725
ENSMUSG00000054450	3.40911539	3.82815503	2.07972316	3.14184847	2.79752383	5.64148773
ENSMUSG00000020963	6.16947481	3.70468279	2.6464957	4.32001799	6.16557837	2.8274508
ENSMUSG00000032297	6.32513562	4.83375663	5.04960932	5.22735703	4.57864541	4.72292602
ENSMUSG00000028758	4.43834767	6.10967107	5.30427382	5.69536385	5.10910904	5.67581143
ENSMUSG00000024274	3.16617887	2.32876522	1.70881351	2.55330386	5.15158404	3.41069745
ENSMUSG00000090706	4.23119591	2.3414966	2.03379321	2.73357315	3.20178762	3.16964918
ENSMUSG00000091387	3.94719319	4.29301304	4.45260928	5.00373038	4.76068732	4.34766663
ENSMUSG00000093536	4.030029	4.78976201	4.11718108	3.61646346	4.41063236	3.64160337
ENSMUSG00000022479	6.47765486	4.17281886	3.04046962	2.9019355	5.37332174	5.86631613
ENSMUSG00000025170	6.08618522	6.32711753	6.12252386	5.57111572	6.65425683	6.06694853
ENSMUSG00000104272	2.96232196	3.84572271	3.38589503	3.98636492	3.54954366	3.76643352
ENSMUSG00000063430	7.31902408	7.52821132	7.16158937	8.11070721	8.14194733	7.57879441
ENSMUSG00000105676	2.77284313	2.92943688	1.95931769	1.82804779	5.04540551	3.8093229
ENSMUSG00000106291	3.30046572	4.08366207	2.34623185	3.67396085	3.65445298	2.88685075
ENSMUSG00000086826	2.98646685	6.08019568	2.857801	3.09471622	6.0254548	3.4000838
ENSMUSG00000097305	4.6242341	3.51965298	3.68271681	2.67507298	4.32010731	3.58854217
ENSMUSG00000097636	2.60240517	3.56498049	3.0674748	3.35469004	4.10644371	2.41267024
ENSMUSG00000098322	2.98878167	5.40223651	2.37696252	2.69768396	4.01265687	4.33444876
ENSMUSG00000085925	7.70182191	7.32814636	6.77072181	6.79737121	5.70427579	6.41531639
ENSMUSG00000041773	10.94781077	10.39572331	10.34461979	9.61258511	9.90209367	10.58739693
ENSMUSG00000047798	7.85441983	5.58622234	3.81985311	5.33807338	6.12729979	6.57474461
ENSMUSG00000052616	3.21708142	2.37675989	2.73782872	2.58661392	3.54802286	2.34921306
ENSMUSG00000091556	3.40230173	2.38604958	2.15261716	3.16636214	2.659239	3.10430315
ENSMUSG00000103560	7.31123943	7.89993584	4.5553895	4.07587366	5.85857205	4.34912579
