source	target	weight	p_value
NFkB	TMEM192	-1.8730776	4.6664003e-11
NFkB	TFPI2	7.3420653	4.8157436e-11
NFkB	MFNG	-1.0932089	5.0688717e-11
NFkB	GPATCH11	-2.138444	5.0692874e-11
NFkB	USP21	-1.3385673	5.0859313e-11
NFkB	PPIF	3.5774264	5.119632e-11
NFkB	LDAH	-1.312268	5.170883e-11
NFkB	CCRL2	4.5765796	5.200229e-11
NFkB	MDH2	-1.2577755	5.209832e-11
NFkB	HCAR3	7.5412436	5.337372e-11
NFkB	PLEK	2.3131354	5.3912427e-11
NFkB	ZNF813	-1.4448618	5.994939e-11
NFkB	MX1	9.052614	6.160752e-11
NFkB	QPCT	2.9310532	6.675605e-11
NFkB	RAB8B	2.0903811	7.0511784e-11
NFkB	PAAF1	-1.2507741	7.055776e-11
NFkB	ADAM17	1.688328	7.215566e-11
NFkB	TNFSF8	1.435077	7.273817e-11
NFkB	SMAD5	-1.613707	7.5541746e-11
NFkB	HCP5	2.0405066	7.752532e-11
NFkB	TUBB2A	4.2252502	8.072457e-11
NFkB	FBXO9	-1.1604575	8.1253136e-11
NFkB	SLCO3A1	2.0448952	8.175451e-11
NFkB	NARS2	-2.0792863	8.27263e-11
NFkB	DLEU1	-2.507134	8.7520144e-11
NFkB	SLFN5	4.014385	8.885136e-11
NFkB	GPATCH1	-1.329702	9.189411e-11
NFkB	ZFYVE21	-1.4163457	9.2059665e-11
NFkB	OASL	6.5127125	9.262574e-11
NFkB	ATG4C	-2.5306835	9.4970254e-11
NFkB	RPE	-1.1917913	9.731315e-11
NFkB	TK2	-1.2457271	9.8183225e-11
NFkB	CAT	-1.834626	9.9488806e-11
NFkB	HOXA1	-1.7810907	9.9729947e-11
NFkB	INPP4A	-1.1274045	1.01505256e-10
NFkB	ARV1	-1.2521919	1.03966044e-10
NFkB	GSPT2	-1.701184	1.040268e-10
NFkB	NR2F2	-2.0742753	1.042256e-10
NFkB	TAB2	1.2012461	1.0624109e-10
NFkB	CCL23	1.4113581	1.06499976e-10
NFkB	RPA4	1.2013419	1.09084734e-10
NFkB	EIF4EBP2	-1.2578088	1.0911301e-10
NFkB	CTNNBIP1	-1.4508595	1.1294744e-10
NFkB	SERPINB8	1.9942293	1.1842965e-10
NFkB	ADAMDEC1	4.0760574	1.1948534e-10
NFkB	HDAC3	-1.1772188	1.2038621e-10
NFkB	HRH1	1.991581	1.2314935e-10
NFkB	LAMP3	6.126786	1.2573925e-10
NFkB	APLF	1.1357223	1.2614165e-10
NFkB	BDKRB2	1.7647551	1.2757304e-10
NFkB	RFX7	-1.6628484	1.320898e-10
NFkB	RALBP1	-1.0899385	1.3735547e-10
NFkB	TNRC6B	-1.9301031	1.4082006e-10
NFkB	PTCD2	-1.5081631	1.4228496e-10
NFkB	FAM117B	-1.928219	1.4501543e-10
NFkB	GLRX5	-1.6454469	1.4532073e-10
NFkB	HENMT1	-1.5818663	1.4631894e-10
NFkB	RNF166	-1.91197	1.5176917e-10
NFkB	NUB1	1.2360367	1.526336e-10
NFkB	CLNS1A	-1.1751388	1.5350332e-10
NFkB	MYO1B	1.656087	1.5660333e-10
NFkB	EFNB1	1.112996	1.571387e-10
NFkB	ZNF652	-2.420364	1.5859665e-10
NFkB	SCAI	-1.4416622	1.5957052e-10
NFkB	GIMAP6	-1.1427962	1.6522593e-10
NFkB	PPP1CC	-1.9787968	1.6729323e-10
NFkB	SPIN1	-1.413198	1.6803074e-10
NFkB	NDUFA8	-1.2301489	1.6926387e-10
NFkB	CCR2	-1.7537296	1.8057732e-10
NFkB	MFSD4B	-1.0398093	1.8255918e-10
NFkB	HMG20A	-1.5132375	1.8591874e-10
NFkB	PTGR3	-1.4286371	1.8829387e-10
NFkB	SMARCC2	-0.9745531	1.893843e-10
NFkB	CNIH1	-1.4681042	1.9014043e-10
NFkB	PCYOX1	-2.6731508	1.9205866e-10
NFkB	SERPINA1	1.7560666	1.9552429e-10
NFkB	TSHZ1	-2.791491	1.9809768e-10
NFkB	HLA-G	2.2524207	1.9920679e-10
NFkB	UPF2	-1.3602632	2.0230241e-10
NFkB	PTGER2	2.2950344	2.2039028e-10
NFkB	ARHGAP31	2.641972	2.3288835e-10
NFkB	INPP5D	-1.3058658	2.3393365e-10
NFkB	MB21D2	2.3286426	2.3945027e-10
NFkB	AQP9	3.4014707	2.4148966e-10
NFkB	SRSF12	1.1324888	2.4195013e-10
NFkB	RANBP6	-1.908035	2.4900726e-10
NFkB	SLTM	-1.3576952	2.5126723e-10
NFkB	CBR4	-1.7091507	2.528528e-10
NFkB	LAYN	1.1500354	2.5842117e-10
NFkB	TTMP	1.8922971	2.5889133e-10
NFkB	SOX12	-1.2273643	2.591606e-10
NFkB	MGME1	-2.3141785	2.624693e-10
NFkB	CIDEB	-1.2912381	2.6711347e-10
NFkB	FUT4	1.948991	2.7984287e-10
NFkB	ISG15	8.556963	2.980656e-10
NFkB	PLA2G15	-1.6632143	3.0189243e-10
NFkB	PSMB9	5.1251984	3.238958e-10
NFkB	SKIL	1.8284377	3.2704686e-10
NFkB	PEX19	-1.1289163	3.3936232e-10
NFkB	FAM78A	-2.1389816	3.4183217e-10
NFkB	TOMM20	-1.4549638	3.4885078e-10
NFkB	AGO1	-1.0970454	3.6381909e-10
NFkB	UBR5	-1.5070226	3.6579792e-10
NFkB	PSEN1	1.0483493	3.6732078e-10
NFkB	ADAMTSL4	-1.2368433	3.8140013e-10
NFkB	PDP2	-2.148927	3.8719422e-10
NFkB	TRAF4	1.4786184	3.9727688e-10
NFkB	RBMS1	1.8064144	4.0506346e-10
NFkB	PEX1	-1.5847268	4.169237e-10
NFkB	CNGB1	0.5141347	4.4288045e-10
NFkB	KLHL8	-1.6097636	4.4557052e-10
NFkB	CHD9	-1.2511233	4.4872e-10
NFkB	BOLA1	-1.3546696	4.6624565e-10
NFkB	ZNF692	-1.3691831	4.9928517e-10
NFkB	HERC2	-1.7757392	5.049767e-10
NFkB	FZD3	-1.6928688	5.1282695e-10
NFkB	CXCL16	2.8699565	5.2645827e-10
NFkB	TLR7	0.88910145	5.3173177e-10
NFkB	CCDC125	-1.5782964	5.418741e-10
NFkB	DPH5	-1.6040338	5.4376353e-10
NFkB	BRCC3	-1.7697479	5.8371663e-10
NFkB	TNFRSF10B	1.9900157	5.8388017e-10
NFkB	ZNF439	-1.4278452	5.905676e-10
NFkB	CCDC112	-1.4594787	6.0431216e-10
NFkB	LTA4H	-2.142556	6.1047767e-10
NFkB	OTULINL	-1.6378736	6.17412e-10
NFkB	CIAO2A	-1.7088073	6.2019967e-10
NFkB	IMPA2	-2.7769897	6.295126e-10
NFkB	RMND1	-1.7936058	6.354571e-10
NFkB	NANOS3	0.8995345	6.6906053e-10
NFkB	ZNFX1	3.4695845	6.709765e-10
NFkB	MTIF2	-1.5726342	6.8140577e-10
NFkB	AKAP1	-1.4804596	6.8904665e-10
NFkB	TNFSF18	1.6329182	6.896987e-10
NFkB	CD34	0.74864775	6.9460804e-10
NFkB	RNF135	-2.1364975	7.078394e-10
NFkB	RND3	3.7280536	7.1545436e-10
NFkB	IER5	3.6333523	7.2253453e-10
NFkB	BTG2	4.071176	7.329663e-10
NFkB	TPST1	2.0452979	7.5380185e-10
NFkB	SSX2IP	-1.5979986	7.5939127e-10
NFkB	C3AR1	2.962349	7.9960666e-10
NFkB	HSF2	-1.3496392	8.056692e-10
NFkB	HES4	2.4892402	8.1508833e-10
NFkB	S100A7	2.9238153	8.167382e-10
NFkB	SCP2	-1.893501	8.2090085e-10
NFkB	IL13RA2	3.1337485	8.3547985e-10
NFkB	RBL2	-1.5843058	8.6646673e-10
NFkB	AASDH	-1.5756739	8.760178e-10
NFkB	FES	-1.1946689	8.8202384e-10
NFkB	TYK2	1.374039	9.2405894e-10
NFkB	GTF3A	-1.8432443	9.243862e-10
NFkB	PPP1R3D	-1.4919096	9.355682e-10
NFkB	SNAPC3	-1.2181213	9.357243e-10
NFkB	FPR2	1.6039366	9.372758e-10
NFkB	IRAK1BP1	-1.9757787	9.471158e-10
NFkB	TMEM144	-1.0638082	9.539881e-10
NFkB	CRLF2	1.8032435	9.541464e-10
NFkB	NIBAN1	3.3931978	9.627297e-10
NFkB	B3GNT5	2.062936	9.808343e-10
NFkB	AVPI1	-2.3600142	9.820655e-10
NFkB	SEC24A	1.9938476	9.823958e-10
NFkB	RCOR3	-1.4759974	9.918011e-10
NFkB	ZNF700	-1.7081958	1.0048564e-09
NFkB	RASSF4	1.5102744	1.0224321e-09
NFkB	ABHD15	-2.2803655	1.0871875e-09
NFkB	COX11	-1.2446277	1.0919641e-09
NFkB	STEAP4	2.6551414	1.1094993e-09
NFkB	KCTD6	-1.8583487	1.1322998e-09
NFkB	ARHGAP35	-1.0545064	1.1347219e-09
NFkB	GNAQ	-1.5139585	1.1382453e-09
NFkB	RPRD1A	-1.4154085	1.1442752e-09
NFkB	STAP2	1.862797	1.161636e-09
NFkB	MIR9-1HG	0.765006	1.167614e-09
NFkB	LDLRAP1	-1.5343318	1.1954131e-09
NFkB	GFPT2	2.956514	1.1976604e-09
NFkB	PPIG	-1.2171006	1.2155638e-09
NFkB	SERPINB4	2.842641	1.2166479e-09
NFkB	S100A3	2.5630238	1.2241365e-09
NFkB	SLAMF1	2.1031656	1.2682866e-09
NFkB	SLC27A3	-1.8931546	1.2757105e-09
NFkB	RPL22	-0.9889281	1.3183098e-09
NFkB	LTA	1.5472069	1.3205094e-09
NFkB	SNX18	-1.2337745	1.3452973e-09
NFkB	PPCS	-1.4372782	1.3573882e-09
NFkB	LINC02910	-1.6369067	1.3692243e-09
NFkB	PIM1	3.3787856	1.3758393e-09
NFkB	TTC13	-1.7687505	1.3821071e-09
NFkB	RHOH	1.1379535	1.4024696e-09
NFkB	TXN2	-1.0645801	1.4301771e-09
NFkB	RHOG	1.5752832	1.4511669e-09
NFkB	PTPN18	-0.8394585	1.4539533e-09
NFkB	PRMT9	-1.4812843	1.494548e-09
NFkB	HSDL2	-1.2519792	1.5349338e-09
NFkB	ZNF850	-2.0117567	1.625142e-09
NFkB	METTL17	-0.9105143	1.6589784e-09
NFkB	BMP4	-2.138422	1.6789989e-09
NFkB	ISL1	-1.4980845	1.686147e-09
NFkB	DUSP1	3.3431983	1.7416658e-09
NFkB	PTPN22	-1.4218538	1.7486301e-09
NFkB	IDO2	1.3782734	1.7613458e-09
NFkB	TRIM25	1.9460295	1.8642288e-09
NFkB	ZBTB14	-1.1221313	1.8727306e-09
NFkB	ZFP36	4.0348077	1.8816397e-09
NFkB	ACADM	-1.8840135	1.8844641e-09
NFkB	CHKA	-1.456585	1.903644e-09
NFkB	CAVIN2	-1.9063535	1.9159918e-09
NFkB	TMEM132A	0.9126838	1.9968949e-09
NFkB	BPGM	3.2150629	2.0198314e-09
NFkB	MOB3C	1.9718933	2.0465956e-09
NFkB	PDSS2	-0.6244967	2.0517483e-09
NFkB	IL1R2	3.3644598	2.0765734e-09
NFkB	GPR68	1.2518934	2.245388e-09
NFkB	FBXL4	-1.6455505	2.2492412e-09
NFkB	ANAPC13	-1.1421878	2.2563529e-09
NFkB	CD300LF	-1.5249968	2.2898219e-09
NFkB	MIEF1	-1.3656902	2.2935707e-09
NFkB	C2orf68	-1.5751953	2.3021764e-09
NFkB	MCCC1	-1.6124746	2.3045494e-09
NFkB	COA5	-1.7244773	2.3612625e-09
NFkB	HDDC3	-1.5134164	2.3735127e-09
NFkB	ZKSCAN4	-1.7015042	2.3807134e-09
NFkB	B4GAT1	-1.1923434	2.4326292e-09
NFkB	MGST2	-1.8336898	2.4377755e-09
NFkB	MGAM	2.0246634	2.440995e-09
NFkB	C16orf54	-2.6240737	2.5218871e-09
NFkB	RPAP2	-1.0004892	2.5418174e-09
NFkB	PRAM1	-1.5289252	2.5484588e-09
NFkB	CLEC4D	1.5993025	2.8486304e-09
NFkB	SPSB1	2.2816927	2.859262e-09
NFkB	INTS13	-1.8780228	2.8883416e-09
NFkB	SAMD4A	1.8623389	2.8934666e-09
NFkB	CLIP2	2.0603557	2.9915501e-09
NFkB	DHRS9	-2.1149335	3.023988e-09
NFkB	IL2RA	2.3759544	3.1559482e-09
NFkB	KLHDC3	-1.3135004	3.1702645e-09
NFkB	CAPRIN1	-0.886428	3.215754e-09
NFkB	MGLL	2.8955967	3.2577765e-09
NFkB	RTP4	4.094289	3.2945653e-09
NFkB	MORC2	-1.2545347	3.3274732e-09
NFkB	OXSM	-1.5493177	3.3357972e-09
NFkB	SELENOK	1.516075	3.3565482e-09
NFkB	FGF5	1.9550014	3.4136691e-09
NFkB	CDC40	-1.2354975	3.4518028e-09
NFkB	ACOT9	1.4285918	3.4784073e-09
NFkB	TNFSF10	6.4498167	3.50578e-09
NFkB	TUBGCP4	-1.3268936	3.5221324e-09
NFkB	UBE2E3	-1.7042172	3.5291732e-09
NFkB	CACNA1A	0.6781313	3.5722925e-09
NFkB	USP48	-0.9089558	3.5752035e-09
NFkB	PARN	-1.2042122	3.576136e-09
NFkB	ATF3	3.81203	3.5918262e-09
NFkB	PSTPIP1	-1.1826437	3.6585495e-09
NFkB	RXRA	-1.447303	3.6767127e-09
NFkB	PARP16	-1.3051121	3.68086e-09
NFkB	PDCD1LG2	2.219592	3.689976e-09
NFkB	DPY19L3	-2.2863233	3.7015206e-09
NFkB	SERBP1	-1.5116608	3.7540238e-09
NFkB	LYRM4	1.3486983	3.760153e-09
NFkB	DAGLB	-1.2892259	3.870601e-09
NFkB	ABCD3	-1.9053223	3.8784695e-09
NFkB	TM7SF3	-1.7850386	3.9352024e-09
NFkB	DDX60	4.5083966	3.950312e-09
NFkB	HS2ST1	-1.4903457	3.999551e-09
NFkB	NFS1	-1.183655	4.007644e-09
NFkB	APEX1	-1.9369886	4.0887693e-09
NFkB	BHLHE22	0.82133657	4.175515e-09
NFkB	DDX60L	2.5069635	4.2328114e-09
NFkB	SLC9A6	-1.5164628	4.2645696e-09
NFkB	SLC43A2	2.6261418	4.475207e-09
NFkB	CD33	-1.2360445	4.543616e-09
NFkB	COL27A1	1.2691371	4.576358e-09
NFkB	RFTN1	1.1873913	4.6125255e-09
NFkB	HELB	1.1903341	4.6758957e-09
NFkB	CD38	2.4347205	4.953494e-09
NFkB	MMS19	-1.1827102	4.972284e-09
NFkB	PYGL	-2.4713905	5.0121605e-09
NFkB	CD1D	-1.9468247	5.081844e-09
NFkB	SPHK1	3.3936996	5.2470623e-09
NFkB	CNBP	-1.2479622	5.4269846e-09
NFkB	NSA2	-1.2315847	5.4598335e-09
NFkB	C11orf21	-0.8829282	5.5022444e-09
NFkB	PHKA2	-0.9433108	5.537503e-09
NFkB	SIX6	0.6233407	5.6439204e-09
NFkB	SLC40A1	-2.116846	5.675954e-09
NFkB	GPR183	2.851079	5.701951e-09
NFkB	ERMP1	-1.7664102	5.719718e-09
NFkB	RFXAP	-1.2634625	5.7218577e-09
NFkB	C2CD4B	0.7492858	5.732322e-09
NFkB	PIGF	-1.4011503	5.795968e-09
NFkB	IDH1	-2.4434972	5.8211147e-09
NFkB	HIBCH	-1.8883854	5.9036496e-09
NFkB	SGTB	1.6534787	5.912893e-09
NFkB	FRMD7	1.003194	5.935652e-09
NFkB	STN1	-1.2385011	5.9408922e-09
NFkB	SPATA21	0.693472	5.977686e-09
NFkB	OLIG2	1.2499813	6.0277427e-09
NFkB	SKIC8	-0.8801677	6.036144e-09
NFkB	SEMA4A	0.9180249	6.0449805e-09
NFkB	ZNF184	-1.7195156	6.2188454e-09
NFkB	PGLYRP4	0.95366985	6.38196e-09
NFkB	FSD1L	1.5969318	6.4873733e-09
NFkB	GIGYF2	-0.84123594	6.4940218e-09
NFkB	ORC2	-1.2767191	6.6638854e-09
NFkB	ADGRE1	3.0812435	6.742364e-09
NFkB	TAGAP	1.0077254	6.7463546e-09
NFkB	MRPL34	-1.5272557	6.7898385e-09
NFkB	PRG2	0.9821943	6.815388e-09
NFkB	PI4KA	-1.1411316	6.8504153e-09
NFkB	CDCA7L	-3.222795	6.858854e-09
NFkB	IFNB1	3.1619818	6.9125234e-09
NFkB	NDUFS3	-1.3835242	6.9425408e-09
NFkB	NUDT7	-1.1932409	7.0161654e-09
NFkB	ATP5F1C	-0.96057785	7.3611686e-09
NFkB	RMND5A	-1.1910554	7.3661752e-09
NFkB	NFIA	-1.394849	7.430652e-09
NFkB	CAMK2G	-1.1353817	7.45468e-09
NFkB	SHFL	2.3012211	7.524612e-09
NFkB	ZNF18	-1.2626921	7.559096e-09
NFkB	RAD50	-1.2850742	7.609934e-09
NFkB	PPIP5K2	-1.8311763	7.62093e-09
NFkB	TMEM170B	-3.6516523	7.688983e-09
NFkB	ZBED3	-2.1279073	7.774521e-09
NFkB	CYP2R1	-1.0676811	7.804843e-09
NFkB	MICB	2.5328937	7.853981e-09
NFkB	MMP3	2.745532	8.028101e-09
NFkB	TEX264	-1.1448992	8.081716e-09
NFkB	ADNP	-1.553016	8.1737115e-09
NFkB	LANCL1	-1.2868721	8.295543e-09
NFkB	NDUFA5	-0.8701078	8.328168e-09
NFkB	IL17C	0.97858804	8.436289e-09
NFkB	MT2A	6.9756494	8.48363e-09
NFkB	RASGRP1	3.3616574	8.572626e-09
NFkB	MFSD2A	2.6096578	8.811515e-09
NFkB	FPGT	-2.2354023	8.885615e-09
NFkB	CASP2	-1.0935264	8.987994e-09
NFkB	TAP2	1.7616068	8.9974925e-09
NFkB	PHACTR1	1.4663585	9.053717e-09
NFkB	NRCAM	1.6042603	9.154339e-09
NFkB	ABHD17B	-0.91161007	9.24415e-09
NFkB	CCSAP	-1.3442491	9.37162e-09
NFkB	BTBD3	-1.7399268	9.446463e-09
NFkB	ACTL7B	0.6928304	9.447195e-09
NFkB	ANP32B	-1.4134653	9.538947e-09
NFkB	ARMC10	-1.3959758	9.604951e-09
NFkB	CUTC	-1.7252978	9.687016e-09
NFkB	CMPK2	7.318682	9.918891e-09
NFkB	SAP130	-1.0246552	1.0022911e-08
NFkB	TNFRSF11B	4.1933985	1.0346183e-08
NFkB	CELF2	-1.1493796	1.03877005e-08
NFkB	MAN2A2	-1.2313324	1.0664314e-08
NFkB	RHOT1	-1.3135477	1.0682113e-08
NFkB	REEP4	-1.3148699	1.0686458e-08
NFkB	LRPPRC	-1.1025338	1.0708672e-08
NFkB	BATF3	1.735831	1.0763198e-08
NFkB	TDRD3	-1.0848655	1.1020445e-08
NFkB	OGFOD2	-0.7318431	1.1084069e-08
NFkB	CYP7A1	0.9028244	1.1099787e-08
NFkB	LYRM7	-1.967875	1.12514105e-08
NFkB	DOP1B	-0.9907426	1.1299574e-08
NFkB	ZNF106	-1.3856645	1.1404985e-08
NFkB	NLRP3	1.4528174	1.1561467e-08
NFkB	SIRPA	1.3705266	1.1569738e-08
NFkB	APOL2	1.6074685	1.1736574e-08
NFkB	CACYBP	-1.5366051	1.209379e-08
NFkB	AKR7A2	-1.6505653	1.2169882e-08
NFkB	UGCG	2.836349	1.21766455e-08
NFkB	LINC00528	1.1099467	1.2289801e-08
NFkB	ANKRD17	-1.1064634	1.23156685e-08
NFkB	BBS10	-2.1227403	1.2392642e-08
NFkB	GJB2	4.1074467	1.2618249e-08
NFkB	MAPRE2	-0.90158933	1.2847821e-08
NFkB	IL4R	2.523433	1.311602e-08
NFkB	MTRF1	-0.9547981	1.3844031e-08
NFkB	ZFHX2	0.58990306	1.3875833e-08
NFkB	MCOLN2	2.84049	1.3988589e-08
NFkB	TFEC	1.4553245	1.4031112e-08
NFkB	CNTNAP1	1.9269664	1.4040712e-08
NFkB	ZNHIT3	-1.1610086	1.40663765e-08
NFkB	GRAMD4	-1.331804	1.4068147e-08
NFkB	MRFAP1L1	-1.826139	1.4332612e-08
NFkB	KCNA3	1.1730705	1.442362e-08
NFkB	OSBPL11	-1.2402847	1.4763825e-08
NFkB	ZNF331	-2.0083084	1.5101596e-08
NFkB	SIGLEC1	1.0777768	1.5271644e-08
NFkB	FLVCR1-DT	-1.3201805	1.5328872e-08
NFkB	ZNF140	1.6880144	1.5568318e-08
NFkB	FAN1	-0.7218027	1.5627508e-08
NFkB	PNPLA3	-1.6229978	1.5702184e-08
NFkB	SMAD3	1.8538185	1.574476e-08
NFkB	DHX57	-0.79728496	1.5784664e-08
NFkB	ZHX1	-1.8752058	1.6019955e-08
NFkB	TJP2	1.5611178	1.603423e-08
NFkB	ST13	-1.3853148	1.6153612e-08
NFkB	ARL8B	1.4233017	1.6268794e-08
NFkB	VEGFC	2.9922836	1.6581524e-08
NFkB	ARHGEF18	-1.5789813	1.6774566e-08
NFkB	ATP23	-1.1167306	1.6926139e-08
NFkB	ANAPC5	-1.114112	1.6928034e-08
NFkB	SNN	1.664128	1.7035713e-08
NFkB	NEDD9	2.5052512	1.7094763e-08
NFkB	RCN2	-1.6829807	1.7571596e-08
NFkB	PRICKLE1	-1.8726753	1.7976614e-08
NFkB	MRPS25	-1.3957136	1.828173e-08
NFkB	PANK1	-2.7608063	1.8613202e-08
NFkB	PHOSPHO2	-2.0794404	1.8783476e-08
NFkB	RNF20	-1.5833154	1.89657e-08
NFkB	L3MBTL4	1.0553559	1.9056632e-08
NFkB	PTGFR	1.4897093	1.9097975e-08
NFkB	GZF1	-1.2353935	1.9223386e-08
NFkB	KLHL5	1.405856	1.9340435e-08
NFkB	FTO	-1.2908728	1.9903466e-08
NFkB	ADA	2.111414	1.99391e-08
NFkB	CDIPT	-1.4819171	2.0683334e-08
NFkB	GALK2	-1.2584279	2.1096186e-08
NFkB	IL36RN	0.851371	2.1669198e-08
NFkB	PPP1R17	0.7859076	2.1673737e-08
NFkB	PPM1L	-1.1693461	2.1800922e-08
NFkB	NFE2L2	1.54546	2.2018906e-08
NFkB	BICD2	-1.144895	2.2695312e-08
NFkB	COQ9	-0.81370705	2.284009e-08
NFkB	SCAP	-1.0631981	2.2934264e-08
NFkB	ZNF616	-1.4118629	2.2944189e-08
NFkB	IFIT5	3.4226918	2.343566e-08
NFkB	NMRAL1	-1.3216258	2.3568349e-08
NFkB	TBC1D10A	1.136389	2.3572158e-08
NFkB	ELF4	1.4020234	2.3595481e-08
NFkB	VTI1B	-0.98324317	2.370986e-08
NFkB	EIF4B	-1.5544157	2.3825558e-08
NFkB	TMEM186	-1.0993601	2.405953e-08
NFkB	DNAJB9	2.0899024	2.4088447e-08
NFkB	GK3P	1.8185596	2.4549166e-08
NFkB	ZMYM3	-1.2677606	2.4757265e-08
NFkB	CD180	-1.2625365	2.4874193e-08
NFkB	ERAP1	1.2480412	2.52023e-08
NFkB	HERC5	4.522029	2.5397185e-08
NFkB	LACC1	3.231515	2.577843e-08
NFkB	CTR9	-1.4021199	2.6093764e-08
NFkB	POMGNT2	-1.2479314	2.6126473e-08
NFkB	RFX5	1.70151	2.6130046e-08
NFkB	TRMT12	-1.3499318	2.6235432e-08
NFkB	ZBTB48	-1.0247461	2.6418169e-08
NFkB	NEDD4L	1.5788474	2.6519457e-08
NFkB	RASGEF1B	2.4453843	2.6538892e-08
NFkB	RAB24	1.7923529	2.6660977e-08
NFkB	COG2	-0.9654837	2.6708879e-08
NFkB	TMEM243	-1.6742114	2.6781363e-08
NFkB	C22orf42	0.8739736	2.6825646e-08
NFkB	DUS2	-0.95330364	2.7534055e-08
NFkB	GMPS	-1.3817675	2.804452e-08
NFkB	P2RX7	2.9476128	2.8379743e-08
NFkB	ZNF232	-1.6168506	2.8512392e-08
NFkB	SETD2	-0.9603702	2.8610055e-08
NFkB	DYRK3	0.8496533	2.8634854e-08
NFkB	MPPE1	-1.273504	2.8852002e-08
NFkB	SAMD14	0.532147	2.9116885e-08
NFkB	NCOR1	-0.7534545	2.9165765e-08
NFkB	ITGAV	2.3080115	2.9173664e-08
NFkB	ORC4	-0.97221166	2.9363846e-08
NFkB	NADK2	-1.5118939	2.9777588e-08
NFkB	SLC37A1	0.9478939	2.97868e-08
NFkB	ATP5PO	-0.634859	2.9951398e-08
NFkB	TPRA1	1.4099956	3.0239327e-08
NFkB	COX15	-1.0171807	3.0439953e-08
NFkB	ZBTB4	-1.4648441	3.079447e-08
NFkB	ZNF30	-1.7582222	3.1004518e-08
NFkB	RSAD1	-1.2960174	3.1125253e-08
NFkB	ZC3H14	-1.3097131	3.1395285e-08
NFkB	ANP32A	-1.645062	3.1673643e-08
NFkB	LRRC49	1.5389801	3.1919587e-08
NFkB	GADD45A	4.04252	3.192857e-08
NFkB	KLHDC8B	-1.888768	3.2682387e-08
NFkB	SELENOM	3.6620095	3.2711057e-08
NFkB	RNF7	-0.91904205	3.2739315e-08
NFkB	FAM216A	-2.5448995	3.303138e-08
NFkB	PBX4	1.1846558	3.3039246e-08
NFkB	SIMC1	-1.7374121	3.3341237e-08
NFkB	PSIP1	-1.4696878	3.3940257e-08
NFkB	TIMM9	-1.4222412	3.404323e-08
NFkB	IMMT	-0.93803155	3.410585e-08
NFkB	CAMK1	-0.8508297	3.4156717e-08
NFkB	FADS3	2.3009422	3.4745838e-08
NFkB	CLCF1	2.384333	3.4938964e-08
NFkB	KIAA0586	-1.1805826	3.5513565e-08
NFkB	MTIF3	-0.7137232	3.557705e-08
NFkB	MRPS23	-1.2598823	3.593839e-08
NFkB	LEPROTL1	-1.5279806	3.6195928e-08
NFkB	NAGA	-1.0025512	3.6446455e-08
NFkB	LSM8	-1.1273981	3.6483808e-08
NFkB	SSTR2	1.0465957	3.654263e-08
NFkB	ADGRB1	0.7462963	3.6583703e-08
NFkB	NUBPL	-1.2220458	3.731644e-08
NFkB	ATRAID	-1.2380607	3.762718e-08
NFkB	CEP44	-1.2620678	3.77707e-08
NFkB	ABCA5	1.6581593	3.7895944e-08
NFkB	GID8	-1.0594517	3.7983927e-08
NFkB	PRPF38B	-1.1283351	3.8188993e-08
NFkB	SLF2	-0.9093824	3.8581025e-08
NFkB	AASDHPPT	-1.2061988	3.9233125e-08
NFkB	SAMM50	-0.8597018	3.9280774e-08
PI3K	MLANA	-9.985743	1.84e-43
PI3K	PMEL	-6.5903482	6.8747866e-36
PI3K	FAXDC2	-12.421274	3.297515e-34
PI3K	HSD17B8	-8.601571	9.948224e-34
PI3K	CTSF	-9.172143	1.0235212e-31
PI3K	SPSB3	-6.5337286	1.2739464e-31
PI3K	ATP6V1G2	-7.237346	1.6426456e-31
PI3K	TYR	-5.076854	3.4585233e-31
PI3K	GNPTG	-6.9666095	6.0181104e-29
PI3K	INPP5K	-4.530098	6.3855297e-29
PI3K	WDR31	-3.9438388	6.880796e-29
PI3K	PEX11G	-4.4546137	7.153749e-29
PI3K	DHRS12	-3.4073498	1.4031042e-28
PI3K	NT5M	-3.9151306	6.6737926e-28
PI3K	PAEP	-3.8032277	7.687124e-28
PI3K	CREB3L4	-9.102652	1.0319698e-26
PI3K	UBALD2	-9.985377	1.115894e-26
PI3K	ING4	-7.700118	1.7126463e-26
PI3K	DERL3	-4.0336795	2.5384336e-26
PI3K	KRTAP19-1	-6.881952	1.1785932e-25
PI3K	SLC27A1	-8.329921	5.6792473e-25
PI3K	APOC1	-5.0613103	1.4584213e-24
PI3K	CCDC25	-4.3392715	3.1007434e-24
PI3K	FCGRT	-6.1702433	4.8728668e-24
PI3K	CDK5RAP3	-5.2547665	5.1776807e-24
PI3K	NENF	-2.8622334	8.5038425e-24
PI3K	DNAI4	-3.6271226	9.58215e-24
PI3K	YBX2	-4.4198575	1.8672601e-23
PI3K	TFDP2	-5.6735883	6.288925e-23
PI3K	AMIGO1	-6.000321	7.1548996e-23
PI3K	CA14	-4.8380404	7.6451634e-23
PI3K	CBX7	-6.43722	9.4861874e-23
PI3K	MCAM	5.1250825	1.5620364e-22
PI3K	CRYL1	-7.3330264	2.94477e-22
PI3K	RPS29	-5.844441	3.6055e-22
PI3K	SMIM19	-7.210559	3.8633914e-22
