sampleID	hgncSymbol	geneID	pValue	padjust	zScore	l2fc	rawcounts	meanRawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank	padjust_Sample_specific_genes	padjust_Test_subset	foldChange	HPO_label_overlap	HPO_id_overlap	Ngenes_per_pheno	Nphenos_gene
HG00106	BRWD1-IT2	ENSG00000255568.2	0.937700542595268	1	-0.44	-0.22	4	4.2	3.3	3.99	1000	TRUE	161	10	81			0.86				
HG00106	BTG3	ENSG00000154640.14_3	0.602233222194515	1	-0.48	-0.15	845	865	772.97	859.82	32.36	TRUE	161	10	81		1	0.9				
HG00106	BTG3-AS1	ENSG00000280594.1_3	0.436755730022892	1	-0.8	-0.74	22	28.6	16.06	27.21	4.66	TRUE	161	10	81			0.6				
HG00106	CFAP410	ENSG00000160226.15_4	0.544360081793563	1	-0.47	-0.3	46	44.9	34.5	42.64	16.64	TRUE	161	10	81			0.81				
HG00106	CHODL	ENSG00000154645.13_3	0.37547335270351	1	0.92	0.57	13	9.6	14.06	9.13	4.49	TRUE	161	10	81			1.48				
HG00106	CLDN14	ENSG00000159261.10_4	0.911780060994947	1	0.18	0.01	106	70	67.51	67.4	8.72	TRUE	161	10	81		1	1.01				
HG00106	CLIC6	ENSG00000159212.12_2	0.767083293710277	1	-0.22	-0.29	646	593.3	442.82	541.57	5.26	TRUE	161	10	81			0.82				
HG00106	COL18A1	ENSG00000182871.14_3	0.136924452061988	1	-1.52	-0.55	43	56.6	37.44	55.06	29.09	TRUE	161	10	81			0.68				
HG00106	COL6A1	ENSG00000142156.14_2	0.416523753235088	1	0.73	0.36	17	16.2	18.77	14.5	26.77	TRUE	161	10	81			1.28				
HG00106	CR382287.1	ENSG00000279062.1_5	0.861274571202259	1	0.71	0.28	2	1.8	2.35	1.7	1000	TRUE	161	10	81			1.21				
HG00106	CR392039.2	ENSG00000279414.1_5	1	1	0.11	0	1	0.2	0.57	0.11	1000	TRUE	161	10	81			1				
HG00106	CR392039.4	ENSG00000279720.1_5	0.489860419635802	1	-1.06	-0.46	6	5.7	3.64	5.34	1000	TRUE	161	10	81			0.73				
HG00106	CU639417.4	ENSG00000280179.1_5	1	1	-1.47	-0.01	0	0.1	0	0.05	1000	TRUE	161	10	81			0.99				
HG00106	CXADRP1	ENSG00000214319.2_4	1	1	0.14	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00106	CYYR1	ENSG00000166265.11_2	1	1	1.69	0	1	0.1	0.54	0.05	1000	TRUE	161	10	81			1				
HG00106	DOP1B	ENSG00000142197.12_4	1	1	0.2	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00106	EIF3FP1	ENSG00000275945.1_4	0.499600003727982	1	0.65	0.25	49	55.3	63.55	53.08	15.34	TRUE	161	10	81			1.19				
HG00106	ETS2	ENSG00000157557.11_3	0.738695119590875	1	0.37	0.08	148	158.9	165.81	156.65	32.28	TRUE	161	10	81			1.06				
HG00106	EVA1C	ENSG00000166979.12_3	1	1	-1.42	-0.02	0	0.2	0	0.12	1000	TRUE	161	10	81			0.99				
HG00106	EXOSC3P1	ENSG00000229007.1_4	0.735628026766214	1	-0.38	-0.13	42	56.4	47.25	51.88	49.97	TRUE	161	10	81			0.91				
HG00106	EZH2P1	ENSG00000231300.1_4	0.330792997336951	1	-1.06	-0.28	49	63.2	48.64	59.05	69.37	TRUE	161	10	81			0.82				
HG00106	FAM207CP	ENSG00000232797.1_4	0.419428846329598	1	1.16	0.64	4	1	1.62	0.75	3.54	TRUE	161	10	81			1.56				
HG00106	FAM243A	ENSG00000222018.1_3	0.432175283362542	1	-1.33	-0.98	1	5.2	1.66	4.98	49.8	TRUE	161	10	81			0.51				
HG00106	FAM243B	ENSG00000277277.3_5	0.344048945992269	1	-1.56	-1.11	1	6	1.72	5.73	29.11	TRUE	161	10	81			0.46				
HG00106	FP236240.2	ENSG00000279226.1_5	0.776081378255267	1	0.95	0.42	1	0.4	1.06	0.39	1000	TRUE	161	10	81			1.34				
HG00106	FP475955.3	ENSG00000279998.1_5	1	1	0.14	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00106	FP565260.2	ENSG00000276612.3_6	0.803899723852437	1	0.25	0.02	2029	2040.7	2038.33	2015.75	592.52	TRUE	161	10	81			1.01				
HG00106	FP565260.5	ENSG00000279687.1_5	1	1	-0.36	-0.18	1	0.8	0.64	0.58	1000	TRUE	161	10	81			0.88				
HG00106	GAPDHP14	ENSG00000236056.1_2	0.691530056699811	1	-0.51	-0.32	6	6.1	4.64	6.17	291.14	TRUE	161	10	81			0.8				
HG00106	GATD3A	ENSG00000160221.17_5	0.975110700313659	1	-0.02	0	2556	2535.5	2510.92	2518.82	340.07	TRUE	161	10	81		1	1				
HG00106	GATD3B	ENSG00000280071.3_6	0.922040835926139	1	0.11	0.01	2445	2421.3	2415.53	2403.87	316.79	TRUE	161	10	81		1	1.01				
HG00106	GPX1P2	ENSG00000215326.3_4	0.463054127334094	1	-0.52	-0.31	36	34.7	24.72	30.78	25.11	TRUE	161	10	81			0.81				
HG00106	H2BFS	ENSG00000234289.5_2	0.826544497566047	1	-0.48	-0.38	4	21.7	12.23	16.67	8.58	TRUE	161	10	81			0.77				
HG00106	H2BFS_2	ENSG00000274559.3_5	0.826544497566047	1	-0.48	-0.38	4	21.7	12.23	16.67	8.58	TRUE	161	10	81			0.77				
HG00106	HLCS	ENSG00000159267.14_3	0.349191835175194	1	0.93	0.12	443	431.4	461.1	424.78	182.74	TRUE	161	10	81		1	1.09				
HG00106	HMGN1	ENSG00000205581.10_3	1	1	0.1	-0.14	5	7.6	5.28	5.88	24.41	TRUE	161	10	81		1	0.91				
HG00106	HSF2BP	ENSG00000160207.8_3	0.418256926432592	1	0.61	0.3	18	6.1	6.07	5.32	1000	TRUE	161	10	81			1.23				
HG00106	HSPA13	ENSG00000155304.5_2	0.954845758369611	1	-0.01	-0.06	964	1256.2	1212.45	1261.04	14.45	TRUE	161	10	81			0.96				
HG00106	HSPD1P7	ENSG00000215005.2_4	0.297401340886513	1	0.97	0.26	107	103.7	111.78	93.19	45.06	TRUE	161	10	81			1.2				
HG00106	HUNK	ENSG00000142149.8_3	0.137387106033323	1	1.23	0.47	30	13.5	17.04	12.26	66.57	TRUE	161	10	81			1.39				
HG00106	IFNAR2	ENSG00000159110.19_3	0.388865959947418	1	-0.81	-0.15	1770	2314	2074.35	2308.33	77.23	TRUE	161	10	81			0.9				
HG00106	IL10RB	ENSG00000243646.9_3	0.803982625037491	1	0.25	0.04	1271	1487.6	1530.09	1486.3	49.82	TRUE	161	10	81		1	1.03				
HG00106	IL10RB-DT	ENSG00000223799.1_5	0.118733293980719	1	-1.52	-0.3	649	912.3	731.56	903.36	68.25	TRUE	161	10	81			0.81				
HG00106	ITSN1	ENSG00000205726.14_4	0.198236136985921	1	1.56	0.33	37	38.9	47.82	38.05	1000	TRUE	161	10	81			1.26				
HG00106	KCNE1	ENSG00000180509.11_4	1	1	1.08	0.01	1	0.2	0.58	0.12	1000	TRUE	161	10	81			1.01				
HG00106	KCNE1B	ENSG00000276289.4_3	1	1	1.08	0.01	1	0.2	0.58	0.12	1000	TRUE	161	10	81			1.01				
HG00106	KCNJ15	ENSG00000157551.18_5	0.171610556677086	1	1.26	0.74	35	14	22.5	13.23	5.96	TRUE	161	10	81			1.67				
HG00106	LCA5L	ENSG00000157578.13_2	1	1	-2.29	0	3	0.5	0.69	0.21	1000	TRUE	161	10	81			1				
HG00106	LINC00161	ENSG00000226935.6_4	1	1	-1.78	-0.02	0	0.1	0	0.05	1000	TRUE	161	10	81			0.99				
HG00106	LINC00163	ENSG00000234880.1_4	1	1	-0.05	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00106	LINC00189	ENSG00000215533.8_3	1	1	-1.78	-0.02	0	0.1	0	0.05	1000	TRUE	161	10	81			0.99				
HG00106	LINC00205	ENSG00000223768.2_3	0.839031448701548	1	0.3	0.03	142	142.2	143.85	140.29	495.75	TRUE	161	10	81			1.02				
HG00106	LINC00319	ENSG00000188660.3_4	1	1	-1.47	-0.01	0	0.1	0	0.05	1000	TRUE	161	10	81			0.99				
HG00106	LINC00323	ENSG00000226496.2_5	1	1	1.69	0	1	0.1	0.54	0.05	1000	TRUE	161	10	81			1				
HG00106	LINC00334	ENSG00000182586.8_2	0.786793651654536	1	-0.42	-0.13	20	22.7	19.98	21.81	1000	TRUE	161	10	81			0.91				
HG00106	LINC00515	ENSG00000260583.1_5	0.603289301640344	1	-0.16	-0.24	15	11.6	8.62	9.91	1000	TRUE	161	10	81			0.85				
HG00106	LINC00649	ENSG00000237945.7_4	0.0568934870071114	1	1.83	0.54	96	101.6	141.3	96.7	30.04	TRUE	161	10	81			1.45				
HG00106	LINC01424	ENSG00000236519.1_5	0.266171518023809	1	-1.22	-0.77	4	6.9	3.57	6.61	1000	TRUE	161	10	81			0.59				
HG00106	LINC01684	ENSG00000237484.5_4	0.728662619651034	1	-0.28	-0.31	39	38.3	29.25	36.36	6.44	TRUE	161	10	81			0.81				
HG00106	LINC01695	ENSG00000236532.5_4	1	1	0.09	0	0	0.2	0	0.17	1000	TRUE	161	10	81			1				
HG00106	LSS	ENSG00000160285.14_2	0.885589938843247	1	-0.11	-0.17	16	16.5	13.65	15.55	11.26	TRUE	161	10	81			0.89				
HG00106	MCM3AP	ENSG00000160294.10_3	0.920876438071773	1	0.12	0.01	753	800.7	793.51	788.22	284.79	TRUE	161	10	81			1.01				
HG00106	MCM3AP-AS1	ENSG00000215424.9_6	0.500356080123024	1	-0.72	-0.05	623	632.1	601.23	622.13	1000	TRUE	161	10	81			0.97				
HG00106	MRAP	ENSG00000170262.12_3	0.321291798603758	1	0.86	0.31	26	22.7	26.41	21.17	152.11	TRUE	161	10	81			1.24				
HG00106	MRPS6	ENSG00000243927.5_3	0.804585397691545	1	0.28	0.05	228	164	165.27	159.33	38.41	TRUE	161	10	81			1.04				
HG00106	NRIP1	ENSG00000180530.10_3	0.831095518249382	1	0.27	0.05	109	91.8	93.14	89.75	58.22	TRUE	161	10	81			1.04				
HG00106	OLIG1	ENSG00000184221.12_4	1	1	0.15	-0.08	4	2.9	2.38	2.5	41.22	TRUE	161	10	81			0.95				
HG00106	PCBP3	ENSG00000183570.16_4	0.0948765702670236	1	2.22	1.03	5	21.2	31.9	13.66	1000	TRUE	161	10	81			2.04				
HG00106	PIGP	ENSG00000185808.13_2	0.142292015261849	1	1.33	0.17	437	325.1	362.16	322.7	235.12	TRUE	161	10	81			1.13				
HG00106	PKNOX1	ENSG00000160199.14_3	0.995321592502726	1	0	-0.01	334	375.2	365.85	367.05	282.85	TRUE	161	10	81		1	0.99				
HG00106	PLAC4	ENSG00000280109.3_5	1	1	-0.21	-0.1	0	1.1	0	0.58	1000	TRUE	161	10	81			0.93				
HG00106	POFUT2	ENSG00000186866.16_2	0.654192470587028	1	-0.45	-0.07	345	392.2	373.92	392.19	173.63	TRUE	161	10	81			0.95				
HG00106	PPIAP1	ENSG00000215351.3_4	1	1	0.32	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00106	PRMT2	ENSG00000160310.17_2	0.148710333394633	1	1.39	0.2	1103	1056.6	1208.27	1048.17	104.75	TRUE	161	10	81		1	1.15				
HG00106	PSMD4P1	ENSG00000223741.1_4	0.350778304213119	1	0.89	0.42	18	11.1	15	11.12	18.99	TRUE	161	10	81			1.34				
HG00106	RHOT1P2	ENSG00000203616.2_4	0.137163689704946	1	1.34	0.8	9	7.9	14.12	7.62	25.78	TRUE	161	10	81			1.74				
HG00106	RIPK4	ENSG00000183421.11_2	0.450681858767222	1	0.63	0.37	10	1.9	1.67	1.24	1000	TRUE	161	10	81			1.29				
HG00106	RPL10P1	ENSG00000217026.3_2	0.52543958429148	1	0.63	0.2	645	574.4	657.1	573.18	16.19	TRUE	161	10	81			1.15				
HG00106	RPL23AP3	ENSG00000214914.3_2	1	1	-0.02	-0.02	23	18.1	16.58	17.03	1000	TRUE	161	10	81			0.99				
HG00106	RPL23AP4	ENSG00000212932.3_2	0.669933957668782	1	0.51	0.17	25	25.6	28.19	25.07	21.2	TRUE	161	10	81			1.13				
HG00106	RPL31P1	ENSG00000214326.2_2	1	1	0.54	0.2	1	0.9	1.13	0.81	1000	TRUE	161	10	81			1.15				
HG00106	RPL34P3	ENSG00000223671.2_2	1	1	-0.25	-0.15	0	0.2	0	0.21	1000	TRUE	161	10	81			0.9				
HG00106	RPL37P4	ENSG00000230198.1_2	1	1	0.1	-0.04	0	0.5	0	0.42	5.03	TRUE	161	10	81			0.97				
HG00106	RPL3P1	ENSG00000228149.1_2	0.834491689839265	1	0.27	0.04	131	114.9	116.13	112.73	84.77	TRUE	161	10	81			1.03				
HG00106	RPL8P2	ENSG00000225267.1_2	0.523300082493051	1	-0.6	-0.19	158	167.6	144.18	165.16	35.14	TRUE	161	10	81			0.88				
HG00106	RPS5P2	ENSG00000224598.1_2	0.566010177583156	1	0.75	0.28	12	11	13.27	10.88	54.84	TRUE	161	10	81			1.21				
HG00106	RRP1	ENSG00000160214.12_2	0.365295650679916	1	-0.87	-0.13	1180	1357.3	1216.85	1335.68	114.29	TRUE	161	10	81		1	0.91				
HG00106	S100B	ENSG00000160307.9_2	0.666606634439959	1	1.52	0.51	1	0.2	1.04	0.21	1000	TRUE	161	10	81			1.42				
HG00106	SETD4	ENSG00000185917.13_4	0.310504111869958	1	1.16	0.57	7	4.1	5.56	3.49	1000	TRUE	161	10	81			1.48				
HG00106	SH3BGR	ENSG00000185437.13_4	1	1	-0.08	-0.02	26	29.1	28.3	28.91	1000	TRUE	161	10	81			0.99				
HG00106	SLC19A1	ENSG00000173638.18_4	0.617827164723272	1	-0.45	-0.17	580	672.4	581.07	653.99	25.03	TRUE	161	10	81		1	0.89				
HG00106	SLC37A1	ENSG00000160190.13_5	0.3258394333	1	1.56	0.8	2	0.5	1.69	0.47	1000	TRUE	161	10	81			1.74				
HG00106	SLC5A3	ENSG00000198743.6_3	1	1	0.02	-0.01	2467	2541.5	2492.69	2503.95	80.92	TRUE	161	10	81		1	0.99				
HG00106	SLC6A6P1	ENSG00000226818.1_4	1	1	0.2	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00106	SMIM11A	ENSG00000205670.10_3	1	1	-0.43	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00106	SMIM11B	ENSG00000273590.4_3	1	1	-0.43	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00106	SMIM34B	ENSG00000278961.2_6	1	1	-0.62	-0.61	0	0.5	0	0.47	0.69	TRUE	161	10	81			0.66				
HG00106	SPATC1L	ENSG00000160284.14_2	0.625973173241734	1	-0.43	-0.12	261	240	206.68	225.11	51.42	TRUE	161	10	81			0.92				
HG00106	TEKT4P2	ENSG00000188681.11_2	0.632015358882425	1	0.49	0.17	305	203	224.91	200.04	10.35	TRUE	161	10	81			1.13				
HG00106	TERF1P1	ENSG00000173231.6_4	0.84990398350725	1	0.5	0.13	9	10.9	11.65	10.39	1000	TRUE	161	10	81			1.09				
HG00106	TPT1P1	ENSG00000234107.1_4	0.816170829697925	1	0.63	0.09	21	17.1	15.11	14.12	1000	TRUE	161	10	81			1.06				
HG00106	TPTE	ENSG00000166157.12	1	1	-0.38	-0.46	0	1.1	0	0.89	47.72	TRUE	161	10	81			0.73				
HG00106	TRPM2	ENSG00000142185.16_5	1	1	0.11	-0.16	2	2.3	1.74	2.01	3.91	TRUE	161	10	81			0.9				
HG00106	TSPEAR	ENSG00000175894.16_5	0.856764059700845	1	0.69	0.33	1	0.8	1.33	0.63	5.06	TRUE	161	10	81			1.26				
HG00106	TSPEAR-AS2	ENSG00000182912.6_4	1	1	0.32	0.07	2	2	1.96	1.77	1000	TRUE	161	10	81			1.05				
HG00106	U2AF1	ENSG00000160201.11_3	0.427352529154782	1	-0.76	-0.12	2827	3233.6	2890.17	3150.62	97.69	TRUE	161	10	81		1	0.92				
HG00106	U2AF1L5	ENSG00000275895.6_4	0.45252551012315	1	-0.72	-0.12	2819	3220.7	2891	3137.58	97.56	TRUE	161	10	81		1	0.92				
HG00106	UMODL1-AS1	ENSG00000184385.2_4	0.295358159220203	1	1.52	0.84	2	1.5	3.95	1.36	1000	TRUE	161	10	81			1.79				
HG00106	URB1	ENSG00000142207.6_2	0.151649624206404	1	1.38	0.18	1048	1392	1502.66	1327.3	142.92	TRUE	161	10	81		1	1.13				
HG00106	VPS26C	ENSG00000157538.13_3	0.413723899201786	1	0.77	0.11	1948	1900.7	2052.62	1901.16	108.01	TRUE	161	10	81		1	1.08				
HG00106	WRB	ENSG00000182093.15_3	0.469190529945062	1	0.7	0.14	139	138.3	148.47	134.78	86.89	TRUE	161	10	81		1	1.1				
HG00106	WRB-SH3BGR	ENSG00000285815.1_1	0.88723124738857	1	0.16	0.03	114	122	122.49	120.76	126.92	TRUE	161	10	81		1	1.02				
HG00106	ZNF355P	ENSG00000168122.4_2	0.563985933039789	1	1.73	0.59	1	0.3	1.11	0.27	1000	TRUE	161	10	81			1.51				
HG00111	AATBC	ENSG00000215458.8_5	0.506413880124269	1	0.85	0.37	13	16.2	16.58	12.26	8.37	TRUE	161	10	81			1.29				
HG00111	ABCG1	ENSG00000160179.18_5	0.866402275126454	1	-0.12	-0.1	220	198.8	186.49	200.88	14.36	TRUE	161	10	81			0.93				
HG00111	AF015262.1	ENSG00000234703.1_5	1	1	1.01	0	1	0.1	0.54	0.05	1000	TRUE	161	10	81			1				
HG00111	AF121897.1	ENSG00000235012.1_5	1	1	-0.48	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	AF127577.1	ENSG00000229047.1_5	0.468491734471066	1	0.64	0.16	96	67.7	74.1	65.85	71.34	TRUE	161	10	81			1.12				
HG00111	AF127577.2	ENSG00000231201.1_5	1	1	-0.09	-0.15	0	0.3	0	0.29	1.04	TRUE	161	10	81			0.9				
HG00111	AF127577.6	ENSG00000279390.1_5	1	1	-0.47	-0.31	0	0.6	0	0.41	1000	TRUE	161	10	81			0.81				
HG00111	AF129408.1	ENSG00000272991.1_5	0.337153146488129	1	0.88	0.32	22	12.8	15.35	11.88	1000	TRUE	161	10	81			1.25				
HG00111	AF165147.1	ENSG00000232855.6_6	1	1	0.04	-0.1	1	0.9	0.73	0.83	1000	TRUE	161	10	81			0.93				
HG00111	AF254983.1	ENSG00000273840.1_5	1	1	0.34	0.06	1	1.1	1.09	0.89	47.72	TRUE	161	10	81			1.04				
HG00111	AJ011931.1	ENSG00000276633.1_3	0.668842814466771	1	1.15	0.45	2	0.8	1.38	0.65	1000	TRUE	161	10	81			1.37				
HG00111	AJ239328.1	ENSG00000280604.1_5	0.242425963008427	1	1.16	0.69	11	4.1	5.33	3.14	7.99	TRUE	161	10	81			1.61				
HG00111	AP000146.1	ENSG00000230379.5_5	1	1	-0.84	-0.45	0	0.4	0	0.36	1000	TRUE	161	10	81			0.73				
HG00111	AP000229.1	ENSG00000273492.5_6	1	1	-0.09	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	AP000265.1	ENSG00000261610.1_2	0.367829961151477	1	1.51	0.75	2	0.7	1.77	0.6	1000	TRUE	161	10	81			1.68				
HG00111	AP000281.1	ENSG00000224427.1_2	0.1782152312265	1	1.58	0.84	5	2.9	5.61	2.58	1000	TRUE	161	10	81			1.79				
HG00111	AP000295.1	ENSG00000249624.9_6	0.0129037972814325	1	-2.41	-0.54	2129	2517.7	1731.65	2518.32	52.76	TRUE	161	10	81			0.69				
HG00111	AP000311.1	ENSG00000249209.2_6	0.836314530942055	1	-0.1	-0.24	47	32.7	23.36	27.67	5.74	TRUE	161	10	81		1	0.85				
HG00111	AP000317.2	ENSG00000272657.1_6	1	1	0.05	-0.04	91	101.9	93.11	95.66	14.16	TRUE	161	10	81			0.97				
HG00111	AP000568.1	ENSG00000229336.1_5	0.327484563567009	1	-0.71	-0.59	8	10.5	6.33	9.95	32.17	TRUE	161	10	81			0.66				
HG00111	AP000569.1	ENSG00000273102.1_5	0.312695106408483	1	-0.94	-0.86	4	6.2	2.36	4.72	12.87	TRUE	161	10	81			0.55				
HG00111	AP000688.4	ENSG00000236677.1_5	1	1	1.01	0	1	0.1	0.54	0.05	1000	TRUE	161	10	81			1				
HG00111	AP000695.1	ENSG00000230479.1_6	1	1	-0.15	-0.08	6	5.3	4.74	5.08	1000	TRUE	161	10	81			0.95				
HG00111	AP000695.1_2	ENSG00000267976.1	0.13594181714173	1	-1.43	-0.57	14	18.4	11.8	18.16	745.98	TRUE	161	10	81			0.67				
HG00111	AP000695.2	ENSG00000233818.1_6	1	1	-0.35	-0.31	0	0.3	0	0.31	0.95	TRUE	161	10	81			0.81				
HG00111	AP000695.3	ENSG00000279365.1_6	0.13594181714173	1	-1.43	-0.57	14	18.4	11.8	18.16	745.98	TRUE	161	10	81			0.67				
HG00111	AP000704.1	ENSG00000224790.2_6	0.840791385599444	1	0.54	0.23	3	3.9	4.46	3.46	11.36	TRUE	161	10	81			1.17				
HG00111	AP000962.1	ENSG00000269950.1_5	1	1	0.18	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	AP001043.1	ENSG00000205622.9_6	1	1	-0.38	-0.13	0	0.6	0	0.45	1000	TRUE	161	10	81			0.91				
HG00111	AP001055.1	ENSG00000267913.1	0.311880231357759	1	1.24	0.76	3	2.3	2.68	0.99	1000	TRUE	161	10	81			1.69				
HG00111	AP001056.2	ENSG00000285413.1_2	0.597605944599044	1	1.19	0.56	1	1.3	2.17	0.98	1000	TRUE	161	10	81			1.47				
HG00111	AP001062.1	ENSG00000184441.4_5	0.532534332948162	1	0.6	0.26	36	37.9	42.68	35.59	13.37	TRUE	161	10	81			1.2				
HG00111	AP001062.1_2	ENSG00000255902.1	0.830534274979284	1	0.4	0.11	14	16.3	16.27	14.79	60.74	TRUE	161	10	81			1.08				
HG00111	AP001341.1	ENSG00000222042.1_5	0.776001224404286	1	0.46	0.19	8	5.2	5.5	4.74	1000	TRUE	161	10	81			1.14				
HG00111	AP001412.1	ENSG00000272948.2_4	1	1	-0.38	-0.16	0	0.6	0	0.47	1000	TRUE	161	10	81			0.9				
HG00111	AP001468.1	ENSG00000228404.1_5	0.61359442953705	1	-0.38	-0.28	17	11.4	8.25	10.22	25.68	TRUE	161	10	81			0.82				
HG00111	AP001469.3	ENSG00000239415.1_6	0.154023853197389	1	1.25	0.3	70	49.8	59.41	47.78	166.53	TRUE	161	10	81			1.23				
HG00111	AP001505.1	ENSG00000276529.1_5	0.114404770902035	1	1.56	0.48	44	27.9	38.52	27.23	43.94	TRUE	161	10	81			1.39				
HG00111	AP001615.1	ENSG00000236883.1_5	1	1	0.53	0.21	1	1.2	1.26	0.59	1000	TRUE	161	10	81			1.16				
HG00111	AP001625.2	ENSG00000235772.1_5	1	1	0.17	-0.05	1	2.5	1.87	1.99	1000	TRUE	161	10	81			0.97				
HG00111	AP001626.1	ENSG00000235023.1_5	1	1	-1.13	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	AP001627.1	ENSG00000225731.1_4	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	APP	ENSG00000142192.20_5	0.323895645291859	1	0.92	0.27	3701	2531.3	3044.45	2522.02	22.44	TRUE	161	10	81		1	1.21				
HG00111	ATP5PO	ENSG00000241837.6_4	0.879784583012599	1	-0.09	-0.14	56	37.3	29.64	32.82	9.47	TRUE	161	10	81			0.91				
HG00111	B3GALT5	ENSG00000183778.17_4	0.89467300180288	1	0.66	0.25	2	0.6	0.89	0.45	1000	TRUE	161	10	81			1.19				
HG00111	BACH1	ENSG00000156273.15_5	1	1	0.19	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	BAGE2	ENSG00000187172.15_4	1	1	0.34	0.06	1	1.1	1.09	0.89	47.72	TRUE	161	10	81			1.04				
HG00111	BRWD1	ENSG00000185658.13_4	0.713548405608921	1	0.48	0.12	27	20.3	20.91	18.74	1000	TRUE	161	10	81			1.09				
HG00111	BRWD1-IT2	ENSG00000255568.2	0.807970410291604	1	-0.99	-0.45	2	4.2	2.58	3.99	1000	TRUE	161	10	81			0.73				
HG00111	BTG3	ENSG00000154640.14_3	0.161688707403462	1	-1.37	-0.39	877	865	654.35	859.82	32.36	TRUE	161	10	81		1	0.76				
HG00111	BTG3-AS1	ENSG00000280594.1_3	0.300472103559741	1	-1.18	-1	11	28.6	12.99	27.21	4.66	TRUE	161	10	81			0.5				
HG00111	CFAP410	ENSG00000160226.15_4	0.367035474094671	1	0.84	0.34	46	44.9	54.27	42.64	16.64	TRUE	161	10	81			1.27				
HG00111	CHODL	ENSG00000154645.13_3	0.852395269849749	1	-0.11	-0.31	13	9.6	7.27	9.13	4.49	TRUE	161	10	81			0.81				
HG00111	CLDN14	ENSG00000159261.10_4	0.410912900350036	1	-0.86	-0.53	42	70	46.21	67.4	8.72	TRUE	161	10	81		1	0.69				
HG00111	CLIC6	ENSG00000159212.12_2	0.132524886036954	1	1.41	0.79	693	593.3	934.75	541.57	5.26	TRUE	161	10	81			1.73				
HG00111	COL18A1	ENSG00000182871.14_3	0.10845273677146	1	1.49	0.46	94	56.6	76.41	55.06	29.09	TRUE	161	10	81			1.38				
HG00111	COL6A1	ENSG00000142156.14_2	0.346625815023229	1	0.86	0.44	14	16.2	20.06	14.5	26.77	TRUE	161	10	81			1.36	Abnormality of lower limb joint	HP:0100491	519	230
HG00111	CR382287.1	ENSG00000279062.1_5	0.957600003255865	1	0.54	0.2	2	1.8	2.13	1.7	1000	TRUE	161	10	81			1.15				
HG00111	CR392039.2	ENSG00000279414.1_5	1	1	-0.34	0	0	0.2	0	0.11	1000	TRUE	161	10	81			1				
HG00111	CR392039.4	ENSG00000279720.1_5	0.425123288123609	1	1.3	0.49	6	5.7	7.87	5.34	1000	TRUE	161	10	81			1.4				
HG00111	CU639417.4	ENSG00000280179.1_5	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	CXADRP1	ENSG00000214319.2_4	1	1	0.14	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00111	CYYR1	ENSG00000166265.11_2	1	1	0.37	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	DOP1B	ENSG00000142197.12_4	1	1	-0.48	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	EIF3FP1	ENSG00000275945.1_4	0.543074151509886	1	0.56	0.21	93	55.3	61.47	53.08	15.34	TRUE	161	10	81			1.16				
HG00111	ETS2	ENSG00000157557.11_3	0.836883491993791	1	-0.18	-0.08	162	158.9	148.4	156.65	32.28	TRUE	161	10	81			0.95				
HG00111	EVA1C	ENSG00000166979.12_3	1	1	0.04	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00111	EXOSC3P1	ENSG00000229007.1_4	0.736846367044314	1	-0.29	-0.11	85	56.4	48.12	51.88	49.97	TRUE	161	10	81			0.93				
HG00111	EZH2P1	ENSG00000231300.1_4	0.105319868920673	1	1.53	0.34	118	63.2	75.49	59.05	69.37	TRUE	161	10	81			1.27				
HG00111	FAM207CP	ENSG00000232797.1_4	1	1	-0.32	-0.4	0	1	0	0.75	3.54	TRUE	161	10	81			0.76				
HG00111	FAM243A	ENSG00000222018.1_3	0.322511606472413	1	-1.26	-0.93	2	5.2	2.07	4.98	49.8	TRUE	161	10	81			0.52				
HG00111	FAM243B	ENSG00000277277.3_5	0.543500370149715	1	-0.68	-0.55	4	6	3.61	5.73	29.11	TRUE	161	10	81			0.68				
