Unnamed: 0,transcript_id,cell_id,overlaps_nucleus,feature_name,x_location,y_location,z_location,qv,fov_name,nucleus_distance,codeword_index
6911,281517926445616,UNASSIGNED,0,DPYSL3,70.359276,132.14247,27.91039,40.0,S3,4.848013,50
6912,281517926445618,UNASSIGNED,0,DPYSL3,72.31821,233.14746,27.806192,40.0,S3,3.6455712,50
6913,281517926445619,dimkpblg-1,1,CD14,72.41032,247.05063,26.654322,40.0,S3,0.0,257
6914,281517926445625,UNASSIGNED,0,THBS4,78.57309,31.299347,26.725737,16.425606,S3,14.204096,456
6915,281517926445626,dilhlieo-1,1,AQP1,78.54591,95.15305,23.70546,30.592636,S3,0.0,213
6916,281517926445632,UNASSIGNED,0,DPYSL3,80.96237,228.91174,28.980106,40.0,S3,1.9123688,50
6917,281517926445634,UNASSIGNED,0,CST7,82.125946,91.314766,28.185251,7.064265,S3,1.0155327,305
6918,281517926445643,dimmcfkd-1,0,AQP1,90.370056,219.81396,26.865183,8.066929,S3,0.9075546,213
6919,281517926445653,dimmeacn-1,0,DPYSL3,95.3089,228.92342,27.384613,40.0,S3,0.69841003,50
6920,281517926445661,dimlckjd-1,1,MEIS2,98.95265,249.99576,27.282818,20.888514,S3,0.0,23
6921,281517926445665,UNASSIGNED,0,AQP1,101.25649,228.87051,27.752542,40.0,S3,4.606037,213
6922,281517926445666,dilgkbjk-1,1,SOCS3,104.01944,61.08686,25.509657,24.599495,S3,0.0,236
6923,281517926445687,dimifpod-1,1,DPYSL3,119.092804,231.56403,27.171692,31.75346,S3,0.0,50
6924,281517926445688,UNASSIGNED,0,PLXND1,120.76004,55.048027,26.156168,31.606339,S3,8.50882,170
6925,281517926445689,dilpcdnp-1,0,DPYSL3,120.63198,146.05649,29.028757,40.0,S3,2.002512,50
6926,281517926445701,diljjbmb-1,0,SOCS3,127.691696,57.59246,27.696117,40.0,S3,1.3739209,236
6927,281517926445711,UNASSIGNED,0,SOCS3,130.16727,191.92743,25.939884,40.0,S3,12.8124,236
6928,281517926445717,UNASSIGNED,0,FRZB,133.91649,77.50284,26.21729,40.0,S3,6.1103134,153
6929,281517926445720,UNASSIGNED,0,THBS4,137.42032,25.06914,25.12445,17.020548,S3,3.7784836,456
6930,281517926445721,dillppgl-1,0,AQP1,137.62915,105.82252,28.01044,30.028965,S3,0.0024871826,213
6931,281517926445722,UNASSIGNED,0,MEIS2,137.48523,162.30069,23.666294,40.0,S3,2.9987931,23
6932,281517926445725,dimblkmh-1,0,SOCS3,138.58354,174.01802,27.73073,36.26353,S3,0.032427352,236
6933,281517926445726,dilompfc-1,0,SOCS3,139.17146,148.09897,29.077618,40.0,S3,1.6374092,236
6934,281517926445729,UNASSIGNED,0,THBS4,140.99641,135.67908,29.121716,40.0,S3,7.3593225,456
6935,281517926445730,dilopbap-1,0,ROBO1,141.49286,161.55373,28.091675,26.953571,S3,1.5412292,355
6936,281517926445732,diljjbmb-1,0,SOCS3,142.32678,61.393654,28.555904,40.0,S3,2.8627307,236
6937,281517926445733,UNASSIGNED,0,DPYSL3,143.60434,177.67953,25.684704,40.0,S3,2.0793304,50
6938,281517926445735,UNASSIGNED,0,FRZB,144.12003,50.565838,29.39977,40.0,S3,11.659225,153
6939,281517926445737,dimbmmlp-1,1,ROBO1,144.94424,188.90762,28.30908,40.0,S3,0.0,355
6940,281517926445739,dilidjfk-1,0,ROBO1,145.7017,6.8761473,29.119303,40.0,S3,1.8363533,355
6941,281517926445740,UNASSIGNED,0,AQP1,145.77798,69.14698,23.641867,27.266665,S3,5.7797823,213
6942,281517926445742,dimbmmlp-1,0,DPYSL3,145.96913,183.88448,25.117954,31.75346,S3,1.3768864,50
6943,281517926445743,dimbmfia-1,0,AQP1,147.61009,197.16322,28.198826,40.0,S3,0.03678894,213
6944,281517926445744,UNASSIGNED,0,DPYSL3,149.06291,80.898766,24.226124,40.0,S3,2.4499195,50
6945,281517926445747,dilkmiho-1,0,AQP1,151.4083,67.05327,24.450459,40.0,S3,0.36944124,213
6946,281517926445753,UNASSIGNED,0,FRZB,158.0921,60.16062,28.94881,40.0,S3,5.8218293,153
6947,281517926445757,diloieep-1,0,FRZB,160.57326,91.58598,28.412212,40.0,S3,0.21401978,153
6948,281517926445759,diljbmce-1,0,PLXND1,162.13028,23.7683,28.01004,14.09576,S3,1.8262701,170
6949,281517926445760,diljbmce-1,0,THBS4,162.25217,26.597992,27.640497,40.0,S3,1.5289172,456
6950,281517926445761,diljbmce-1,1,SOCS3,164.46223,26.943665,27.518692,16.098095,S3,0.0,236
6951,281517926445764,UNASSIGNED,0,THBS4,165.27838,172.07048,27.66286,40.0,S3,6.9387174,456
6952,281517926445766,dimbdjej-1,1,THBS4,167.2339,163.3556,29.205881,40.0,S3,0.0,456
6953,281517926445768,UNASSIGNED,0,THBS4,167.66757,133.41025,28.528057,40.0,S3,3.0827706,456
6954,281517926445775,dimbdjej-1,0,THBS4,170.83722,164.67816,26.63015,27.045204,S3,0.44835076,456
6955,281517926445777,UNASSIGNED,0,THBS4,171.7238,161.53943,28.137466,40.0,S3,3.144411,456
6956,281517926445782,dilpnjef-1,1,ROBO1,173.29443,197.27904,29.190699,35.269947,S3,0.0,355
6957,281517926445784,dilipjdj-1,1,SOCS3,174.55739,48.351715,29.417328,36.26353,S3,0.0,236
6958,281517926445793,dilmmgig-1,0,CD14,179.22089,124.75913,29.114279,12.826806,S3,0.70763546,257
6959,281517926445798,UNASSIGNED,0,PLXND1,181.3192,112.56102,26.916264,37.95434,S3,10.287434,170
6960,281517926445800,dilipcbg-1,1,FRZB,182.78252,77.597946,29.386175,40.0,S3,0.0,153
6961,281517926445805,UNASSIGNED,0,ROBO1,184.14516,175.3517,28.350845,14.695181,S3,4.000111,355
6962,281517926445808,dilpomfk-1,1,MEIS2,185.7056,141.1321,27.56715,40.0,S3,0.0,23
6963,281517926445810,djdabcba-1,0,SOCS3,186.54134,17.310518,28.871588,40.0,S3,1.7336731,236
6964,281517926445813,djdabcba-1,0,FRZB,187.74472,17.517405,28.599524,37.95434,S3,0.5382792,153
6965,281517926445814,UNASSIGNED,0,THBS4,187.69527,42.401398,28.988668,40.0,S3,11.957764,456
6966,281517926445816,UNASSIGNED,0,ROBO1,187.637,234.2214,27.614513,40.0,S3,14.721536,355
6967,281517926445817,UNASSIGNED,0,STAB1,188.58334,169.43196,29.270615,40.0,S3,5.6924295,423
6968,281517926445823,djdabcba-1,1,THBS4,192.15366,15.940251,23.62137,29.26017,S3,0.0,456
6969,281517926445827,odmabloc-1,0,ROBO2,194.61313,161.95894,29.180807,40.0,S3,1.0132676,284
6970,281517926445829,dimafodi-1,0,TNFSF13B,195.10037,153.34026,29.408258,40.0,S3,0.084747314,36
6971,281517926445832,odmabloc-1,1,DPYSL3,196.62015,164.81714,27.722864,17.632227,S3,0.0,50
6972,281517926445833,UNASSIGNED,0,FRZB,199.04678,195.3211,23.864883,40.0,S3,13.563503,153
6973,281517926445836,odmacnao-1,0,MEIS2,199.83186,246.34068,23.634409,10.015446,S3,0.2802489,23
6974,281517926445837,UNASSIGNED,0,THBS4,200.0446,98.107864,25.353817,40.0,S3,21.950869,456
6975,281517926445838,djdabcba-1,1,HHLA2,201.52191,19.791227,27.879744,31.75346,S3,0.0,201
6976,281517926445843,UNASSIGNED,0,DPYSL3,203.16139,195.45325,27.57751,30.775465,S3,9.548714,50
6977,281517926445852,djddigbi-1,1,SOCS3,210.82036,78.59025,27.591059,37.95434,S3,0.0,236
6978,281517926445853,UNASSIGNED,0,AQP1,210.94882,31.465008,30.283484,40.0,S3,8.912096,213
6979,281517926445856,djddigbi-1,1,MEIS2,212.42764,75.2465,27.67747,40.0,S3,0.0,23
6980,281517926445859,UNASSIGNED,0,SOCS3,213.46765,248.78987,28.221783,40.0,S3,3.6996815,236
6981,281517926445860,UNASSIGNED,0,DPYSL3,213.69229,228.63493,25.316193,40.0,S3,9.345795,50
6982,281517926445863,UNASSIGNED,0,DPYSL3,214.36517,221.67714,27.82255,7.7234282,S3,2.6754305,50
6983,281517926445873,dimgnnji-1,0,PLCE1,219.05034,248.21152,27.54839,40.0,S3,0.16840397,245
6984,281517926445874,UNASSIGNED,0,AQP1,219.86308,187.38272,28.356155,40.0,S3,8.148442,213
6985,281517926445875,djdcckem-1,0,FRZB,220.0229,17.494001,26.926382,16.007444,S3,5.7190914,153
6986,281517926445877,UNASSIGNED,0,SOCS3,220.80095,194.0795,26.863361,40.0,S3,2.8170764,236
6987,281517926445879,djddcmhh-1,0,SOCS3,221.69157,39.067272,27.929474,16.902143,S3,0.06319769,236
6988,281517926445885,djdcckem-1,0,AQP1,227.18217,11.227639,28.91729,16.390026,S3,1.517604,213
6989,281517926445888,djeihodo-1,0,SOCS3,228.30045,178.33752,27.747173,40.0,S3,1.5704544,236
6990,281517926445889,djeihodo-1,1,THBS4,229.71556,175.92574,26.757654,14.805059,S3,0.0,456
6991,281517926445891,djeihodo-1,1,SOCS3,230.42459,175.62668,27.619598,40.0,S3,0.0,236
6992,281517926445895,djdallmb-1,1,MEIS2,231.30815,74.45335,23.96577,40.0,S3,0.0,23
6993,281517926445896,UNASSIGNED,0,THBS4,231.30673,205.54996,28.068043,40.0,S3,13.050793,456
6994,281517926445898,UNASSIGNED,0,DPYSL3,232.8429,126.403854,27.495132,40.0,S3,19.239052,50
6995,281517926445900,djddaffo-1,0,AQP1,234.51205,14.789719,29.6536,40.0,S3,0.93795776,213
6996,281517926445901,UNASSIGNED,0,DPYSL3,234.91507,30.437977,28.65717,40.0,S3,4.0879765,50
6997,281517926445905,UNASSIGNED,0,PLCE1,236.42278,47.441708,27.246817,14.422995,S3,5.7143264,245
6998,281517926445908,odmiaehg-1,1,ROBO1,238.23495,182.5963,23.761705,40.0,S3,0.0,355
6999,281517926445909,djehmoll-1,1,DPYSL3,238.20345,237.14124,27.354004,40.0,S3,0.0,50
7000,281517926445911,djdcmfle-1,1,CST7,238.29898,20.054773,27.489428,16.34648,S3,0.0,305
7001,281517926445913,djegfaee-1,0,CD3E,239.43933,245.75595,29.077148,40.0,S3,1.4617525,364
7002,281517926445916,djddaffo-1,1,AQP1,240.58475,18.108313,28.149143,40.0,S3,0.0,213
7003,281517926445919,UNASSIGNED,0,AQP1,242.6408,119.83684,28.891068,40.0,S3,26.65229,213
7004,281517926445922,UNASSIGNED,0,AQP1,243.02351,168.79343,28.306467,40.0,S3,12.77627,213
7005,281517926445924,djdcmfle-1,1,CST7,243.23796,19.95665,27.501013,16.395657,S3,0.0,305
7006,281517926445929,djdbpdfp-1,0,SOCS3,247.588,69.09218,26.74286,16.417948,S3,1.3684546,236
7007,281517926445935,djegdmbp-1,0,DPYSL3,248.79272,242.78426,26.981134,40.0,S3,0.8125995,50
7008,281517926445938,djdcapgj-1,1,STAB1,249.81488,46.367134,29.31411,37.95434,S3,0.0,423
7009,281517926446620,dilelhko-1,0,THBS1,14.939612,87.49798,28.625143,16.763384,S3,5.1954584,100
7010,281517926446623,dilekigb-1,0,THBS1,18.571346,56.628742,25.052427,14.182826,S3,0.28290313,100
7011,281517926446624,UNASSIGNED,0,THBS1,18.22444,127.20117,24.612988,40.0,S3,5.4386673,100
7012,281517926446625,dimoehcp-1,0,CEP126,18.322987,212.59073,28.257025,40.0,S3,0.54678345,204
7013,281517926446626,dimmnnid-1,1,THBS1,20.191336,120.95022,26.21314,17.36892,S3,0.0,100
7014,281517926446630,dimmnnid-1,0,THBS1,22.065643,117.08749,27.81806,32.014107,S3,0.4250183,100
7015,281517926446631,dimmnnid-1,1,THBS1,23.55368,120.493706,26.417477,21.432096,S3,0.0,100
7016,281517926446636,dimmnnid-1,1,SLC7A5,24.287666,118.87142,27.331417,40.0,S3,0.0,485
7017,281517926446637,UNASSIGNED,0,THBS1,25.395205,50.02346,28.931316,40.0,S3,3.7483733,100
7018,281517926446638,dilelhko-1,1,SLC7A5,26.058178,80.06257,26.84405,40.0,S3,0.0,485
7019,281517926446639,dilelhko-1,1,SLC7A5,27.255192,81.92537,27.109463,40.0,S3,0.0,485
7020,281517926446641,UNASSIGNED,0,SMIM14,28.45223,158.24786,24.298466,40.0,S3,9.555283,56
7021,281517926446642,dimoifie-1,0,THBS1,30.523706,142.22993,25.952219,15.007554,S3,0.8304273,100
7022,281517926446643,dimoifie-1,1,THBS1,31.452425,139.92657,28.152367,40.0,S3,0.0,100
7023,281517926446644,dilhcdjo-1,1,THBS1,32.47238,30.240046,30.614515,22.241459,S3,0.0,100
7024,281517926446649,dimnfajm-1,1,SLC7A5,37.36013,102.63833,24.84628,30.775465,S3,0.0,485
7025,281517926446650,dilepocg-1,0,NegControlCodeword_0531,38.16705,80.07431,28.455353,10.544934,S3,0.9332108,531
7026,281517926446651,UNASSIGNED,0,TKT,38.442482,86.468376,28.207203,40.0,S3,7.0075226,38
7027,281517926446654,UNASSIGNED,0,THBS1,39.388535,125.61859,29.002096,40.0,S3,12.436189,100
7028,281517926446657,UNASSIGNED,0,THBS1,42.775948,42.874237,24.84063,40.0,S3,6.3655386,100
7029,281517926446658,dilhcdjo-1,0,TKT,43.880928,31.631031,28.431915,26.953571,S3,5.9004765,38
7030,281517926446662,UNASSIGNED,0,TKT,45.552105,80.83009,28.736776,40.0,S3,4.0179234,38
7031,281517926446663,UNASSIGNED,0,THBS1,45.921387,24.059078,28.086994,40.0,S3,9.849165,100
7032,281517926446665,UNASSIGNED,0,THBS1,45.865414,119.00747,29.038296,40.0,S3,15.005615,100
7033,281517926446666,UNASSIGNED,0,THBS1,46.653824,28.56974,28.355059,18.385666,S3,8.72816,100
7034,281517926446668,dimogcfl-1,1,DERL3,46.41405,228.86703,27.339466,14.60549,S3,0.0,275
7035,281517926446671,UNASSIGNED,0,THBS1,47.823837,29.233084,26.586178,37.95434,S3,9.81348,100
7036,281517926446672,UNASSIGNED,0,SMIM6,47.295094,157.46803,24.897064,14.3832245,S3,6.734472,311
7037,281517926446673,UNASSIGNED,0,THBS1,47.68702,127.2679,27.139902,40.0,S3,6.578982,100
7038,281517926446674,dimogcfl-1,1,DERL3,47.375275,229.78015,26.866255,6.352732,S3,0.0,275
7039,281517926446676,UNASSIGNED,0,THBS1,49.16082,29.915747,25.359295,36.26353,S3,10.019425,100
7040,281517926446682,UNASSIGNED,0,ATOH1,50.865307,229.94109,26.38735,9.021127,S3,2.4496775,94
7041,281517926446683,dimjdhph-1,1,SMIM14,53.625713,148.02512,27.794916,40.0,S3,0.0,56
7042,281517926446685,dimlbeod-1,1,SLC7A5,54.542797,245.36404,28.112595,40.0,S3,0.0,485
7043,281517926446696,diminabo-1,1,THBS1,64.24806,95.56328,28.050785,40.0,S3,0.0,100
7044,281517926446703,UNASSIGNED,0,CTSB,67.396385,136.95634,29.01601,40.0,S3,2.4436646,24
7045,281517926446705,diliaabk-1,1,CCR7,68.7014,64.84334,24.677744,40.0,S3,0.0,66
7046,281517926446706,diliaabk-1,1,THBS1,69.436646,61.947884,25.477135,40.0,S3,0.0,100
7047,281517926446707,dimkpblg-1,1,CCR1,69.18711,247.66786,26.7049,16.440533,S3,0.0,442
7048,281517926446708,dimkdpmj-1,1,DNAJC12,69.51069,214.63228,28.021442,27.045204,S3,0.0,353
7049,281517926446709,dilhmnnj-1,1,CEP126,70.00285,79.210594,28.248802,18.731947,S3,0.0,204
7050,281517926446710,dimkpblg-1,1,CTSB,69.59009,245.59392,23.325127,9.786903,S3,0.0,24
7051,281517926446720,dimkiikj-1,1,SLC7A5,76.688354,229.76761,27.247131,40.0,S3,0.0,485
7052,281517926446725,UNASSIGNED,0,CTSB,80.85582,118.86621,27.726246,40.0,S3,5.0573535,24
7053,281517926446730,UNASSIGNED,0,CEP126,83.69773,43.487846,28.558706,40.0,S3,13.432527,204
7054,281517926446732,UNASSIGNED,0,CTSB,88.48515,113.43294,27.33129,37.95434,S3,7.3954315,24
7055,281517926446737,dimmeknp-1,1,SLC7A5,91.703545,243.51169,25.540976,40.0,S3,0.0,485
7056,281517926446741,dimjnghl-1,1,SLC7A5,95.27107,103.22396,24.219444,40.0,S3,0.0,485
7057,281517926446742,UNASSIGNED,0,SLC7A5,97.19655,159.97678,29.381382,40.0,S3,15.02657,485
7058,281517926446774,UNASSIGNED,0,THBS1,113.11649,58.321022,29.167328,40.0,S3,5.3884845,100
7059,281517926446775,dilekbfm-1,1,THBS1,113.25159,39.40219,27.56071,34.598923,S3,0.0,100
7060,281517926446782,dimifpod-1,1,SLC7A5,117.72977,228.14374,24.45375,14.321269,S3,0.0,485
7061,281517926446784,UNASSIGNED,0,THBS1,119.20571,33.417965,28.51649,40.0,S3,4.4345803,100
7062,281517926446786,dilknhch-1,1,THBS1,119.84641,92.44816,24.682512,40.0,S3,0.0,100
7063,281517926446793,UNASSIGNED,0,CEP126,122.023705,245.44803,27.981098,40.0,S3,10.118194,204
7064,281517926446794,dilkadih-1,1,SLC7A5,122.73321,83.96808,23.582325,32.014107,S3,0.0,485
7065,281517926446797,UNASSIGNED,0,PTTG1,126.21756,181.05074,29.436138,33.692787,S3,11.794436,54
7066,281517926446802,diljjbmb-1,0,THBS1,130.3336,56.0541,26.136745,30.775465,S3,1.9584007,100
7067,281517926446805,diljjbmb-1,1,THBS1,134.67807,61.053356,26.646189,40.0,S3,0.0,100
7068,281517926446806,diljjbmb-1,1,THBS1,135.93198,60.670033,28.845362,36.26353,S3,0.0,100
7069,281517926446807,UNASSIGNED,0,TKT,135.73965,197.13162,24.041658,40.0,S3,10.5212965,38
7070,281517926446808,diljjbmb-1,1,THBS1,136.42719,61.60317,29.15889,12.664918,S3,0.0,100
7071,281517926446811,dillppgl-1,1,TKT,136.99742,110.37158,23.658045,40.0,S3,0.0,38
7072,281517926446813,dimblkmh-1,1,SLC7A5,137.90585,174.88199,27.418995,40.0,S3,0.0,485
7073,281517926446817,UNASSIGNED,0,TKT,142.06918,197.10957,25.736567,40.0,S3,4.288693,38
7074,281517926446819,dimbmmlp-1,1,CEP126,143.96625,185.09824,28.524868,40.0,S3,0.0,204
7075,281517926446820,UNASSIGNED,0,SLC7A5,144.82698,163.92813,28.4556,40.0,S3,2.0367382,485
7076,281517926446827,UNASSIGNED,0,SMIM14,149.40828,186.96024,29.118443,40.0,S3,3.8457794,56
7077,281517926446831,dimalibe-1,0,THBS1,151.90538,167.08047,27.457748,40.0,S3,1.46383,100
7078,281517926446834,UNASSIGNED,0,CTSB,154.3116,202.6578,25.888718,40.0,S3,3.8781438,24
7079,281517926446838,UNASSIGNED,0,TKT,155.42542,173.37386,24.437525,13.354449,S3,6.966077,38
7080,281517926446842,diljmjih-1,1,THBS1,159.47069,41.70574,27.921005,40.0,S3,0.0,100
7081,281517926446844,diljmjih-1,0,THBS1,161.75664,44.197754,28.562311,40.0,S3,0.33176538,100
7082,281517926446848,UNASSIGNED,0,THBS1,162.3182,182.78928,28.97963,40.0,S3,4.2063704,100
7083,281517926446855,UNASSIGNED,0,CTSB,166.6085,9.785263,29.295507,40.0,S3,10.302207,24
7084,281517926446856,diljbmce-1,1,THBS1,166.86717,24.735062,29.54684,40.0,S3,0.0,100
7085,281517926446862,UNASSIGNED,0,THBS1,169.71582,180.70016,29.796637,40.0,S3,8.194757,100
7086,281517926446866,dilpnjef-1,0,CTSB,172.97841,198.03203,28.868668,6.859522,S3,0.2906011,24
7087,281517926446869,dilpnjef-1,1,SLC7A5,173.95634,196.52382,29.153814,40.0,S3,0.0,485
7088,281517926446873,dimajgjc-1,1,HAVCR2,177.12401,168.1217,28.904272,40.0,S3,0.0,473
7089,281517926446887,UNASSIGNED,0,TKT,189.73465,10.781401,28.820892,40.0,S3,4.9494395,38
7090,281517926446888,djdabcba-1,1,THBS1,191.08267,16.148651,29.479244,40.0,S3,0.0,100
7091,281517926446891,odmabloc-1,1,THBS1,193.53596,165.10556,28.178432,40.0,S3,0.0,100
7092,281517926446893,djddnpnd-1,0,THBS1,194.04187,68.07009,27.868816,40.0,S3,0.39562988,100
7093,281517926446898,djddnbdo-1,1,THBS1,196.61794,69.19871,27.271719,40.0,S3,0.0,100
7094,281517926446899,UNASSIGNED,0,THBS1,197.42249,41.476498,28.412344,40.0,S3,14.015067,100
7095,281517926446903,djdabcba-1,1,THBS1,199.33978,18.723297,27.930428,30.939991,S3,0.0,100
7096,281517926446905,UNASSIGNED,0,TKT,200.67896,73.28718,26.766226,9.261998,S3,2.452592,38
7097,281517926446915,UNASSIGNED,0,THBS1,211.78947,142.84268,28.856897,40.0,S3,6.46349,100
7098,281517926446919,UNASSIGNED,0,CTSB,214.69595,188.741,28.344128,40.0,S3,6.3593025,24
7099,281517926446920,dilpfghj-1,1,THBS1,216.86832,195.61726,28.22113,40.0,S3,0.0,100
7100,281517926446927,UNASSIGNED,0,CTSB,222.50276,225.29195,23.831123,40.0,S3,10.733937,24
7101,281517926446929,UNASSIGNED,0,THBS1,224.19421,37.94121,25.510504,40.0,S3,2.807048,100
7102,281517926446932,djefnklf-1,1,SLC7A5,228.46736,156.14246,28.395092,40.0,S3,0.0,485
7103,281517926446933,UNASSIGNED,0,THBS1,228.7061,50.519176,27.341785,40.0,S3,12.210071,100
7104,281517926446935,djdallmb-1,1,THBS1,230.98041,72.52753,23.935715,30.450989,S3,0.0,100
7105,281517926446936,djdbdadi-1,1,SLC7A5,231.39474,87.597,25.940334,40.0,S3,0.0,485
7106,281517926446943,djdallmb-1,1,CCR7,234.69424,70.668564,27.501965,40.0,S3,0.0,66
7107,281517926446945,djdbdadi-1,1,ITGAX,234.88266,87.32326,26.999836,40.0,S3,0.0,425
7108,281517926446947,djehmoll-1,1,THBS1,235.46066,239.17752,26.600069,32.8582,S3,0.0,100
7109,281517926446950,djeflpil-1,0,IER5,237.9219,146.69655,27.758318,17.688513,S3,0.3468933,313
7110,281517926446958,djegdmbp-1,1,THBS1,243.20757,241.43558,26.523794,40.0,S3,0.0,100
7111,281517926446959,djegoafo-1,0,CTSB,244.46024,232.43018,24.334396,31.75346,S3,0.8096747,24
7112,281517926446960,djegoafo-1,1,CTSB,244.67249,228.7459,25.93399,40.0,S3,0.0,24
7113,281517926446962,UNASSIGNED,0,CTSB,244.98796,219.4873,27.551813,40.0,S3,9.162704,24
7114,281517926446966,UNASSIGNED,0,THBS1,248.25687,34.481865,27.59864,34.598923,S3,3.3464754,100
7115,281517926446969,djdbpdfp-1,1,THBS1,249.36063,66.01979,26.376842,32.122272,S3,0.0,100
7116,281517926447564,UNASSIGNED,0,CLU,14.238399,208.09167,24.387848,40.0,S3,4.6256146,376
7117,281517926447565,dilelhko-1,0,CES1,14.968885,84.72853,27.876501,40.0,S3,3.797545,196
7118,281517926447566,dimmnnid-1,1,DERL3,17.346712,121.110085,24.812449,9.504962,S3,0.0,275
7119,281517926447568,dilekigb-1,1,CLU,21.429785,56.515026,29.016788,40.0,S3,0.0,376
7120,281517926447569,dilfendi-1,0,CLU,22.252897,60.81667,28.292444,40.0,S3,4.1089797,376
7121,281517926447573,UNASSIGNED,0,CDK6,25.417437,227.72751,23.712261,30.028965,S3,6.468307,373
7122,281517926447574,dimnmpbf-1,1,CES1,25.559772,216.02164,23.771374,40.0,S3,0.0,196
7123,281517926447580,dilfaamf-1,0,CES1,30.34755,65.138626,28.03714,31.33554,S3,0.8678341,196
7124,281517926447584,odlpdifd-1,0,CLU,38.128334,41.1959,28.41865,40.0,S3,3.2420218,376
7125,281517926447600,UNASSIGNED,0,RSPO3,50.796032,97.477295,27.532782,40.0,S3,8.162155,475
7126,281517926447601,dimjbgib-1,1,CLU,50.82436,133.53207,26.862513,32.534534,S3,0.0,376
7127,281517926447602,dimlbeod-1,1,CDK6,50.662395,246.20871,27.2931,40.0,S3,0.0,373
7128,281517926447607,dimlbeod-1,1,CLU,53.776047,247.45044,28.494577,19.847296,S3,0.0,376
7129,281517926447608,UNASSIGNED,0,RSPO3,55.83363,101.21761,27.237415,40.0,S3,7.921465,475
7130,281517926447618,UNASSIGNED,0,RSPO3,65.8315,50.994186,29.449615,40.0,S3,10.479877,475
7131,281517926447619,dimjmjkm-1,0,CES1,65.58993,156.36569,28.999508,40.0,S3,1.6371526,196
7132,281517926447622,dilhmnnj-1,1,CDK6,68.10339,80.06164,28.54772,12.928264,S3,0.0,373
7133,281517926447627,dimkpblg-1,1,SMOC2,69.44946,246.91617,28.511778,40.0,S3,0.0,113
7134,281517926447629,dimkpblg-1,1,PCLAF,69.87692,246.91609,24.037714,40.0,S3,0.0,360
7135,281517926447633,dimkdpmj-1,1,SMOC2,72.00491,213.64156,28.67954,7.5733933,S3,0.0,113
7136,281517926447634,dimkiikj-1,0,DERL3,73.28854,226.97943,26.982092,5.9829035,S3,0.23935497,275
7137,281517926447637,dimkdpmj-1,0,CLU,75.771225,219.2888,26.958664,32.001213,S3,4.1348324,376
7138,281517926447639,UNASSIGNED,0,CLU,79.154076,238.92607,28.401356,40.0,S3,5.2700186,376
7139,281517926447640,UNASSIGNED,0,CLU,80.340546,55.055317,28.39594,40.0,S3,10.535142,376
7140,281517926447641,UNASSIGNED,0,CES1,80.01165,213.28867,23.901405,40.0,S3,5.6743174,196
7141,281517926447642,dimipmac-1,1,CES1,80.98818,136.17075,25.16423,16.123064,S3,0.0,196
7142,281517926447643,UNASSIGNED,0,ODF2L,81.57699,244.46855,26.772959,40.0,S3,1.8709694,144
7143,281517926447646,UNASSIGNED,0,CES1,85.36226,43.933033,29.059769,40.0,S3,11.7193775,196
7144,281517926447652,UNASSIGNED,0,ARHGAP24,92.830795,27.513401,27.735424,40.0,S3,8.175901,145
7145,281517926447656,dimlckjd-1,1,PROX1,102.36053,249.26045,28.22109,40.0,S3,0.0,324
7146,281517926447666,UNASSIGNED,0,CES1,113.86357,34.956104,28.986551,40.0,S3,3.5108151,196
7147,281517926447669,UNASSIGNED,0,RSPO3,116.95701,159.56747,29.10733,37.95434,S3,7.9035225,475
7148,281517926447681,dilkadih-1,1,DERL3,127.18636,81.435356,27.543295,11.229052,S3,0.0,275
7149,281517926447687,diljjbmb-1,1,CDK6,134.11464,60.5435,26.85539,20.222174,S3,0.0,373
7150,281517926447690,diljjbmb-1,0,CLU,139.56497,61.795063,28.643227,32.075516,S3,0.5119182,376
7151,281517926447694,dillmiek-1,0,CES1,145.04059,113.284546,28.17509,40.0,S3,1.966231,196
7152,281517926447701,UNASSIGNED,0,CES1,155.27737,196.46701,28.310528,40.0,S3,5.785935,196
7153,281517926447702,dilkmiho-1,1,CLU,159.42613,71.03037,25.494225,14.409658,S3,0.0,376
7154,281517926447703,UNASSIGNED,0,CDK6,159.75925,18.091064,28.730824,30.028965,S3,7.5438366,373
7155,281517926447705,diljbmce-1,0,ARHGAP24,161.72025,25.596914,26.913563,19.832535,S3,1.9047546,145
7156,281517926447708,UNASSIGNED,0,RSPO3,162.5079,242.03275,28.246326,40.0,S3,16.312263,475
7157,281517926447710,UNASSIGNED,0,ARHGAP24,163.76306,45.358147,28.599644,40.0,S3,2.6457725,145
7158,281517926447711,dilpdcbo-1,1,ODF2L,163.9534,188.44841,28.911518,26.35925,S3,0.0,144
7159,281517926447723,dimajgjc-1,0,PROX1,177.71928,162.60588,28.132822,40.0,S3,3.8980007,324
7160,281517926447725,diljcfno-1,1,CLU,180.23878,8.286006,28.27887,14.948969,S3,0.0,376
7161,281517926447736,UNASSIGNED,0,CLU,187.79303,75.83336,28.917898,40.0,S3,3.5865686,376
7162,281517926447738,dimafodi-1,1,HHLA2,190.05386,155.51083,27.459143,40.0,S3,0.0,201
7163,281517926447741,UNASSIGNED,0,CLU,196.906,243.46448,28.724829,40.0,S3,2.2233248,376
7164,281517926447743,odmabloc-1,0,CLU,199.8005,166.30429,27.530634,37.95434,S3,2.9785862,376
