SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	METHODS	MUTATIONS	SAMPLES	QVALUE_COMBINATION	ROLE	CGC_GENE	CGC_CANCER_GENE	DOMAINS	2D_CLUSTERS	3D_CLUSTERS	EXCESS_MIS	EXCESS_NON	EXCESS_SPL
NRAS	ENST00000369535	TCGA_WXS_LGGNOS	LGGNOS	hotmaps	4.0	4.0	0.0003316011989305	Act	True	False		61:61		0.9798166931445426	0.0	0.0
NRAS	ENST00000369535	TCGA_WXS_LUSC	LUSC	hotmaps	6.0	6.0	0.0085235431133672	Act	True	False		61:61		0.9260769951549938	0.0	0.0
NRAS	ENST00000369535	STJUDE_WGS_D_CM_2018	MEL	combination	2.0	2.0	0.0010173107155403	Act	True	True				0.9949995477648178	0.0	0.0
NRAS	ENST00000369535	HARTWIG_WGS_MEL_2020	MEL	oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	76.0	75.0	2.3193479223061967e-50	Act	True	True	PF00071:5:164	61:61	12,61,13	0.9889263786728956	0.0	0.0
NRAS	ENST00000369535	CBIOP_WXS_SKCM_BROAD	MEL	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	24.0	23.0	3.627583020997339e-30	Act	True	True		61:61	61,12,68	0.996204384535033	0.0	0.0
NRAS	ENST00000369535	CBIOP_WXS_CM_VALLEN_2018	MEL	oncodriveclustl,dndscv,mutpanning,hotmaps	88.0	46.0	8.778623666197316e-30	LoF	True	True		55:61	68,61,13,12	0.922213968011976	0.9490311633640518	0.0
NRAS	ENST00000369535	ICGC_WGS_MEL_MELA_AU_2019	MEL	dndscv,cbase,mutpanning,hotmaps	17.0	17.0	1.3195726332255626e-25	Act	True	True		61:61	61,12,13	0.9948503525968438	0.0	0.0
NRAS	ENST00000369535	PCAWG_WGS_SKIN_MELANOMA	MEL	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	25.0	25.0	6.090091174379416e-29	Act	True	True		61:61	12,61	0.9940865827381632	0.0	0.0
NRAS	ENST00000369535	TCGA_WXS_MEL	MEL	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	132.0	124.0	3.462964736510644e-51	Act	True	True	PF00071:5:164	60:62	34,13,62,12,61	0.9876287046524382	0.9315661701388136	0.9315661701388136
NRAS	ENST00000369535	TCGA_WXS_MGCT	MGCT	oncodriveclustl,dndscv,hotmaps	5.0	5.0	4.700624658610015e-09	Act	True	False		61:61		0.9981062048184312	0.0	0.0
NRAS	ENST00000369535	OTHER_WXS_NPC_NATCOM2017	NPC	oncodriveclustl	3.0	3.0	0.0012317840839391	Act	True	False		61:61		0.9729058604910176	0.0	0.0
NRAS	ENST00000369535	TCGA_WXS_OVT	OVT	combination	5.0	5.0	5.326488712144302e-06	LoF	True	False		61:61		0.9350740270611752	0.9704015354639376	0.0
NRAS	ENST00000369535	CBIOP_WXS_MM_BROAD_TREAT	PCM	oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	18.0	18.0	5.868782060936809e-51	Act	True	True	PF00071:5:164	61:61	12,61,13	0.9986431219870442	0.0	0.0
NRAS	ENST00000369535	CBIOP_WXS_MM_BROAD_UNTREAT	PCM	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	16.0	16.0	9.757433085452993e-53	Act	True	True		61:64	61,13,12,64	0.9993707271742276	0.0	0.0
NRAS	ENST00000369535	OTHER_WGS_MM_NATLEUK2018	PCM	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	218.0	200.0	4.887707083213583e-67	Act	True	True	PF00071:5:164	59:64	86,13,61,64,62,12,59	0.9971129671672244	0.0	0.0
NRAS	ENST00000369535	HARTWIG_WGS_PRAD_2020	PRAD	dndscv	8.0	6.0	0.0001152987241504	Act	True	False				0.9761841097691552	0.0	0.0
NRAS	ENST00000369535	TCGA_WXS_THYM	THYM	dndscv	3.0	3.0	3.801480391597356e-05	Act	True	False				0.99245044832653	0.0	0.0
NRAS	ENST00000369535	TCGA_WXS_UCEC	UCEC	oncodriveclustl,dndscv,hotmaps	10.0	10.0	5.4046564476873726e-14	Act	True	False		61:61	13,12,61	0.9356591657246206	0.0	0.0
NRAS	ENST00000369535	HARTWIG_WGS_WDTC_2020	WDTC	oncodriveclustl	2.0	2.0	0.0003432658533145	Act	True	True				0.9952950450229414	0.0	0.0
NRAS	ENST00000369535	ICGC_WXS_WDTC_THCA_SA_2019	WDTC	oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	24.0	24.0	7.95373942974386e-35	Act	True	True	PF00071:5:164	61:61	61,13	0.998604740841399	0.0	0.0
NRAS	ENST00000369535	PCAWG_WGS_THY_ADENOCA	WDTC	combination	2.0	2.0	1.829996074232176e-05	Act	True	True				0.9960820424821945	0.0	0.0
NRAS	ENST00000369535	TCGA_WXS_WDTC	WDTC	oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	39.0	39.0	2.102639803173609e-53	Act	True	True	PF00071:5:164	61:61	61	0.9984080366221928	0.0	0.0
NRG1	ENST00000287842	TCGA_WXS_PRCC	PRCC	combination	3.0	3.0	0.0378380206712111	LoF	True	False				0.6647073414663198	0.9289900382172196	0.0
NRG1	ENST00000287842	CBIOP_WXS_EGC_TMUCIH_2015	STAD	combination	6.0	4.0	0.0012745107286886	Act	True	False				0.9742034617207064	0.0	0.9867886344561596
NRK	ENST00000243300	ICGC_WGS_LUSC_LUSC_KR_2019	LUSC	cbase,mutpanning	4.0	4.0	2.3426680168118983e-08	LoF	False	False				0.2799484511516405	0.9679238097499332	0.0
NSD1	ENST00000439151	TARGET_WXS_AML_2020	AML	combination	2.0	2.0	0.0271418753046591	LoF	True	True				0.0	0.9969149345143972	0.0
NSD1	ENST00000439151	HARTWIG_WGS_CESC_2020	CESC	cbase	5.0	4.0	1.7629397219974989e-07	LoF	True	False				0.8158813823973927	0.9693859814413828	0.0
NSD1	ENST00000439151	TCGA_WXS_ESCA	ESCA	combination	7.0	5.0	0.0003526600730448	LoF	True	False				0.572638415296168	0.920746213940235	0.920746213940235
NSD1	ENST00000439151	CBIOP_WXS_HNSC_BROAD	HNSC	combination	6.0	4.0	4.2533330843506665e-05	LoF	True	False				0.7679746423616121	0.9763026492308584	0.9763026492308584
NSD1	ENST00000439151	CPTAC_WXS_HNSC_2020	HNSC	cbase	10.0	9.0	2.01436528347686e-06	LoF	True	False				0.5102304758090164	0.9521138851958364	0.0
NSD1	ENST00000439151	PCAWG_WGS_HEAD_SCC	HNSC	combination	2.0	2.0	7.02486782610782e-05	LoF	True	False				0.0	0.9589641089964224	0.0
NSD1	ENST00000439151	TCGA_WXS_HNSC	HNSC	oncodrivefml,dndscv,smregions,cbase,mutpanning	67.0	51.0	7.630174866118797e-14	LoF	True	False	PF00856:1953:2059			0.7547494517580497	0.9755405520880808	0.9755405520880808
NSD1	ENST00000439151	TCGA_WXS_LUSC	LUSC	oncodrivefml,dndscv,cbase,mutpanning	27.0	25.0	5.287506567303405e-11	LoF	True	False				0.5140283768920173	0.924538810109378	0.924538810109378
NSD1	ENST00000439151	ICGC_WGS_MEL_MELA_AU_2019	MEL	combination	4.0	3.0	0.0097755215785441	LoF	True	False				0.7476122044877908	0.9365037655082444	0.0
NSD1	ENST00000439151	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	smregions	4.0	2.0	0.0137304745045678	Act	True	False	PF17907:1901:1939			0.6152222123327615	0.0	0.0
NSD1	ENST00000439151	ICGC_WXS_NPC_ORCA_IN_2019	NPC	combination	4.0	3.0	0.0046916836804025	LoF	True	False				0.6864253790871563	0.9646868901590916	0.0
NSD1	ENST00000439151	OTHER_WGS_PBCA_DE_PIA	PAST	combination	5.0	3.0	0.0135934979612066	Act	True	False				0.1289853694330969	0.0	0.0
NSD1	ENST00000439151	HARTWIG_WGS_STAD_2020	STAD	combination	3.0	3.0	0.0401473716795002	LoF	True	False				0.2329712886656413	0.9336961428011836	0.0
NSD1	ENST00000439151	HARTWIG_WGS_UCEC_2020	UCEC	cbase,mutpanning	5.0	4.0	4.1210206355857964e-09	LoF	True	False				0.5871350835926038	0.980535701693926	0.0
NSD1	ENST00000439151	CPTAC_WXS_UCEC_2020	UCEC	combination	14.0	8.0	0.0001147104506205	LoF	True	False				0.6900992845403786	0.8306203157470075	0.0
NSD2	ENST00000382895	STJUDE_WGS_D_ALL_2018	ALL	oncodrivefml,oncodriveclustl,dndscv,smregions,mutpanning	12.0	12.0	2.721481842765231e-36	Act	True	False	PF00856:1074:1180	1099:1099		0.9962703269642184	0.0	0.0
NSD2	ENST00000382895	CGCI_WGS_BL_2020	BL	oncodrivefml	2.0	2.0	0.0134919339536586	LoF	True	False				0.7053417496326682	0.974689711938503	0.0
NSD2	ENST00000382895	CBIOP_WXS_MM_BROAD_UNTREAT	PCM	combination	3.0	3.0	0.0043108003840759	Act	True	True				0.9691895694117476	0.0	0.0
NSD3	ENST00000317025	PCAWG_WGS_LUNG_SCC	LUSC	combination	4.0	4.0	0.0039511196115216	LoF	True	False				0.7827463712355213	0.9703716245702948	0.0
NT5C3A	ENST00000610140	ICGC_WXS_AML_LAML_KR_2019	AML	oncodrivefml,oncodriveclustl,smregions,hotmaps	5.0	5.0	5.5906670070751285e-12	Act	False	False	PF05822:86:330	317:317	317	0.9968874757616392	0.0	0.0
NTRK1	ENST00000524377	ICGC_WGS_BRCA_BRCA_EU_2019	BRCA	combination	8.0	8.0	0.0028277011292949	Act	True	False				0.8844067426580439	0.0	0.0
NTRK1	ENST00000524377	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	combination	8.0	5.0	0.0021729748399983	LoF	True	False				0.8396391958103633	0.9526540363009052	0.0
NTRK3	ENST00000360948	HARTWIG_WGS_ESCA_2020	ESCA	combination	12.0	10.0	1.5726282763496182e-06	LoF	True	False		602:602		0.8620003363740161	0.9579503604068296	0.9579503604068296
NUMA1	ENST00000393695	CBIOP_WXS_BRCA_MBCP_PRY_NOTREAT_2020	BRCA	combination	2.0	2.0	0.0066194758507675	LoF	True	False				0.3789274923050215	0.9500448310790904	0.0
NUMA1	ENST00000393695	HARTWIG_WGS_CESC_2020	CESC	combination	2.0	2.0	0.0009483076549619	LoF	True	False				0.5649156312710868	0.9583389679475468	0.0
NUMA1	ENST00000393695	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	combination	10.0	10.0	0.0043521416819173	LoF	True	False				0.5763486430322982	0.8949383631605066	0.0
NUP214	ENST00000359428	HARTWIG_WGS_GINET_2020	GINET	combination	3.0	2.0	8.808355154090403e-05	Act	True	False				0.97257299842169	0.0	0.0
NUP214	ENST00000359428	TCGA_WXS_PRCC	PRCC	combination	8.0	8.0	0.0017383209058291	Act	True	False				0.7354481230536081	0.0	0.0
NUTM1	ENST00000537011	CBIOP_WXS_ESCA_BROAD	ESCA	combination	2.0	2.0	0.0028480846998895	LoF	True	False				0.7778718856273622	0.9860059846793092	0.0
NUTM1	ENST00000537011	TCGA_WXS_OVT	OVT	combination	11.0	4.0	0.0161950458251127	LoF	True	False				0.0242845207968817	0.8456912952441396	0.0
NUTM2D	ENST00000381697	ICGC_WXS_NPC_ORCA_IN_2019	NPC	oncodriveclustl	3.0	3.0	0.0066622062483674	Act	True	False		197:197		0.9290786277177174	0.0	0.0
NVL	ENST00000281701	CPTAC_WXS_GBM_2020	GBM	oncodriveclustl,hotmaps	6.0	3.0	1.0169107932711452e-06	Act	False	False		536:536		0.989101095711768	0.0	0.0
NXF1	ENST00000532297	CBIOP_WXS_CLL_IUOPA_2015	CLLSLL	oncodrivefml,dndscv,cbase,mutpanning	5.0	4.0	6.508019119988621e-10	LoF	False	False		22:22		0.9601759235745908	0.9986271627763036	0.9986271627763036
NXF1	ENST00000532297	PCAWG_WGS_LYMPH_CLL	CLLSLL	oncodrivefml,oncodriveclustl,dndscv,cbase,mutpanning	4.0	4.0	6.678339576073501e-22	LoF	False	False		22:22		0.9254180472209798	0.9965050067364152	0.0
P2RY8	ENST00000381297	CGCI_WGS_BL_2020	BL	cbase	3.0	3.0	1.4872482299746642e-06	LoF	True	False				0.9476732377029168	0.9979706012679146	0.0
P2RY8	ENST00000381297	PEDCBIOP_WXS_BLY_PRY	BL	dndscv,cbase	4.0	4.0	1.1792574230098307e-09	Act	True	False				0.9979303069113912	0.0	0.0
P2RY8	ENST00000381297	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	oncodrivefml,dndscv,cbase	13.0	11.0	8.865876748535976e-05	LoF	True	False				0.9624808441885389	0.9917189722381962	0.0
P2RY8	ENST00000381297	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	oncodrivefml,dndscv,cbase	9.0	7.0	2.78571729229622e-08	LoF	True	False				0.9747455754014251	0.995884648707831	0.0
P2RY8	ENST00000381297	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	cbase	11.0	10.0	5.400881327275722e-05	Act	True	False				0.9316751789515548	0.0	0.0
P2RY8	ENST00000381297	TCGA_WXS_DLBCLNOS	DLBCLNOS	oncodrivefml,dndscv,cbase	8.0	6.0	3.1294265172284e-05	Act	True	False				0.9830461017408728	0.0	0.0
P2RY8	ENST00000381297	HARTWIG_WGS_LNM_2020	LNM	combination	4.0	2.0	0.0018767723639293	Act	True	False				0.9567273710883332	0.0	0.0
P2RY8	ENST00000381297	ICGC_WGS_MLYM_MALY_DE_PED_2019	MLYM	combination	2.0	2.0	1.4629273588664614e-05	Act	True	False				0.9916036858828148	0.0	0.0
P2RY8	ENST00000381297	PCAWG_WGS_LYMPH_BNHL	NHL	dndscv,cbase	15.0	12.0	2.583838520148459e-12	Act	True	False				0.9716592606763118	0.0	0.0
PABPC1	ENST00000318607	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	combination	8.0	5.0	0.181763728258915	Act	True	False				0.632138059547391	0.0	0.0
PABPC1	ENST00000318607	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	combination	3.0	3.0	9.5602152030263e-05	Act	True	False		94:94		0.8467668860625349	0.0	0.0
PABPC1	ENST00000318607	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	combination	3.0	3.0	0.0017244908435649	Act	True	False		94:94		0.9166277833648846	0.0	0.0
PABPC1	ENST00000318607	ICGC_WXS_HCC_LICA_CN_STRELKA_2019	HCC	dndscv,smregions,mutpanning,hotmaps	151.0	49.0	3.5120231368077903e-25	Act	True	False	PF00658:548:614,PF00076:101:168		150,207,151	0.8245152047828379	0.0	0.0
PABPC1	ENST00000318607	ICGC_WXS_LUSC_LUSC_KR_2019	LUSC	combination	9.0	5.0	0.0123387245544837	Act	True	False				0.971084683673988	0.0	0.0
PABPC1	ENST00000318607	OTHER_WGS_MM_NATLEUK2018	PCM	dndscv,smregions,mutpanning,hotmaps	38.0	25.0	9.166946110337449e-22	Act	True	False	PF00076:193:261	206:207	207,227,195	0.8374358140352401	0.0	0.0
PABPC1	ENST00000318607	ICGC_WXS_WDTC_THCA_SA_2019	WDTC	oncodriveclustl,smregions,mutpanning	15.0	9.0	7.929052346869399e-08	Act	True	False	PF00658:548:614	558:558		0.9754833675057376	0.0	0.0
PARP4	ENST00000381989	ICGC_WXS_COADREAD_COCA_CN_VARSCAN_2019	COADREAD	oncodriveclustl,mutpanning	8.0	7.0	2.100912933889324e-05	Act	False	False		1039:1039		0.809992139062378	0.0	0.0
PARP4	ENST00000381989	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	oncodriveclustl,mutpanning	14.0	12.0	1.4352087120600358e-05	Act	False	False		1039:1039		0.8379664698449615	0.0	0.887904590028575
PARP4	ENST00000381989	OTHER_WGS_MM_NATLEUK2018	PCM	oncodriveclustl,mutpanning	16.0	15.0	0.0010381245153349	Act	False	False		1170:1170,1039:1039		0.7686680311184184	0.0	0.0
PAX5	ENST00000358127	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	dndscv,cbase	6.0	3.0	3.142010556524263e-06	LoF	True	False				0.8926967956604704	0.9913983791086568	0.9913983791086568
PAX5	ENST00000358127	OTHER_WGS_PRAD_CPGEA_2021	PRAD	combination	3.0	3.0	0.0032409690201427	Act	True	False				0.9860801797730268	0.0	0.0
PBRM1	ENST00000409057	HARTWIG_WGS_BLCA_2020	BLCA	combination	11.0	5.0	0.1107781102465511	Act	True	False				0.3440551393871193	0.0	0.8009245546227349
PBRM1	ENST00000409057	CPTAC_WXS_CCRCC_2020	CCRCC	oncodrivefml,dndscv,cbase,mutpanning	42.0	34.0	1.7410799410594612e-27	LoF	True	True		271:273		0.8173128020907029	0.9921279587370664	0.9921279587370664
PBRM1	ENST00000409057	PCAWG_WGS_KIDNEY_RCC	CCRCC	oncodrivefml,dndscv,cbase,mutpanning	56.0	31.0	3.9614455637668356e-38	LoF	True	True				0.8164168583350193	0.9923801573010748	0.9923801573010748
PBRM1	ENST00000409057	TCGA_WXS_CCRCC	CCRCC	oncodrivefml,dndscv,cbase,mutpanning,hotmaps	156.0	109.0	6.652082320054801e-24	LoF	True	True				0.9154074166558578	0.9957707189107	0.9957707189107
PBRM1	ENST00000409057	HARTWIG_WGS_CESC_2020	CESC	combination	3.0	3.0	4.109295922151765e-06	LoF	True	False				0.6479208238457579	0.9769135794815972	0.0
PBRM1	ENST00000409057	HARTWIG_WGS_CHOL_2020	CHOL	oncodrivefml,dndscv,cbase,mutpanning	9.0	7.0	2.521859664098237e-17	LoF	True	False				0.0	0.994358078778042	0.0
PBRM1	ENST00000409057	ICGC_WXS_CHOL_BTCA_JP_2019	CHOL	combination	11.0	6.0	4.004348190346046e-06	LoF	True	False				0.6186517581970578	0.9530166284193942	0.9530166284193942
PBRM1	ENST00000409057	TCGA_WXS_CHOL	CHOL	oncodrivefml,dndscv,cbase,mutpanning	7.0	7.0	4.159623797796775e-25	LoF	True	False				0.0	0.9989111765803704	0.0
PBRM1	ENST00000409057	CBIOP_WXS_ESCA_BROAD	ESCA	mutpanning	5.0	3.0	0.0001400525066253	LoF	True	False				0.0	0.9889290314712256	0.9889290314712256
PBRM1	ENST00000409057	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	combination	7.0	3.0	7.08044419442482e-05	LoF	True	False				0.6352110876236143	0.959403779748974	0.959403779748974
PBRM1	ENST00000409057	ICGC_WXS_ESCA_ESCA_CN_2019	ESCA	combination	3.0	3.0	0.0132076089814518	LoF	True	False				0.0743709003364006	0.943761444941937	0.0
PBRM1	ENST00000409057	CBIOP_WXS_LUAD_BROAD	LUAD	combination	4.0	3.0	0.0127001683022356	Act	True	False				0.877504611543243	0.0	0.0
PBRM1	ENST00000409057	HARTWIG_WGS_MEL_2020	MEL	oncodrivefml,dndscv,cbase,mutpanning	26.0	19.0	1.311999373475212e-11	LoF	True	False		710:710		0.0	0.9057015488764978	0.0
PBRM1	ENST00000409057	PCAWG_WGS_SKIN_MELANOMA	MEL	combination	5.0	4.0	0.0060651870208168	LoF	True	False				0.0	0.8843454841902182	0.0
PBRM1	ENST00000409057	TCGA_WXS_MEL	MEL	cbase,mutpanning	34.0	28.0	1.109513494280536e-07	LoF	True	False				0.2673488463019393	0.8393106694895118	0.8393106694895118
PBRM1	ENST00000409057	HARTWIG_WGS_PANET_2020	PANET	combination	2.0	2.0	0.0258841854416716	Act	True	False				0.994915039434384	0.0	0.0
PBRM1	ENST00000409057	OTHER_WXS_PLMESO_MATTHIEU_2019	PLMESO	mutpanning	2.0	2.0	4.7487233984223105e-09	LoF	True	False				0.0	0.9940639353051064	0.0
PBRM1	ENST00000409057	TCGA_WXS_PLMESO	PLMESO	combination	3.0	2.0	0.001365242219829	LoF	True	False				0.0	0.9800032007753516	0.0
PBRM1	ENST00000409057	TCGA_WXS_PRCC	PRCC	mutpanning	13.0	8.0	1.0819271597928877e-07	LoF	True	False				0.4754071384676371	0.964334781302312	0.964334781302312
PBRM1	ENST00000409057	HARTWIG_WGS_RCC_2020	RCC	oncodrivefml,dndscv,cbase,mutpanning	59.0	39.0	1.0496426662289722e-24	LoF	True	True				0.9295222476690824	0.995196500440406	0.995196500440406
PBRM1	ENST00000409057	TCGA_WXS_STAD	STAD	combination	15.0	12.0	0.0003701798928651	LoF	True	False				0.0	0.841368029389824	0.841368029389824
PBRM1	ENST00000409057	TCGA_WXS_UCEC	UCEC	cbase	22.0	18.0	7.639871007482782e-06	LoF	True	False				0.6924726746071106	0.8761315997464678	0.8761315997464678
PCBP1	ENST00000303577	CGCI_WGS_BL_2020	BL	oncodrivefml,dndscv,cbase,mutpanning	9.0	8.0	1.863899081959738e-22	LoF	True	False		183:184		0.9804051309679416	0.9995672689266548	0.0
PCBP1	ENST00000303577	PEDCBIOP_WXS_BLY_PRY	BL	combination	4.0	2.0	0.0002945016388987	LoF	True	False				0.0	0.9998588107266208	0.0
PCBP1	ENST00000303577	CPTAC_WXS_COAD_2020	COAD	combination	3.0	3.0	0.0002926472594102	Act	True	True				0.9618085084706892	0.0	0.0
PCBP1	ENST00000303577	HARTWIG_WGS_COADREAD_2020	COADREAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning	15.0	14.0	7.213571781628708e-29	Act	True	True	PF00013:99:162	100:102		0.955910850158974	0.0	0.0
PCBP1	ENST00000303577	PCAWG_WGS_COLORECT_ADENOCA	COADREAD	combination	3.0	3.0	2.7853111963975094e-07	Act	True	True		100:100		0.9768596330633588	0.0	0.0
PCBP1	ENST00000303577	TCGA_WXS_COADREAD	COADREAD	oncodrivefml,dndscv,smregions,cbase,mutpanning	21.0	21.0	4.323616889048097e-38	Act	True	True	PF00013:99:162	100:102		0.9759902630768852	0.0	0.0
PCBP1	ENST00000303577	HARTWIG_WGS_LNM_2020	LNM	combination	4.0	2.0	0.0090101026090647	Act	True	False				0.9821335138757596	0.0	0.0
PCBP1	ENST00000303577	ICGC_WGS_MLYM_MALY_DE_PED_2019	MLYM	combination	4.0	2.0	9.430388798134488e-06	LoF	True	False				0.0	0.9982258906245928	0.0
PCBP1	ENST00000303577	ICGC_WGS_PAAD_PACA_CA_2019	PAAD	combination	2.0	2.0	0.0407396117444436	Act	True	False				0.9228058696977196	0.0	0.0
PCBP1	ENST00000303577	TCGA_WXS_PRCC	PRCC	combination	3.0	3.0	0.0107498106923289	LoF	True	False				0.0	0.9875468932269612	0.0
PCM1	ENST00000325083	TCGA_WXS_GBM	GBM	combination	2.0	2.0	0.0059339018085061	LoF	True	False				0.0	0.920527015257781	0.0
PCMTD1	ENST00000360540	OTHER_WXS_AML_PRY_BEAT_2018	AML	dndscv,cbase	8.0	8.0	3.729845662301822e-07	LoF	False	False		274:274		0.975742820561734	0.9829065915592232	0.0
PDCD1LG2	ENST00000397747	ICGC_WGS_MEL_SKCA_BR_2019	MEL	oncodriveclustl,smregions,mutpanning	4.0	4.0	1.5593242774474184e-11	Act	True	False	PF08205:134:197	164:164		0.9854934579475289	0.0	0.0
PDE4DIP	ENST00000369356	TCGA_WXS_OVT	OVT	mutpanning	8.0	3.0	0.0435645464562125	ambiguous	True	False				0.0	0.0	0.0
PDGFRA	ENST00000257290	CBIOP_WXS_CSCC_UCSF_2018	CSCC	combination	13.0	11.0	0.0075208937688146	LoF	True	False				0.8025314749265211	0.9089120640806972	0.9089120640806972
PDGFRA	ENST00000257290	HARTWIG_WGS_GBM_2020	GBM	combination	8.0	3.0	0.0038142902804673	Act	True	True				0.9384504032954948	0.0	0.0
PDGFRA	ENST00000257290	ICGC_WXS_GBM_GBM_CN_2019	GBM	combination	3.0	3.0	0.0006148732767595	Act	True	True				0.9823061984478066	0.0	0.0
PDGFRA	ENST00000257290	STJUDE_WGS_D_HGG_2018	HGGNOS	combination	5.0	3.0	0.0008448034476721	Act	True	False				0.9836482133342352	0.0	0.0
PDGFRA	ENST00000257290	PEDCBIOP_WXS_HGG_PRY	HGGNOS	combination	5.0	4.0	6.800175443738701e-07	Act	True	False				0.9893013642662772	0.0	0.0
PDGFRA	ENST00000257290	TCGA_WXS_LGGNOS	LGGNOS	smregions	12.0	8.0	0.0315801513672564	Act	True	False	PF07679:327:404			0.8710194233844025	0.0	0.0
PDGFRA	ENST00000257290	ICGC_WGS_LUSC_LUSC_KR_2019	LUSC	combination	3.0	2.0	0.000574568609998	LoF	True	False				0.3449061683486133	0.9208500983784552	0.0
PDGFRA	ENST00000257290	CPTAC_WXS_LUSC_2020	LUSC	combination	7.0	6.0	0.0035695129087329	LoF	True	False				0.8891304900754224	0.913943838575934	0.0
PDGFRA	ENST00000257290	OTHER_WGS_PBCA_DE_PIA	PAST	combination	4.0	3.0	0.0005172136116002	Act	True	False				0.8888556113602559	0.0	0.0
PDGFRB	ENST00000261799	TCGA_WXS_UCS	UCS	combination	5.0	5.0	0.0031638418445796	Act	True	False				0.9350298685295158	0.0	0.0
PEG3	ENST00000326441	ICGC_WXS_PAAD_PACA_CA_2019	PAAD	smregions,cbase	4.0	3.0	1.209221900578562e-06	LoF	False	False	PF00096:505:527			0.916936062407404	0.9818735548230552	0.0
PER1	ENST00000317276	HARTWIG_WGS_ANSC_2020	ANSC	combination	2.0	2.0	0.0034140453582218	LoF	True	False				0.8579968216912733	0.987133645906334	0.0
PER1	ENST00000317276	HARTWIG_WGS_SBC_2020	SBC	combination	2.0	2.0	0.0297216690983499	Act	True	False				0.7539966725308768	0.0	0.0
PER3	ENST00000613533	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	oncodriveclustl,mutpanning,hotmaps	12.0	11.0	9.240466969805667e-16	Act	False	False		1006:1007	1016,1007	0.940088637612045	0.0	0.0
PHF6	ENST00000332070	STJUDE_WGS_D_ALL_2018	ALL	dndscv	4.0	2.0	5.50672990753754e-06	Act	True	True				0.995098421460582	0.0	0.9987351041742928
PHF6	ENST00000332070	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodrivefml,dndscv,smregions,cbase	7.0	7.0	4.20486189512338e-20	LoF	True	False	PF13771:239:330			0.9270203522994276	0.99034727110496	0.0
PHF6	ENST00000332070	TCGA_WXS_AML	AML	combination	3.0	2.0	0.0005731891612021	LoF	True	False				0.9505388392660304	0.9944528396921284	0.9944528396921284
PHF6	ENST00000332070	CGCI_WGS_BL_2020	BL	oncodrivefml	2.0	2.0	5.031312543651032e-06	LoF	True	False				0.0	0.9963181150690584	0.0
PHF6	ENST00000332070	CPTAC_WXS_LUAD_2020	LUAD	combination	2.0	2.0	0.1272825218428701	Act	True	False		125:126		0.9006115595702772	0.0	0.0
PICALM	ENST00000393346	ICGC_WXS_WDTC_THCA_SA_2019	WDTC	combination	2.0	2.0	0.0005567273632461	LoF	True	False				0.8831831003072604	0.9861761824142384	0.0
PIK3CA	ENST00000263967	CBIOP_WXS_ACY_2019	ACYC	oncodriveclustl	2.0	2.0	0.0100809325137403	Act	True	False		1047:1047		0.9447446303629182	0.0	0.0
PIK3CA	ENST00000263967	CBIOP_WXS_ANGS_TREATED_2020	ANGS	smregions	3.0	3.0	0.0006236118698211	Act	True	False	PF02192:32:107			0.929551288087638	0.0	0.0
PIK3CA	ENST00000263967	CBIOP_WXS_ANGS_UNTREAT_2020	ANGS	oncodriveclustl	6.0	5.0	1.2448776233489778e-05	Act	True	False				0.969763943273968	0.0	0.0
PIK3CA	ENST00000263967	HARTWIG_WGS_ANSC_2020	ANSC	dndscv	5.0	5.0	8.197273480532883e-05	Act	True	False		545:545		0.9863971862089924	0.0	0.0
PIK3CA	ENST00000263967	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	combination	11.0	11.0	0.1729455412543165	Act	True	False				0.7899237108455927	0.0	0.0
