CellID,X,Y,vimentin,CD4,CD20,CD8a,pcna,ck5,ck8,CD206
1035,1369.555911,2372.215655,207.1653355,377.686901,136.8051118,189.7907348,147.057508,101.0207668,117.9241214,170.6685304
1036,1926.414661,2366.913822,155.461108,373.7067711,144.3156128,164.3967543,155.6720761,102.086178,146.4090655,329.504197
1037,2962.405233,2369.007072,143.1697313,236.2015559,139.9016973,211.3528996,160.1867044,103.4045262,132.2404526,192.1506365
1038,1990.663349,2367.09719,224.1891101,311.4566745,150.4303279,166.9642857,157.2300937,102.5960187,153.3553864,252.0848946
1039,2576.376269,2372.521646,140.3997862,292.575628,141.5152325,154.5510422,163.3874933,102.525922,126.4580438,191.404062
1040,1570.254198,2368.729008,157.9946565,367.3824427,288.9320611,176.270229,141.1083969,101.3877863,127.5633588,215.8381679
1041,1455.397015,2365.035821,369.4477612,280.2985075,142.8238806,173.4985075,145.3223881,100.5731343,117.0567164,209.1343284
1042,1674.533078,2378.232367,176.1979224,239.2219792,202.7266266,225.6429743,198.1826134,102.5358119,122.9420448,199.2143248
1043,1175.21499,2371.16831,209.0571992,237.8856016,155.3852728,173.0019724,153.8244576,101.5410914,122.5141354,219.5693623
1044,1109.096961,2376.089243,162.0487217,342.8200675,136.6410999,160.5041003,142.0053063,100.9252291,121.7925712,201.5479981
1045,2993.782222,2377.582222,152.0533333,205.3051852,132.6407407,193.8037037,149.2111111,103.3037037,127.1325926,188.1703704
1046,3069.885317,2386.621401,171.4160269,298.0235125,140.5911708,145.609405,140.7807102,103.2816699,119.8795585,214.2423225
1047,1468.9252,2381.416122,251.902687,300.2251271,182.1597676,163.6652142,156.6405229,101.3282498,116.6601307,192.3877996
1048,1290.086898,2377.723262,190.0494652,529.7887701,205.5187166,174.8235294,158.0588235,102.3917112,127.578877,232.4010695
1049,2150.284841,2381.380807,148.9602689,280.0690709,131.3056235,176.0702934,154.4345966,101.6228606,131.8966993,210.6949878
1050,1708.129275,2385.199042,170.995212,344.7735978,145.4705882,219.870725,197.2072503,102.751026,130.75171,208.1155951
1051,2060.281388,2378.34511,148.4649842,277.5911672,133.3892744,167.4637224,149.6460568,102.2321767,129.5318612,196.0536278
1052,3027.449361,2389.31615,156.2363139,224.5031934,137.5460766,157.334854,151.9644161,103.3841241,145.1177007,214.482208
1053,1741.963905,2384.796555,170.3215751,357.7145201,142.9294504,404.1156686,181.609516,102.8613618,134.8941756,211.7760459
1054,1872.673854,2391.567116,156.7681941,232.3126685,130.4539084,163.1902965,159.4177898,103.6528302,151.0463612,357.26469
1055,2309.236697,2378.653211,148.8623853,266.4587156,136.5633028,160.7055046,156.3055046,102.5201835,118.4394495,188.0412844
1056,1541.384962,2388.300752,168.006015,349.7022556,406.7172932,180.3533835,141.4315789,101.7308271,125.3413534,207.9308271
1057,3209.04243,2395.249759,169.7762777,252.2135969,142.8789778,155.6740598,196.5853423,103.1764706,125.8770492,215.9570878
1058,1920.928571,2396.572886,170.4832362,326.8542274,132.4154519,162.9424198,153.5940233,102.0225948,142.21793,288.5838192
1059,1146.231263,2398.084582,169.2949679,230.8506424,161.4373662,173.8147752,144.5653105,101.7933619,121.0428266,209.2810493
1060,2270.413127,2390.306564,140.0362934,206.2069498,136.1799228,161.3621622,160.5945946,101.8532819,116.7196911,182.8092664
1061,2337.044118,2394.660486,151.6630435,206.4968031,160.4424552,202.9769821,156.4373402,102.1803069,124.4673913,194.0907928
1062,1595.557167,2399.006135,263.0317903,268.7261573,237.9927496,167.1991076,143.5939766,100.9369771,133.0267708,221.3915226
1063,1985.652174,2395.698113,153.2001641,283.0894176,134.0344545,175.0541427,143.5726005,101.3576702,132.4561116,198.1197703
1064,3407.342358,2396.566272,147.7653694,292.3502538,161.2053017,147.4247039,131.0800902,103.0772702,109.1393119,320.5549915
1065,970.1438312,2401.906818,151.6142857,253.1331169,139.1811688,145.8058442,136.1522727,101.3211039,115.862987,241.887013
1066,1250.244355,2401.262418,164.5970898,449.3753136,190.6061214,214.8795785,240.2804817,102.4475665,122.9869543,196.938284
1067,2029.7492,2406.063501,163.3927428,282.346318,140.4290288,193.5101387,148.6211313,101.7694771,130.993063,192.346318
1068,1506.744088,2402.51918,167.4314241,344.6563321,181.0788229,170.2874409,147.8696795,102.1949553,125.8150289,196.8759853
1069,799.4988781,2396.206432,166.7509349,212.4169783,138.1604338,153.0908751,154.4020194,101.170905,116.3990277,183.1207928
1070,1560.894578,2401.710843,158.4156627,266.3343373,177.8659639,172.6144578,138.0572289,100.7981928,134.5240964,211.1460843
1071,1791.493192,2399.236762,183.1580938,401.0393343,152.0960666,165.6822995,152.1187595,102.2155825,131.3260212,266.2912254
1072,1310.64687,2410.707464,220.3105939,397.0357143,140.1376404,182.7869181,565.679374,102.2495987,143.5385233,254.967496
1073,1371.677486,2406.734116,218.1505525,295.0497238,153.3798343,248.8066298,154.0566298,101.6194751,123.6464088,203.9820442
1074,2085.912436,2405.858873,138.7675827,205.4969725,138.5491383,158.9813694,152.0866325,101.5193293,123.912436,181.1914299
1075,2124.435125,2409.72043,166.4437276,233.2989247,139.8301075,222.4731183,152.0344086,102.172043,117.2982079,186.209319
1076,1632.694925,2411.184607,280.9224763,287.8042387,221.1165644,183.0479643,190.4668154,102.9146682,132.0897936,216.3028444
1077,2702.511352,2411.70959,147.8275161,220.6075906,156.2483904,180.5266012,153.2687225,102.4608607,129.9234158,201.724839
1078,1411.434036,2407.735363,165.3395785,202.2810304,154.5433255,203.498829,136.9906323,100.7252147,116.5019516,189.3723653
1079,1896.254844,2411.307004,174.7362146,287.4053651,134.2175857,168.5067064,146.1833085,101.4590164,154.6199702,260.3591654
1080,2251.247863,2413.836538,138.6143162,294.3151709,202.8044872,154.5982906,178.5662393,102.4561966,123.2200855,195.0769231
1081,1686.447565,2428.494134,186.9843583,310.4472094,195.2417348,173.4205475,193.6583718,103.5442588,135.5908283,215.9004621
1082,1833.154848,2420.698022,157.1022672,379.5465509,140.2339604,162.1008201,157.7520502,102.3140376,136.5171249,220.9681621
1083,2221.04428,2420.49385,139.700492,206.2367774,315.1851169,159.6685117,146.6291513,102.4366544,122.2398524,188.8204182
1084,753.6946183,2408.485607,131.9687109,277.4030038,131.4255319,142.2966208,126.7146433,100.5907384,112.2578223,177.1714643
1085,2371.185294,2415.884804,150.5892157,243.8127451,461.2259804,152.9833333,151.9745098,101.9617647,123.595098,176.3568627
1086,1985.185086,2426.051502,163.2961373,244.5118026,173.0005365,185.1834764,207.3701717,102.6609442,134.7103004,195.4629828
1087,2803.258455,2417.911156,163.9348814,308.8672388,141.7597173,158.1201413,159.249369,102.7041898,131.276628,192.8783443
1088,730.5478821,2419.252302,129.5377532,299.9290976,134.3655617,142.2044199,125.325046,100.9438306,110.4097606,165.6344383
1089,2750.170163,2416.501166,144.486014,281.9452214,182.479021,169.3741259,145.6130536,102.4731935,129.3030303,182.1025641
1090,1094.353419,2424.23912,161.7388809,214.4968914,161.0918221,192.1788618,138.9335246,101.3739837,122.0057389,196.9048302
1091,1751.356522,2418.109783,193.6565217,372.926087,145.6815217,168.875,149.5293478,102.1717391,139.9532609,195.9391304
1092,2288.477408,2425.692668,146.8580563,279.1585678,137.471867,156.5895141,159.998295,102.1074169,124.1219096,195.5822677
1093,1271.920065,2428.41354,170.2406199,275.8075041,138.6517129,160.7112561,159.8181077,102.3556281,124.9755302,205.8303426
1094,2497.452105,2420.825263,148.8905263,239.2110526,144.1257895,160.0152632,154.2073684,102.5442105,125.72,189.1431579
1095,1792.233639,2432.163303,161.2464832,284.7039755,134.4012232,166.4587156,165.3663609,101.8801223,128.1137615,192.6507645
1096,2772.889554,2437.282102,162.3100466,322.0113107,153.8556221,155.9707252,158.8429807,102.8922156,134.9321357,187.9241517
1097,2583.175843,2430.666292,166.7848315,262.3342697,151.5904494,256.8314607,147.5185393,102.5241573,136.4668539,211.2258427
1098,1461.180491,2427.320504,203.7982747,249.0816191,428.7007299,207.8593232,155.9435965,103.0716656,121.9880557,218.33643
1099,790.1997891,2436.125461,159.2878229,247.2957301,126.1855561,143.6125461,134.2103321,100.1897733,116.128097,174.1903005
1100,1231.020764,2436.96651,170.5887475,404.474213,150.8204956,161.4594776,181.1600804,102.754856,122.7796383,194.4956463
1101,1918.893281,2429.836957,233.6067194,331.3003953,141.6788538,169.9219368,144.062253,102.3745059,128.2351779,354.4071146
1102,2450.234201,2430.73544,176.9095415,310.9473358,133.2292441,193.5037175,159.3798017,102.2862454,127.8246592,209.0415118
1103,2640.770745,2426.407876,176.0731364,242.4345992,169.9662447,309.9662447,140.4838256,102.1870605,126.5654008,227.2559775
1104,1577.582602,2438.24182,157.1157223,267.0071828,167.396648,159.0806065,135.9297686,100.4780527,123.4357542,203.9976057
1105,3367.289596,2434.084627,153.261646,211.5659938,143.3517081,185.3253106,133.939441,103.1436335,125.4829193,244.4332298
1106,2544.63396,2437.524704,162.5845511,346.0821155,181.4022269,169.3938761,151.5142658,102.6868476,126.4578984,210.7752262
1107,1497.416822,2445.924611,164.8978193,309.2049844,193.3663551,185.058567,152.882866,101.5750779,134.6317757,215.3283489
1108,3282.207853,2441.415183,185.2890052,297.8633508,191.6837696,158.9837696,151.9005236,103.4078534,121.7335079,199.9078534
1109,2174.907951,2448.737172,155.0853897,199.1891892,145.7265962,154.7164121,164.5338817,102.5037211,123.9937329,198.3251077
1110,2859.845812,2449.10897,194.1171238,325.318384,144.2008895,163.2676056,158.852854,103.1842105,127.3254262,198.562639
1111,1057.463415,2435.5197,148.9606004,295.7954972,175.7748593,206.9249531,140.2382739,100.9362101,115.0750469,189.8311445
1112,1396.275328,2445.567938,175.3671037,254.7371871,150.568534,162.61323,145.8831943,101.6889154,125.8438617,250.8623361
1113,1883.653735,2455.016993,163.0936197,282.7646682,128.1093299,161.8361654,147.3754408,101.5758256,140.9137544,325.0003206
1114,2119.15543,2449.245101,165.8970442,202.0554633,139.3643308,151.1673863,151.0063102,102.8126868,121.8163401,208.4324145
1115,1627.058603,2449.208114,201.9421488,397.9789632,143.5424493,184.525169,159.7948911,102.0758828,127.2359128,219.7768595
1116,3157.744584,2439.1813,153.0889396,317.9874572,134.9384265,202.2041049,145.8095781,103.031927,125.3580388,217.8403649
1117,2706.609232,2451.947898,169.3404936,264.9872029,292.6224863,288.5274223,164.4181901,103.191042,132.6270567,198.6352834
1118,1542.928349,2438.880582,169.694704,316.8515057,150.2834891,169.2035306,140.5233645,101.3592939,143.3271028,228.5420561
1119,3124.805458,2437.888204,178.3996479,230.8336268,140.9410211,159.7121479,148.3961268,103.4234155,129.0871479,224.334507
1120,1654.808298,2459.525036,186.0879828,356.1230329,168.6666667,197.8497854,169.9556509,102.5236052,136.8783977,246.6652361
1121,1335.950273,2448.981807,222.7089145,394.3529412,155.5688296,307.2456034,166.543966,102.1461492,132.3650697,226.6998181
1122,2662.507702,2456.311768,157.7054837,282.7763401,246.1004313,240.1737523,163.3764633,103.5951941,141.3937153,195.4300678
1123,1439.692193,2459.837892,182.6225758,254.7548483,279.1074092,181.7130781,206.1014421,105.70363,138.2545997,241.6887121
1124,1767.6628,2455.438277,162.1234466,267.986744,131.1888981,185.0737365,148.0256835,102.1350456,124.2013256,196.1607291
1125,2031.852718,2454.583869,156.3249562,201.3874927,161.0935126,195.7469316,151.0420807,101.6949153,124.2694331,186.9544126
1126,2620.586341,2463.56073,169.2669771,347.69383,228.2716337,229.9064804,189.532014,103.6763679,135.8114086,221.7892899
1127,1282.181957,2458.762232,173.5107034,287.3616208,137.8899083,181.3233945,149.016055,102.2591743,125.1865443,198.8669725
1128,1961.5236,2459.764544,170.3079034,309.7299671,197.2250274,158.6256861,158.8155873,101.8572997,126.1772777,193.8710209
1129,2885.972318,2466.555363,189.7128028,359.3615917,159.5847751,197.599481,156.6211073,103.266436,127.2266436,191.3814879
1130,2822.0625,2452.81516,157.7885638,462.4574468,149.4906915,162.4428191,146.4800532,103.2460106,117.4587766,175.3178191
1131,54.53692762,2459.74003,151.8345643,184.3146233,117.5901034,145.9069424,126.8567208,100.1772526,105.7562777,154.7836041
1132,1047.256145,2462.34282,160.6649418,305.596809,161.7214317,163.749461,152.7145321,101.6209573,130.9680897,210.4575248
1133,3123.601887,2456.877358,180.6754717,229.2603774,137.8754717,168.5716981,152.0339623,104.3735849,133.2603774,205.3509434
1134,1367.974293,2458.5,165.4125964,253.840617,134.3650386,198.4948586,162.5822622,101.6928021,137.6323907,259.096401
1135,3092.65322,2465.008142,179.7738712,202.3249445,136.6110289,165.7468542,158.7698001,103.4452258,127.4326425,216.9618801
1136,1529.209263,2469.883929,154.9241071,247.9748884,145.1618304,161.8169643,169.0909598,102.4073661,134.6964286,228.4654018
1137,2256.387158,2460.609663,155.6910362,233.411316,134.3617292,152.144946,152.2059758,102.4659886,129.2263191,230.8499682
1138,1215.616592,2466.434978,162.0896861,327.0033632,135.1558296,147.9103139,145.7275785,101.7253363,123.367713,194.0381166
1139,1715.540092,2466.521764,168.0790378,242.5189003,128.8888889,184.9140893,159.373425,104.4839633,125.2434135,245.1185567
1140,2479.100455,2473.11865,163.2304776,385.2960576,144.8339651,165.4332828,200.0996967,103.3464746,130.4105383,205.8464746
1141,2524.783885,2467.213616,169.3847595,451.1798876,196.9381636,168.7339163,170.8819488,103.2779513,134.5665209,234.07995
1142,1993.767333,2465.398355,147.4230317,212.7720329,215.5088132,177.9259694,147.6580494,100.9036428,124.2596945,168.6086957
1143,2425.713218,2465.149425,153.4143678,321.9091954,139.3132184,192.1310345,149.0482759,102.8597701,151.5787356,229.6189655
1144,3177.28739,2466.633431,187.7947214,241.3438416,138.1319648,168.3438416,148.8123167,103.6297654,133.5557185,231.3130499
1145,365.8724344,2480.082619,133.6417251,180.7911146,131.4219278,162.1073006,161.4167316,162.1491296,135.6308132,148.6087295
1146,911.3438045,2471.525742,143.4315009,267.5519197,129.5253054,148.0689354,132.7931937,100.7356021,119.4768761,200.1199825
1147,2577.07703,2473.445524,179.2297016,459.1721027,193.0985427,180.1408744,167.6321999,103.8098543,133.852186,238.2650937
1148,1303.079635,2485.144681,189.2048632,371.43769,192.5975684,198.0097264,152.8954407,102.5610942,126.2200608,196.8066869
1149,2805.670253,2476.491113,212.9490178,444.0818522,171.6599626,160.0121609,158.0837231,103.3826006,129.4550982,202.2717493
1150,2384.387941,2471.333333,180.9897611,329.1331058,134.8270762,202.9095563,149.8401593,102.3503982,129.6962457,221.3316268
1151,422.0842657,2485.57028,126.0762238,174.4895105,123.4244755,143.0395105,132.5381119,144.7286713,119.8608392,146.0087413
1152,3275.386692,2478.424984,163.0564972,309.4708098,166.774639,194.1789077,153.1613308,103.3678594,123.1016949,183.052103
1153,1474.893665,2474.227376,202.9343891,340.331448,403.1300905,183.4660633,161.2997738,102.688914,119.8710407,222.5599548
1154,1595.46608,2476.412898,181.5129816,363.3714405,137.2030988,176.9149916,175.2830821,101.6453099,121.6239531,204.0242881
1155,2223.976462,2477.842368,162.6761769,249.6405136,127.617689,157.1312411,199.8009986,102.564194,135.5,206.6797432
1156,1240.425328,2477.832314,214.7213974,377.3074236,137.9021834,161.2375546,156.9065502,101.7441048,117.7091703,189.6165939
1157,1793.978799,2478.792226,165.5272085,287.2734982,140.555477,207.7074205,164.4035336,102.3964664,134.2628975,201.7773852
1158,2913.087963,2481.954733,167.1332305,345.002572,244.7278807,173.8909465,219.3076132,103.9356996,130.2114198,222.6383745
1159,989.7162715,2481.747343,159.1970564,284.3094849,149.475879,160.0008177,139.6782502,101.7477514,128.1418643,334.3736713
1160,1267.759813,2489.013084,163.1906542,328.0672897,177.7093458,176.217757,150.5429907,102.1327103,126.7570093,210.3261682
1161,751.9806469,2490.654133,158.323749,175.5559856,128.3350843,145.1017418,167.5933094,100.1564833,111.3619021,181.353055
1162,1749.359168,2482.981096,162.6928166,244.063327,130.0255198,178.5699433,145.852552,102.2608696,150.5018904,244.4593573
1163,2340.760331,2481.073691,180.1639118,382.6763085,142.8960055,161.0902204,147.8822314,102.4869146,128.422865,216.553719
1164,2555.480881,2490.232908,218.3696408,296.7137891,152.170336,175.6790267,157.0463499,103.3302433,148.3360371,384.9710313
1165,1401.97541,2492.125878,182.058548,313.2312646,170.1809133,166.0995316,158.6434426,103.2757611,126.1393443,243.2330211
1166,2104.659697,2489.774699,206.338735,279.0914794,136.8123366,148.8954522,164.7485625,102.9555672,117.891793,206.5922635
1167,3162.158835,2487.043233,190.0817669,227.7030075,138.4398496,166.4652256,149.0084586,104.4520677,130.2321429,218.3449248
1168,1340.115407,2490.328647,203.2729936,381.8195665,162.3057996,181.288225,158.874048,102.0169889,126.4030463,237.1593439
1169,2001.843464,2496.064551,176.1178053,246.5976331,154.6740183,296.2522862,156.1511565,101.9408284,121.8278644,201.2904788
1170,2286.529165,2490.849277,172.7302846,218.2543164,129.5174988,146.0821279,164.7895474,106.6458236,119.9519365,302.0900607
1171,1840.570329,2486.904129,149.9223233,243.030091,122.0846746,147.6431071,137.5045486,101.3282015,122.6389083,183.0769769
1172,1369.614713,2504.045511,186.1066085,284.127182,185.6253117,164.3958853,157.5430175,102.4258105,127.7543641,252.4763092
1173,1659.341256,2489.254669,170.1511036,452.6502547,148.5517827,173.62309,155.2241087,102.770798,134.3039049,248.516129
1174,1710.50125,2507.335625,159.184375,259.095625,141.405625,325.41625,160.809375,102.198125,134.2375,210.4625
1175,1888.031395,2496.543023,153.3337209,337.3209302,129.4255814,197.6848837,144.7290698,102.1732558,147.6453488,305.5162791
1176,2949.582058,2496.642559,180.2190542,415.5924896,147.1926287,175.6947149,150.7691238,103.8115438,137.1307371,379.1536857
1177,1466.475358,2495.807631,185.6931638,320.1303657,338.0349762,174.0286169,148.2623211,102.5151033,129.1208267,269.100159
1178,1068.905273,2494.18457,155.3603516,384.0683594,185.1220703,180.5673828,143.2744141,102.4248047,119.5419922,218.3408203
1179,1099.087391,2491.937578,158.2209738,234.4531835,146.0099875,296.3420724,140.6978777,101.278402,125.6179775,198.9500624
1180,1679.905105,2507.437173,164.6335079,330.0104712,138.0111257,246.4489529,157.9175393,102.466623,130.7958115,198.4836387
1181,2525.555211,2508.598635,182.0694789,413.0763027,175.0818859,172.2301489,149.1867246,104.0136476,132.9150124,305.7003722
1182,1506.837209,2506.877261,184.0241171,398.8492679,147.6037898,165.4797588,153.7252369,101.9082687,135.1813092,250.5848407
1183,2985.954145,2502.651382,168.8312757,314.771311,153.5696649,161.2433862,142.5296884,103.3233392,127.5978836,250.1710758
1184,3216.923248,2500.569522,162.894327,204.9666296,181.3731924,162.0072303,138.9816463,103.176307,127.051168,218.8003337
1185,2029.568723,2519.688092,163.6054519,202.1672884,131.0289813,162.0117647,173.3354376,102.2218077,118.8226686,214.2025825
1186,1426.828207,2506.166542,174.3593398,333.8724681,338.1260315,169.0225056,165.8244561,102.7846962,127.540135,252.2685671
1187,2366.493957,2518.438986,169.0358674,333.4573099,144.2674464,165.382846,208.3851852,103.802729,133.4237817,242.3754386
1188,2420.724873,2514.364129,167.7729272,362.2416244,147.1874788,166.8375635,183.4673435,103.9252115,131.0071066,257.9526227
1189,2853.423117,2505.553347,163.9534519,313.7029289,248.5570084,200.1908996,144.5920502,103.8561715,124.9079498,203.3985356
1190,1771.045693,2512.179775,157.071161,312.2726592,136.6202247,176.0853933,181.3513109,102.8269663,125.5805243,189.9737828
1191,1122.608875,2503.377709,175.1455108,269.8348813,142.2198142,208.8998968,147.2590299,101.8988648,120.869969,184.4664603
1192,1643.61836,2516.954965,169.2269053,365.8545035,135.6928406,179.0923788,157.7875289,102.2644342,135.1154734,207.8077367
1193,976.4568393,2516.441899,205.8555777,227.2961487,147.8183931,160.6215139,176.4010624,102.1188579,107.0590969,232.4661355
1194,1927.959732,2509.138063,158.0752637,287.5800575,129.0167785,166.6423778,162.2876318,102.1466922,130.611697,232.7090125
1195,1233.119921,2520.452465,173.0035503,247.652071,133.3084813,162.0781065,176.1719921,101.8055227,115.5763314,204.0130178
1196,3061.86153,2514.900056,142.4835288,251.7783361,133.4779453,148.225014,172.2445561,102.7370184,128.6499162,182.4327192
1197,2326.442995,2518.957418,174.1078297,269.9333791,137.5020604,172.6861264,189.8866758,103.4931319,143.4127747,262.4402473
1198,2891.656939,2520.276913,162.9682231,270.695201,192.0123217,202.7055772,145.1446174,103.9338521,128.9377432,213.0531777
1199,1150.408432,2510.306983,189.5480896,219.5494071,131.5625823,187.56917,143.7299078,101.8932806,125.0645586,247.997365
1200,1811.557782,2520.897484,168.1136999,313.3257223,138.7856477,168.38863,170.7968313,102.7581547,133.3187325,293.5796831
1201,2777.178026,2507.69176,181.6856562,338.6439471,170.5666328,160.3234995,154.1983723,103.5371312,119.8840285,185.1322482
1202,1058.823741,2520.941727,174.7517986,442.2863309,166.9992806,171.8820144,160.2877698,102.4007194,140.5215827,275.5151079
1203,566.8391892,2518.881757,144.0716216,197.9932432,129.4891892,149.7905405,141.652027,99.87162162,129.7932432,191.8898649
1204,1445.738839,2520.636161,188.6305804,276.8426339,211.9486607,175.0892857,168.9743304,103.3638393,139.5714286,346.9832589
1205,1599.142787,2523.00489,179.2704156,315.7589242,141.5520782,195.2244499,184.8518337,103.0650367,129.0386308,238.7378973
1206,2220.798999,2513.715596,218.6513761,220.5537948,136.0667223,228.9466222,166.4870726,102.6488741,141.6030025,219.6430359
1207,1314.637899,2524.17636,165.488743,389.3517824,343.5928705,172.6641651,150.9690432,102.5093809,115.2317073,186.0881801
1208,1738.205632,2531.274176,177.9511158,311.8368757,136.7582359,176.3172157,185.8023379,102.7391073,131.2545165,201.1073326
1209,2110.224509,2526.304452,170.7774055,195.6878889,132.1900431,152.4011489,197.2154141,103.0224988,126.499282,209.8075634
1210,3112.463756,2521.336159,175.1920305,363.8020348,146.4294192,150.9169139,153.4497669,102.7655786,127.7439593,188.5205596
1211,2063.304348,2531.471368,157.3600212,202.0811241,135.1590668,158.9326617,210.9920467,102.4411453,117.961824,229.3955461
1212,908.7897928,2523.618494,222.968671,293.1677615,147.0131379,163.6200101,145.1606872,101.2794341,129.1414856,339.5356241
1213,398.6259058,2521.082428,134.807971,181.3913043,130.9221014,162.7934783,150.4619565,181.5788043,148.6530797,153.8849638
1214,1280.747075,2526.893789,147.4869487,273.9810981,193.2412241,158.7128713,144.8721872,102.1341134,123.0315032,201.5517552
1215,1873.291356,2525.615499,152.7540984,255.1028316,127.0171386,203.2824143,144.5834575,102.0871833,133.8017884,224.3554396
1216,2190.268966,2521.621675,189.0413793,364.5270936,206.8699507,184.6128079,162.729064,103.1211823,130.470936,196.2246305
1217,3012.706516,2529.993201,153.7371105,305.803966,232.4997167,176.6232295,148.6011331,103.6878187,147.7484419,259.572238
1218,3200.699798,2528.374874,165.5534813,204.8738648,143.5792129,158.3067608,161.7507568,103.1886983,129.8224016,240.0045409
1219,3477.406909,2531.591335,158.3009368,191.3635831,122.4274005,147.9098361,128.6053864,101.6803279,108.9502342,152.3969555
1220,1020.296563,2527.390887,245.7442046,218.1207034,143.873701,162.6051159,149.6578737,102.6434852,120.3701039,222.2877698
1221,1092.106781,2532.705378,168.1465316,364.2244739,203.2517537,196.9906469,149.2821512,102.3445051,120.9992206,238.9836321
1222,1562.732154,2533.332912,184.9690461,317.6298168,143.2337334,167.3436513,149.3543904,101.9077701,127.7201516,212.1888819
1223,1944.040547,2543.110325,179.6162188,299.9792551,145.1834041,165.2376238,173.854314,102.9377652,121.6322489,175.689769
1224,2254.862537,2532.256637,176.8076696,300.2737463,135.7132743,158.6896755,178.6820059,104.2572271,125.1120944,215.480236
1225,1130.314565,2536.348348,166.1726727,207.2282282,150.0668168,346.4489489,146.8918919,101.8821321,122.9864865,231.2837838
1226,2770.854138,2533.185185,193.8221308,301.9250114,196.7608596,166.9469593,147.0900777,103.6753544,126.8980338,191.3383631
1227,2291.633333,2542.761472,225.8069264,430.2051948,152.2463203,162.317316,161.4813853,103.925974,129.6900433,353.582684
1228,2822.950363,2539.097044,206.9280535,332.4015616,237.4629113,229.3240379,157.5086447,103.6408254,135.0596765,230.064696
1229,276.9960189,2570.626364,136.0638455,192.0731348,130.8338248,165.8273371,198.1307874,182.6281333,159.1916839,152.5974639
1230,1842.17315,2550.412713,167.5479127,287.5801708,134.1247628,168.2756167,165.9620493,102.4155598,127.1698292,195.5085389
1231,2949.016253,2542.233105,171.5329341,324.2335329,148.6094953,162.5025663,157.7463644,104.4302823,123.1569718,263.8002566
1232,2440.816172,2545.778901,180.7536323,436.7233102,151.409981,164.5514845,151.3126974,103.473784,126.5874921,265.377132
1233,1340.710999,2540.247304,194.5398994,429.7606039,592.3687994,169.0567937,154.7577283,102.4938893,141.7706686,251.8303379
1234,635.3783784,2545.901351,139.1896396,254.7202703,136.9855856,154.2184685,130.4599099,100.5981982,118.3936937,203.0085586
1235,1448.510878,2544.502626,188.5506377,300.8672168,167.5948987,175.8132033,160.6489122,102.2978245,131.4546137,267.9707427
1236,2592.631711,2533.762584,178.3028523,356.0671141,153.7298658,167.2130872,144.6560403,103.4270134,160.0176174,240.6535235
1237,2168.012276,2549.421152,174.822474,400.6822474,151.5868744,169.6411709,167.411237,103.5311615,136.1222852,216.8205855
1238,2231.24754,2559.064733,159.7612636,268.5411704,142.4971517,188.8265148,165.6245469,103.2154324,129.6131538,211.1185914
1239,408.150365,2559.458394,136.9953771,185.7744526,125.193674,159.1245742,170.7099757,148.3985401,132.7194647,154.6024331
1240,1400.056716,2541.523134,223.7059701,297.6343284,408.8835821,169.7955224,157.3761194,102.8291045,144.8641791,245.0007463
1241,1622.771186,2554.243807,159.5580183,328.7366362,132.0202086,157.3383312,146.773794,101.6284224,124.0136897,212.7783572
1242,2633.67772,2547.515998,136.8504945,371.3728912,189.4107039,156.0058173,141.1809191,103.6439791,127.9424084,259.1349622
1243,1517.279602,2543.981095,167.1044776,388.7134328,132.2258706,168.3562189,146.4706468,101.4995025,164.2278607,255.0636816
1244,3151.051655,2550.030592,146.6765296,225.8304915,395.7617854,149.1925777,140.9212638,103.3084253,129.3430291,201.2422267
1245,1901.067807,2552.959316,154.3573113,344.3349057,128.1951651,165.0784198,161.9257075,102.6639151,147.1998821,221.6456368
1246,326.3818788,2559.233463,140.0339077,184.426348,141.5230684,178.0211228,301.9421901,136.9088382,214.5525292,167.9155086
1247,1478.087379,2555.607403,188.7663835,332.9496359,136.4496359,173.3828883,150.9629854,102.4441748,149.0916262,232.8143204
1248,2399.87799,2554.593301,210.9856459,321.972488,141.4090909,166.388756,166.5885167,104.4641148,120.972488,215.3074163
1249,3038.135911,2559.090803,159.1487991,456.5805507,192.3110721,162.1839484,155.7873462,103.6063269,145.7176333,243.0585823
1250,1059.75635,2562.768109,189.4967074,270.7888053,156.9473189,169.7657573,165.2356538,102.3715898,131.3814675,330.523048
1251,3570.022754,2560.000599,175.5850299,192.0275449,122.2179641,148.1652695,124.3640719,101.9275449,113.5473054,185.3245509
1252,1783.018944,2562.700121,157.6324063,270.5308343,143.9544538,165.6400645,271.0407094,102.2563482,138.5949214,211.846836
1253,2543.711063,2548.401719,171.9591837,431.603652,158.9935553,167.3029001,153.5112782,103.5424275,155.4489796,243.7164339
1254,1704.260054,2560.82681,163.2702413,414.4155496,138.2991957,172.9067024,165.5142091,102.2107239,136.7206434,215.1603217
1255,3066.665568,2548.782537,214.7051071,288.92257,129.5074135,152.3887974,151.8813839,102.4365733,157.0593081,208.2421746
1256,2374.806041,2563.844992,156.1709062,310.3203498,138.5993641,158.1494436,193.0588235,104.0850556,129.9101749,223.6621622
1257,3200.439376,2561.243097,155.9495798,282.5090036,215.8373349,154.5972389,144.0912365,102.7244898,130.1692677,201.7166867
1258,1366.769363,2561.45611,188.429432,328.232358,268.0094664,182.5043029,154.6342513,102.6506024,138.1781411,216.5757315
