gene_id	gene_name	SRX11780879	SRX11780880	SRX11780882	SRX11780883	SRX11780885	SRX11780886	SRX11780888	SRX11780889
ENSG00000199509	RNA5SP477	0	0	0	0	0	0	0	0
ENSG00000199570	RNU6-228P	0	0	0	0	0	0.840414777	0	0
ENSG00000199676	Y_RNA	0	0	0	0	8.574043197	10.08413545	24.06095038	19.29812471
ENSG00000199683	RN7SKP185	0	0	0	0	2057.837241	1421.843928	988.7266775	1727.961311
ENSG00000199691	RN7SKP173	0	0	0	0	169.4087363	142.8327196	129.6650817	219.2073358
ENSG00000199719	RN7SKP74	0	0.853079932	0	0	0	1.636129484	0.835097001	0
ENSG00000199803	RNU6-1159P	0	0	0	0	0	0	0	0
ENSG00000199805	RNU1-134P	0	0	0	0	84.8837444	73.11059949	13.5343989	15.27781108
ENSG00000200208	Y_RNA	0	0	0	0	2.572176062	3.361330268	12.0302795	44.33788492
ENSG00000200231	RNU1-23P	0	0	0	0	0	0	0	0
ENSG00000200301	RNA5SP483	0	0	0	0	0	0	0	0
ENSG00000200313	RNA5-8SP7	0	0	0	0	0	0	0	0
ENSG00000200325	Y_RNA	0	0	0	0	0	0	1.503772045	0.804068562
ENSG00000200354	SNORA71D	0	0	0	0	0	0	0	23.9330504
ENSG00000200494	Y_RNA	0	0	0	0	12.86088027	6.722660517	48.07494983	74.60350049
ENSG00000201021	RNU6-743P	0	0	0	0	2.5724277	3.746402728	2.868032434	4.680507924
ENSG00000201151	ENSG00000201151	0	0	0	0	0	0	0	0
ENSG00000201180	RNU6-115P	0	0	0	0	0	1.853076431	0	1.043346647
ENSG00000201221	RNU4-40P	0	0	0	0	0	0	0	0
ENSG00000201294	RNU6-1019P	0	0	0	0	5.144958145	1.680863117	0	0.80417172
ENSG00000201346	U3	0	0	0	0	0.857384338	0	0	0
ENSG00000201348	RNU105B	0	0	0	0	0	1.680656809	0	0
ENSG00000201363	Y_RNA	0	0	0	0	0.857426114	0	0	0
ENSG00000201372	RNU6-1251P	0	0	0	0	3.429972104	2.804183377	0.891822748	5.97021779
ENSG00000201498	Y_RNA	0	0	0	0	0	0.840433634	0.760584487	2.461696493
ENSG00000201501	Y_RNA	0	0	0	0	0	0	0.751893909	0.804076999
ENSG00000201512	SNORA71C	0	0.364830984	0	0	1.57243461	0	0	4.42396874
ENSG00000201527	RNA5SP478	0	0	0	0	0	0	0.751929781	0
ENSG00000201728	RNA5SP479	0	0	0	0	6.00153277	8.403029713	13.5336138	4.824292063
ENSG00000201742	RNU6-563P	0	0	0	0	0	0	0	0
ENSG00000201770	RNU6-384P	0	0	0	0	0	0	0	0
ENSG00000201811	SNORA71	0	0	0	0	0	0	0	0
ENSG00000201923	RNA5SP485	0	0	0	0	0	3.361353679	1.503798301	0
ENSG00000202150	RNU6-407P	0	0	0	0	0	0	0	0
ENSG00000202186	RNU6-497P	0	0	0	0	0	0	0	0
ENSG00000202255	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000202260	RN7SKP69	0	0	0	0	13.02117661	29.4410805	12.48281554	9.195750662
ENSG00000202380	RNU1-55P	0	0	0	0	132.8911205	118.4827527	41.35272059	39.39839637
ENSG00000202414	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000203266	ENSG00000203266	0	0	0	0	0	0.840357286	0	0
ENSG00000203880	PCMTD2	140.7286232	151.1682619	167.5831912	125.4821206	33.88438229	93.36753532	79.93763917	38.58030099
ENSG00000203883	SOX18	2.245673274	2.268809356	0	0	0	0.845824759	0	0
ENSG00000203896	LIME1	121.7861959	135.0318942	100.7299877	86.0071111	0	0	4.504292129	0
ENSG00000203900	ENSG00000203900	0	0	0	0	0	0	0	0
ENSG00000203971	ENSG00000203971	0	0	0	0	0	0	0	0
ENSG00000203999	LINC01270	5.996615398	6.316887286	10.4508078	13.90920401	0	0	0	0
ENSG00000204044	SLC12A5-AS1	7.896685583	0	0.893340672	2.689206292	0.681712446	0	0	1.278646554
ENSG00000204070	SYS1	190.4739824	223.7621135	120.4800923	234.9008225	9.549887927	13.86224208	19.23693631	18.83483658
ENSG00000204103	MAFB	27.99388738	27.28789226	56.35002605	52.04549203	4.293681148	3.366604784	1.506140751	3.22134942
ENSG00000204117	ENSG00000204117	0	0.564269865	0	0	0	0	0	0
ENSG00000204183	GDF5-AS1	0	0	0	0	0	0	0	0
ENSG00000204393	NOL4L-DT	0	0	0	0	0	0	0	0
ENSG00000204547	DEFB122	0	0	0	0	0	0	0	0
ENSG00000204548	DEFB121	0	0	0	0	0.857413066	1.680706559	0	0.804096824
ENSG00000204555	CFTRP3	0	0	0	0	0	0	0	0
ENSG00000204556	ENSG00000204556	0	0	0	0	0	0	0	0
ENSG00000204658	CST9LP2	0	0	0	0	0	0	0	0
ENSG00000204662	CST9LP1	0	0	0	0	0	0	0	0
ENSG00000204663	CST13P	0	0	0	0	0	0	0	0
ENSG00000204684	ENSG00000204684	0	0	0	0	0	0	0	0.804100005
ENSG00000205181	LINC00654	0	1.292076758	1.468781904	0.641293454	4.478512435	4.117690821	0	1.05000598
ENSG00000205300	ENSG00000205300	2.241667719	0	0	1.132175955	0	0	0	0
ENSG00000205611	LINC01597	0	0	0	0	0	0	0	0
ENSG00000206249	ENSG00000206249	0	0	0	0	0	0	0	0
ENSG00000206582	Y_RNA	0	0	0	0	0	0.840408697	0	0.804149851
ENSG00000206710	RNU6-147P	0	0	0	0	0	0	0	0
ENSG00000206797	Y_RNA	0	0	0	0	0	0	0.752037722	0.817048296
ENSG00000206801	RNU6-639P	0	0	0	0	0.857493021	0	0	0
ENSG00000206959	Y_RNA	0	0	0	0	0	0	0	0.804187794
ENSG00000206998	Y_RNA	0	0	0	0	0	0	0.751893909	2.412230984
ENSG00000207053	RNU6-937P	0	0	0	0	1.714951793	0	0	0.804155655
ENSG00000207158	RNU6-929P	0	0	0	0	5.144958145	0	0	9.214298895
ENSG00000207282	Y_RNA	0	0	0	0	10.28885184	6.722756968	17.29380809	8.844973834
ENSG00000207305	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000207355	RNU6-1257P	0	0	0	0	0	0	0	0
ENSG00000207380	Y_RNA	0	0	0	0	0	2.521033863	0	3.216354114
ENSG00000207554	MIR647	0	0	0	0	0	0	0	0
ENSG00000207598	MIR124-3	0	0	0	0	1.715010671	1.68088726	0.751993291	0.804183262
ENSG00000207635	MIR499A	0	0	0	0	0	0	0	0
ENSG00000207802	MIR646	0	0	0	0	0	0	0	0
ENSG00000207997	MIR644A	0	0	0	0	0	0	0	0
ENSG00000208018	MIR645	0	0	0	0	0	0	0	0
ENSG00000209042	SNORD12C	0	0	0	0	48.87945716	41.18313055	41.36102953	59.5115742
ENSG00000212134	ENSG00000212134	0	0	0	0	6.002507281	6.723515339	3.759947594	12.06268852
ENSG00000212165	U3	0	0	0	0	0.857428493	0.840368298	0	0
ENSG00000212224	ENSG00000212224	0	0	0	0	0	0	0	0
ENSG00000212232	SNORD17	0	3.404552649	2.121041079	0	105.1582817	89.32382915	49.18348991	60.4864714
ENSG00000212247	RNU6-278P	0	0	0	0	0	0	0	0
ENSG00000212304	SNORD12	0	0	0	0	0	0	0	0
ENSG00000212498	SNORD86	0	0	0	0	28.81095086	13.81428735	26.85293111	37.29270125
ENSG00000212517	ENSG00000212517	0	0	0	0	0	0	0	0
ENSG00000212536	RNA5SP474	0	0	0	0	0.857475147	0	0	0
ENSG00000212555	RNU6-192P	0	0	0	0	0	0	0	0
ENSG00000212571	RNA5SP482	0	0	0	0	6.00195007	3.361445595	0.751919718	0.804104587
ENSG00000212717	DEFB117	0	0	0	0	0.857425381	0	0	0
ENSG00000213384	EIF4E2P1	0	0	0	0	0	0	0	0
ENSG00000213714	FAM209B	2.237366619	0	3.388795481	0	0	0	0	0
ENSG00000213742	ZNF337-AS1	21.55475707	31.13121412	40.05636722	28.17031126	33.27997446	7.807337247	3.768894719	14.95906406
ENSG00000213820	RPL13P2	0	0	0	0	36.01148567	31.09318611	16.54213558	16.08199544
ENSG00000213882	CYB5AP4	0	0	0	0	0	0	0	0
ENSG00000213950	RPS10P2	0	0	0	0	22.29282536	6.508454496	10.52681327	18.81633616
ENSG00000213959	ENSG00000213959	0	0	0	0	1.722119564	1.687853483	0	0
ENSG00000213979	RPL7AP14	0	0	0	0	25.72248962	21.84926615	3.007661715	9.649197549
ENSG00000214078	CPNE1	1147.133061	928.2741976	1112.06281	1026.423347	119.3498217	84.91860615	288.6195945	161.5165558
ENSG00000214185	XPOTP1	0	0	1.125147869	0	10.29635768	4.204788191	21.06868351	20.11687336
ENSG00000214200	TPM3P2	0	0	0	0	1.714832174	9.24392171	0.751915364	0.804100169
ENSG00000214245	PUDPP3	0	0	0	0	0	0	0	0
ENSG00000214535	RPS15AP1	0	1.001301188	0	0	279.5134881	292.1002748	153.1037505	90.13390853
ENSG00000214541	RPS4XP3	0	0	0	0	11.14641259	10.08427667	21.80554195	16.08199593
ENSG00000214612	RPS19P1	0	0	0	0	15.51799754	21.12394045	19.65683791	5.659517859
ENSG00000214835	RPL23AP6	0	0	0	0	0.857416476	2.521069636	4.511491491	7.236898048
ENSG00000215063	RPL21P2	0	0	0	0	2.57224845	0.840356347	5.263406464	0
ENSG00000215251	FASTKD5	201.3302065	193.0959321	188.1512048	201.1888915	13.02353827	0	29.69473375	13.02794138
ENSG00000215305	VPS16	477.4954452	490.0421889	438.28931	445.4128468	22.57301753	19.78755984	63.25704423	77.57239628
ENSG00000215388	ACTG1P3	0	5.593053844	0	3.385542462	31.02780906	43.08147178	24.18664815	18.59065163
ENSG00000215397	SCRT2	0	1.144007547	0	0	0	0	0	0
ENSG00000215440	NPEPL1	222.2709956	236.4221194	226.4172336	255.6261218	35.67154306	54.74761165	5.138606414	14.38653563
ENSG00000215444	ENSG00000215444	0	0	0	0	0	0	0	0
ENSG00000215448	SRMP1	0	0	0	0	0	0	0	0
ENSG00000215450	ENSG00000215450	1.111785871	0	0	0	0	2.531099867	2.26472038	0
ENSG00000215452	ZNF663P	0	0	0	0	0	0	0	0
ENSG00000215467	RPL27AP	0	0	0	0	4.287081323	8.403564487	1.503830601	0
ENSG00000215529	EFCAB8	0	0.805807272	8.226824601	0	0	0	0	0
ENSG00000215545	DEFB116	0	0	0	0	0	0	0	0
ENSG00000215546	DKKL1P1	0	0	0	0	0	0	0	0
ENSG00000215547	DEFB115	0	0	0	0	0	0	0	0
ENSG00000215553	KRT18P3	0	0	0	0	11.68298847	5.882494523	3.359809888	9.117403825
ENSG00000215586	ENSG00000215586	0	0	0	0	6.859330523	1.68071212	7.519152091	2.412299166
ENSG00000215589	KANK1P1	0	0	0	0	0	0	0	2.412298702
ENSG00000215595	C20orf202	1.122763908	2.274574519	0	1.134436537	0	0	0	0
ENSG00000216031	MIR298	0	0	0	0	0	0	0	0
ENSG00000216141	MIR941-2	0	0	0	0	0	0	0	0
ENSG00000216195	MIR941-4	0	0	0	0	0	0	0	0
ENSG00000217809	FAT1P1	0	0	0	0	0	0	0	1.608199275
ENSG00000218018	RBM38-AS1	1.113572356	1.10992664	4.704531615	0	0	0	0	0
ENSG00000218902	PTMAP3	0	0	0	0	68.59335927	79.83391858	36.09195899	35.38041814
ENSG00000219608	HIGD1AP16	0	0	0	0	2.572200205	1.680680976	3.759504935	0.804084554
ENSG00000220540	ENSG00000220540	0	0	0	0	0	0	0	0
ENSG00000221046	RNU6ATAC38P	0	0	0	0	18.0048069	14.28531602	1.503752283	9.648695916
ENSG00000221091	MIR1302-5	0	0	0	0	0	0	0	0
ENSG00000221116	SNORD110	0	0	0	0	0	0	1.470111648	0
ENSG00000221763	MIR1289-1	0	0	0	0	0	0	0	0
ENSG00000221806	RNU6ATAC34P	0	0	0	0	0	0	0	0
ENSG00000222118	RNA5SP487	0	0	0	0	0	1.700782192	0	0
ENSG00000222281	RN7SKP111	0	0	0	0	3.57872029	1.710399188	2.255776835	1.608221799
ENSG00000222365	SNORD12B	0	0	0	0	72.87203574	70.58184725	48.86888896	56.28053492
ENSG00000222439	RNU6-994P	0	0	0	0	0	1.680896735	0	0
ENSG00000222460	RN7SKP271	0	0	0	0	2.749676587	1.814871978	0	0
ENSG00000222500	RNA5SP475	0	0	0	0	0	0	0	0
ENSG00000222612	RNU2-52P	0	0	0	0	52.30569556	47.90333615	32.33439466	37.79507442
ENSG00000222874	RN7SKP33	0	0	0	0	0.857414042	0	0.751913332	0
ENSG00000223128	RN7SKP140	0	0	0	0	0	0	0	0
ENSG00000223190	RN7SKP100	0	0	0	0	0.857410659	1.04770158	0	0
ENSG00000223410	ENSG00000223410	0	0	0	0	0	0	0	0
ENSG00000223492	ENSG00000223492	0	0	0	0	0	0	0	0
ENSG00000223651	ENSG00000223651	0	0	0	0	0	0	0	0.804099883
ENSG00000223669	ENSG00000223669	0	0	0	0	0	0	0	0
ENSG00000223750	SIRPB3P	0	0	0	0	0	0	0	0
ENSG00000223864	NPM1P19	0	1.096744089	1.12367206	1.124266478	89.10428018	78.85260479	28.06985631	34.88574474
ENSG00000223891	OSER1-DT	18.2386341	15.3193023	12.90164647	16.56042847	0	0	0	3.552429952
ENSG00000224008	LINC01441	0	0	0	0	0	0	0	0
ENSG00000224274	ENSAP1	0	0	0	0	0.857410934	2.521052751	3.759551931	3.216378364
ENSG00000224357	ATG3P1	0	0	0	0	0.857415818	0	0	0
ENSG00000224397	PELATON	1.490472028	0	1.705177365	0	0	0	0	0.43600532
ENSG00000224452	RSL24D1P6	0	0	2.25454855	0	0	0	0	0
ENSG00000224497	RPL36P4	1.116923569	0	0	2.222570074	0	0	0	0
ENSG00000224530	PPIAP10	0	0	0	0	2.572249452	0	0	0.804099811
ENSG00000224565	LINC01754	0	0	0	0	0	0	0	0
ENSG00000224628	ENSG00000224628	0	0	0	0	13.71865818	12.60534774	14.28639114	8.845097228
ENSG00000224635	ENSG00000224635	2.241217671	5.681507914	11.28016344	10.19043759	0.859910429	0	0	0
ENSG00000224711	LINC01706	0	0	0	0	0	0	0	0
ENSG00000224876	ENSG00000224876	0	0	0	0	0	0	0	0
ENSG00000224961	LINC01752	0	0	0	0	0	0	0	0
ENSG00000225022	UBE2D3P1	0	0	0	0	6.001913949	5.882495191	12.78255921	17.69019548
ENSG00000225056	ENSG00000225056	0	0	0	0	0	0	0	0
ENSG00000225069	ENSG00000225069	0	0	0	0	0	0	0	0
ENSG00000225091	SNORA71A	0	0	0	0	0	0	0	0
ENSG00000225106	ENSG00000225106	0	1.121959644	0	2.274629398	0	0	0	0.816404574
ENSG00000225116	ENSG00000225116	0	0	0	0	0	0	0	0.804095785
ENSG00000225127	LINC00237	0	0	0	0	0	0	0	0
ENSG00000225129	ENSG00000225129	0	0	0	0	0	0	0	0
ENSG00000225170	ENSG00000225170	0	0	1.127277953	0	0	0	0	0
ENSG00000225181	ENSG00000225181	0	0	0	0	0	0	0	0
ENSG00000225246	RPS2P1	0	0	0	1.119814466	4.447025149	5.125654326	6.779877392	7.250415929
ENSG00000225280	ENSG00000225280	0	0	0	0	0	0	0	0
ENSG00000225321	LINC01427	0	0	0	0	0	0	0	0
ENSG00000225336	HMGB3P1	0	0	0	0	8.574164334	5.042138598	8.271067548	12.8655967
ENSG00000225344	ENSG00000225344	0	0	0	0	1.714833897	0	3.759576215	0
ENSG00000225357	RPF2P1	0	0	0	0	1.714833273	3.361424553	15.03830542	7.236898604
ENSG00000225377	NRSN2-AS1	19.90095633	25.58309881	26.41596743	24.25573991	0	1.802982791	10.75905642	0
ENSG00000225417	ENSG00000225417	0	0	0	0	0	0	0	0
ENSG00000225419	RPL21P3	0	0	0	1.114036036	0	0	0	0.817373614
ENSG00000225458	ENSG00000225458	0	0	0	0	0	0	0	0
ENSG00000225479	PLCB1-IT1	0	0	0	0	0	0	0	0
ENSG00000225563	ENSG00000225563	0	0	0	0	0	0	0	0
ENSG00000225622	PPIAP17	0	0	0	0	0	0	0	0
ENSG00000225640	LINC01729	0	0	0	0	0	0	0	0
ENSG00000225657	LINC01716	0	0	0	0	0	0	0	0
ENSG00000225708	ENSG00000225708	0	0	0	0	0	0	0	0
ENSG00000225759	LINC00489	0	0	0	0	0	0	0	0
ENSG00000225785	ENSG00000225785	0	0	0	0	0	0	0	0
ENSG00000225803	MRPS11P1	0	0	0	0	0	0.840356034	0	0
ENSG00000225806	ENSG00000225806	1.391789382	0.735114406	9.644988454	7.92793391	0	2.9825208	0	0
ENSG00000225831	RPS18P1	0	0	0	0	0	0	0	0.804099811
ENSG00000225849	MKRN7P	0	0	0	0	0	0	0	0
ENSG00000225956	ENSG00000225956	0	0	0	0	0	0	0	0
ENSG00000225978	HAR1A	5.606498863	1.132994816	6.77470058	5.664648001	0	0	0	1.616352576
ENSG00000225988	LAMP5-AS1	0	0	0	0	0	0	0	0
ENSG00000226038	PPIAP21	0	0	0	0	2.57224916	0.840356514	10.52681312	8.845097548
ENSG00000226094	RPL7P3	0	0	0	0	0	0	0	0
ENSG00000226143	ENSG00000226143	0	0	0	0	0	0	0	0
ENSG00000226144	RPS27AP3	1.092220665	0	0	2.206016068	8.167185192	6.499791423	9.207117649	0
ENSG00000226188	HNRNPA1P3	0	0	0	0	1.71483242	0	0.751915364	0
ENSG00000226203	LINC01733	0	0	0	0	0	0	0	0
ENSG00000226217	RPL19P1	0	0	0	0	0	0	0	0
ENSG00000226229	RPLP0P1	0	0	0	0	3.429650661	4.201764004	0	0
ENSG00000226239	ENSG00000226239	0	0	0	0	0	1.68071512	0	0
ENSG00000226243	RPL37AP1	0.721112745	0	0	0	46.75096523	56.81774929	22.13917708	26.306316
ENSG00000226262	PHKBP1	0	0	0	0	0	0	0	0
ENSG00000226263	ISM1-AS1	0	0	0	0	0	0	0	0
ENSG00000226284	ARPC3P1	0	1.06756957	2.23933308	0	49.51148469	32.35090618	78.45948398	69.24177828
ENSG00000226308	ENSG00000226308	0	0	0	0	0	0	0	0
ENSG00000226332	ENSG00000226332	4.506237858	5.537049598	5.688400005	3.413864915	0	0	0	0
ENSG00000226344	CST12P	0	0	0	0	0	0	0	0
ENSG00000226390	KCNQ2-AS1	0	0	0	0	0	0	0	0
ENSG00000226405	ENSG00000226405	0	0	0	0	0	0	6.015321673	0
ENSG00000226465	ENSG00000226465	1.747902895	0.427798456	10.08964309	1.011500119	2.759367899	0	0	0
ENSG00000226572	SNORD57	0	0	0	0	11443.3192	9889.488296	2134.056962	3452.889451
ENSG00000226608	FTLP3	5.553931087	3.21199335	3.372279711	6.730624089	330.6305595	311.2267548	520.2233342	404.9740382
ENSG00000226632	UBE2V1P1	1.119030806	0	0	0	0	0	0	0
ENSG00000226644	LINC03086	3.362830473	0	0	1.132064751	0	0	0	0
ENSG00000226648	PLCG1-AS1	17.80437176	22.99402244	18.87938058	21.92973795	2.357242179	0	0.789467406	0
ENSG00000226769	GAPDHP54	0	0	0	0	0	0	0	0
ENSG00000226812	R3HDML-AS1	0	0	0	0	0	0	0	0
ENSG00000226875	ZNF877P	0	0	0	0	1.714832483	0	0	0
ENSG00000226948	RPS4XP2	0	0	0	0	16.29091066	10.92463221	21.05362717	20.90659586
ENSG00000226995	LINC00658	0	0	0	0	0	0	0	0
ENSG00000227063	RPL41P1	0.435043845	0	0	0.498793547	83.64484268	117.5054818	42.78909441	43.14396534
ENSG00000227195	MIR663AHG	0	0	0	0	100.1107288	126.8946107	90.84135903	102.1453233
ENSG00000227282	ENSG00000227282	0	0	0	0	0	0	0	0
ENSG00000227297	ENSG00000227297	0	0	0	0	0	0	0	0
ENSG00000227343	RPL15P1	0	0	0	0	3.429664761	2.521068311	1.503830925	11.25739789
ENSG00000227379	PPIAP2	0	0	0	0	1.71483293	0.840356462	0	0
ENSG00000227401	RPL37P1	0	0	0	0	0	0	0	0
ENSG00000227431	CSE1L-DT	0	0	0	0	0	0	0	0
ENSG00000227477	STK4-DT	2.24032266	0	3.383557761	0	0	0	0	0
ENSG00000227563	RNF11P2	0	0	0	0	0	0	0	0
ENSG00000227599	PTPRT-AS1	0	0	0	0	0	0	0	0
ENSG00000227663	RPL7P2	0	0	0	0	18.00565329	17.64739652	18.04587583	19.29829906
ENSG00000227688	HNRNPA3P2	0	0	0	0	1.714832243	1.680713779	4.511490939	8.845098546
ENSG00000227693	GSTM3P1	0	0	0	0	0	0	0	0
ENSG00000227705	ENSG00000227705	0	0	0	0	0	0	0	0
ENSG00000227906	SNAP25-AS1	0	0.506446061	0	0	0	0	1.367033921	1.47246454
ENSG00000227927	MACROD2-IT1	0	0	0	0	0	0	0	0
ENSG00000227964	LINC01429	0	0	0	0	0	0	0	0
ENSG00000228156	ENSG00000228156	0	0	0	0	0	0	0	0
ENSG00000228210	RPL7AP12	0	0	0	0	0	0	0	0
ENSG00000228234	GLRXP1	0	0	0	0	0	1.680713241	0.751915425	2.412299995
ENSG00000228293	IDH3B-DT	0	0	0	0	0	0	0	0
ENSG00000228340	MIR646HG	0	0	0	0	0.804376443	0	0	0
ENSG00000228386	ENSG00000228386	0	0	0	0	0	0	0	0
ENSG00000228422	LINC00687	0	0	0	0	0	0	0	0
ENSG00000228438	ENSG00000228438	0	0	0	0	0	0	0	0
ENSG00000228476	CSTP1	0	0	0	0	0	0	0	0
ENSG00000228482	LINC01713	0	0	0	0	0.857415961	0	0	0
ENSG00000228503	ENSG00000228503	0	0	0	0	0	0	0	0
ENSG00000228539	ENSG00000228539	0	0	0	0	0	0	0	0
ENSG00000228593	CFTRP1	0	0	0	0	0	0	0	0
ENSG00000228601	RPL39P	0	0	0	0	0	0	0	0
ENSG00000228604	ENSG00000228604	0	0	0	0	0	0	0	0
ENSG00000228663	PSMD10P1	1.117819053	1.098818085	1.128853275	0	0.869831662	0	1.525605416	0
ENSG00000228705	LINC00659	3.132787924	6.118732421	1.298145702	6.240990344	0	0.512268294	0	0
ENSG00000228809	ENSG00000228809	0	0	0	0	0	0	0	0
ENSG00000228812	LAMA5-AS1	0	0	0	0	0	0	0	0
ENSG00000228820	RPSAP1	0	0	0	0	2.572247369	3.361425388	1.503830334	7.236898299
ENSG00000228888	LINC01428	0	0	0	0	0	0	0	0
ENSG00000228935	ENSG00000228935	0	0	0	0	0	0	0	0
ENSG00000228958	PIGPP3	0	0	0	0	0.857415961	0.840356347	0	0
ENSG00000228959	ENSG00000228959	0	0	0	0	0	0	0	0
ENSG00000228995	MTND1P9	0	2.229754053	1.127781925	0	1.72948739	7.627849127	0	0
ENSG00000229005	HNF4A-AS1	0	0	0	0	0	0	0	0
ENSG00000229042	ENSG00000229042	0	0	0	0	0	5.204281867	0	0
ENSG00000229188	ENSG00000229188	0	0	0	0	0	0	0	0
ENSG00000229222	KRT18P4	0	0	1.123594449	1.126658226	23.52071134	14.31626786	10.19617957	17.45472071
ENSG00000229230	MT1P3	0	0	0	0	9.432261426	23.53168001	8.271665476	4.824947544
ENSG00000229262	ENSG00000229262	0	0	0	0	0	0	0	0
ENSG00000229299	ZBTB46-AS2	14.28221721	1.999959317	8.849017792	2.512704786	1.783706013	0	0	0
ENSG00000229398	ENSG00000229398	0	0	0	0	0	0	0	0
ENSG00000229500	RPL17P1	0	0	0	0	14.57607839	15.12641528	6.767237564	18.49429526
ENSG00000229522	LINC01523	0	0	0	0	0	0	0	0
ENSG00000229539	PANK2-AS1	4.475791325	20.351511	10.13636739	12.43608866	75.67559644	117.9975482	3.770687777	3.22590491
ENSG00000229606	LINC01718	0	0	0	0	0	0.840357703	0	0
ENSG00000229686	SNORD56	0	0	0	0	0	0	0	0
ENSG00000229690	MTCO2P1	0	0	0	0	29.15215521	39.4967509	0	0
ENSG00000229728	ENSG00000229728	0	1.144006785	0	0	0	0	0	0
ENSG00000229755	ENSG00000229755	0	0	0	0	0	0	0	0
ENSG00000229766	TMX4-AS1	1.225718758	0	5.909764779	8.454809536	0	0	0	0
ENSG00000229771	ENSG00000229771	0	0	0	1.129404944	0	0	0	0
ENSG00000229853	ENSG00000229853	0	0	0	0	0	0	0	0
ENSG00000229873	OGFR-AS1	3.365960766	13.4598294	2.262089017	5.667521547	0.866371723	0	0	0
ENSG00000229876	CASC20	0	0	0	0	0	0	0	0
ENSG00000229882	ENSG00000229882	0	0	0	0	0	0	0	0
ENSG00000229892	ENSG00000229892	0	0	0	0	0	0	0	0
ENSG00000229900	HSPD1P21	0	0	0	0	0	0	0	0
ENSG00000229957	ENSG00000229957	0	0	0	0	0	0	0	0
ENSG00000229976	ENSG00000229976	0	1.144007725	0	0	0	0	0	0
ENSG00000230010	ENSG00000230010	0	5.265172833	5.288311199	6.663895558	20.62928959	12.7972907	7.442807237	6.122581725
ENSG00000230043	TMSB4XP6	0	0	0.335069054	0	106.8216807	321.5703184	154.1040795	161.8600381
ENSG00000230133	LINC01721	0	0	0	0	0	0	0	0
ENSG00000230155	CEP250-AS1	0.999825656	0	0	1.009891643	0	0	0	1.463087565
ENSG00000230176	LINC01433	2.253492882	2.234695451	0	3.414790616	0	0	0	0
ENSG00000230226	ENSG00000230226	0	0	0	0	0	0	0	0
ENSG00000230324	LINC01734	0	0	0	0	0	0	0	0
ENSG00000230352	ENSG00000230352	0	0	0	0	0	0	0	0
ENSG00000230387	ENSG00000230387	0	0	0	0	0	0	0	0
ENSG00000230400	LINC01747	1.120484511	0	0	0	0	0	0	0
ENSG00000230437	ENSG00000230437	0	0	0	0	0	0	0	0
ENSG00000230440	ENSG00000230440	0	0	0	0	0	0	0	0
ENSG00000230492	ENSG00000230492	0	0	0	0	0	0	0	0
ENSG00000230495	ENSG00000230495	1.120921918	0	0	1.132087789	0	0	0	0
ENSG00000230506	ENSG00000230506	0	0	0	0	0	0	0	0
ENSG00000230563	ENSG00000230563	0	0	0	0	0	0	0	0
ENSG00000230568	SF3A3P1	1.115467197	0	1.123627025	0	15.4537795	13.46337988	21.08130317	20.12892258
ENSG00000230613	HM13-AS1	0	0	0	0	0	0	0	0
ENSG00000230636	RPL36P1	0	0	0	0	0	0	0	0
ENSG00000230725	ENSG00000230725	0	0	0	0	0.738459303	0	0	0
ENSG00000230750	SDAD1P2	0	0	0	0	48.8727363	40.33710991	12.7825573	11.25739511
ENSG00000230753	ZNF341-AS1	0	0	0	0	0	0	0	0
ENSG00000230758	SNAP23P1	0	0	0	0	0	0	0	4.02042227
ENSG00000230772	VN1R108P	0	0	1.129170421	1.724096202	0	0	0	0
ENSG00000230801	ENSG00000230801	0	0	0	0	0	0	0	0
ENSG00000230837	RPL31P2	0	0	0	0	63.4487978	84.03562512	39.09958553	41.81318234
ENSG00000230843	ENSG00000230843	0	0	0	0	0	0	0	0.804100078
ENSG00000230860	CCNB1IP1P2	0	0	0	0	0	0	0	0
ENSG00000230908	ENSG00000230908	0	0	0	0	0	0	0	0
ENSG00000230935	RPS3P1	0	0	0	0	0.857451034	1.68078078	9.023347914	9.649587991
ENSG00000230990	ENSG00000230990	0	0	0	0	0	0	0	0
ENSG00000231005	RPL39P39	0	0	0	0	3.429737909	0.840374177	0	0
ENSG00000231015	ENSG00000231015	0	0	0	0	0	0	0	0
ENSG00000231034	ENSG00000231034	0	0	0	0	17.14829916	21.00887608	0.751914018	0.804098434
ENSG00000231071	IDI1P3	0	0	0	0	0	0	0	0
ENSG00000231078	ENSG00000231078	0	0	0	0	0	0	0	0
ENSG00000231081	ENSG00000231081	0	0	0	0	0	0	0	0
ENSG00000231119	ENSG00000231119	0	1.133010648	0	1.133479364	0	0	0	3.234966695
ENSG00000231133	HAR1B	0	6.390882748	3.97045897	1.987802018	0	0	1.004953859	0
ENSG00000231208	ZBTB46-AS1	0	0	0	0	0	0	0	0
ENSG00000231241	RPS3AP3	0	0	0	0	0	0	0.751894123	0
ENSG00000231265	TRERNA1	0	0	0	0	0	0	0	0
ENSG00000231290	APCDD1L-DT	0.752151177	7.887201349	2.5405716	3.530861064	0	1.333186834	0	0
