CellID,DNA1,Rabbit IgG,Goat IgG,Mouse IgG,DNA2,CD73,CD107B,MART1,DNA3,KI67,pan-CK,CD45,X_centroid,Y_centroid,column_centroid,row_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
476,6636.179856,1339.589928,467.3021583,1931.820144,9646.748201,695.1079137,1279.604317,1033.402878,6357.733813,443.323741,294.1510791,720.294964,1058.381295,491.2589928,1058.381295,491.2589928,139,14.7789143,12.69442046,0.512051291,0.891025641,0.661904762,-0.777473567
477,10187.75862,1825.448276,586.4655172,2066.810345,15638.12069,983.7068966,739.9655172,1047.051724,9510.655172,512.1724138,223.5,1326.155172,1303.12069,488.8793103,1303.12069,488.8793103,58,11.00454263,6.994046637,0.772051515,0.878787879,0.644444444,0.299867689
478,9851.841584,1595.544554,534.1980198,1836.792079,15727.33663,796.2277228,540.6930693,1026.534653,9532.920792,445.7227723,249.1386139,586.0792079,1706.60396,489.1485149,1706.60396,489.1485149,101,12.1587541,10.70741654,0.473796516,0.943925234,0.765151515,0.545732445
479,5602.887324,1499.450704,934.1690141,2178.676056,8008.521127,622.5305164,743.8356808,1005.352113,5905.093897,384.3943662,488.8356808,571.6431925,996.6525822,496.399061,996.6525822,496.399061,213,21.10963409,13.31199952,0.776097836,0.898734177,0.691558442,-0.110167324
480,5148.296651,1376.717703,487.5119617,1743.157895,7570.708134,714.4449761,773.8660287,1016.655502,5458.588517,436.3779904,277.3684211,583.84689,1201.033493,497.4641148,1201.033493,497.4641148,209,24.67218049,11.5659532,0.883312193,0.88185654,0.649068323,0.423851167
481,4623.052239,1148.41791,403.8432836,1715.820896,7283.447761,585.1044776,1582.955224,1107.044776,5359.350746,347.2910448,608.2014925,569.9253731,2184.395522,493.0671642,2184.395522,493.0671642,134,14.8012779,11.8581468,0.59845428,0.95035461,0.644230769,0.098704462
482,4827.27451,1487.490196,504.254902,2070.392157,6592.215686,640.4901961,815.2745098,1021.078431,3578.941176,384.1372549,274.9215686,899.3137255,1100.588235,489.9607843,1100.588235,489.9607843,51,10.24447196,6.380089539,0.782394106,1,0.85,0.180562067
483,3451.009259,1492.111111,461.6944444,2102.703704,4976.944444,591.3425926,2283.351852,1082.740741,3122.203704,365.7962963,253.9814815,617.7777778,1164.564815,492.6666667,1164.564815,492.6666667,108,13.27718709,10.37540783,0.623972584,0.964285714,0.701298701,0.265577286
484,6486.939759,1499.546185,487.0281124,2058.385542,9969.457831,673.497992,1456.349398,1050.84739,7347.899598,395.746988,217.7991968,611.4457831,1389.875502,494.1767068,1389.875502,494.1767068,249,18.39290549,17.3868578,0.326195283,0.961389961,0.691666667,-1.126170087
485,5591.23,1379.37,442.67,1801.03,8405.49,636.59,1433.68,1044.85,5139.57,387.23,236.86,601.84,1522.45,491.06,1522.45,491.06,100,11.83585662,10.84319593,0.400878874,0.970873786,0.757575758,-0.853517319
486,7234.34434,1555.943396,481.6132075,2177.367925,10820.5566,674.1839623,1087.278302,1045.839623,7563.698113,1552.754717,250.9245283,658.1698113,1543.976415,494.1981132,1543.976415,494.1981132,212,17.5592412,15.57266403,0.462030006,0.946428571,0.654320988,0.750513219
487,3500.57971,1249.442029,435.6376812,1812.898551,5546.942029,682.5362319,1548.463768,1043.521739,4299.057971,379.8985507,330.673913,561,1762.695652,493.1521739,1762.695652,493.1521739,138,13.60792264,13.23974055,0.231042962,0.951724138,0.657142857,-0.770224252
488,5851.954023,1537.068966,979.816092,2219.275862,7886.126437,691.6321839,1247.333333,1057.908046,5465.425287,398.8850575,378.6551724,841.4252874,878.6551724,491.7701149,878.6551724,491.7701149,87,12.47656025,9.083332724,0.68554335,0.945652174,0.659090909,-1.090964722
489,6757.491525,1576.745763,513.4067797,2343.542373,10253.50847,845.1864407,1396.864407,1158.542373,5503.881356,396.1016949,335.7457627,884.8813559,2148.542373,490.6101695,2148.542373,490.6101695,59,8.934564689,8.498341945,0.308649557,0.936507937,0.728395062,-0.652060095
490,8044.277778,1619.759259,534.8518519,2153.222222,12141.12963,968.2685185,1130.907407,1133.037037,8047.462963,459.2962963,449.0185185,691.2777778,2259.972222,491.3055556,2259.972222,491.3055556,108,14.86860344,9.48741542,0.7699669,0.907563025,0.771428571,-1.342426844
491,7149.571429,1373.026786,485.0089286,1786.5625,10042.02679,667.3125,1059.633929,1034.723214,7216.571429,413.0178571,247.4464286,634,1036.214286,493.5089286,1036.214286,493.5089286,112,13.38929786,11.10942414,0.558173621,0.957264957,0.615384615,0.742974136
492,6791.341772,1648.759494,544.5949367,2348.734177,10528.06329,1142.164557,696.6075949,1038.582278,6458.987342,464.8987342,223.9367089,784.3417722,1295.518987,493.0253165,1295.518987,493.0253165,79,12.02193591,8.420218039,0.713746127,0.951807229,0.731481481,-0.246541472
493,3826.414634,1400,489.2195122,1507.97561,5586.707317,959,644.6829268,1005.439024,3676.804878,443.3170732,219.1707317,622.7804878,1313.902439,491.9756098,1313.902439,491.9756098,41,7.907698384,6.738253394,0.523357681,0.931818182,0.640625,0.630673718
494,7127.813953,1441.899225,486.3565891,1987.472868,10934.87597,728.3178295,696.1705426,1019.364341,6670.968992,406.8914729,243.8062016,872.6744186,1329.992248,495.4341085,1329.992248,495.4341085,129,16.79145599,10.14277093,0.796951298,0.908450704,0.620192308,-0.53835366
495,10240.47186,1676.515152,513.6233766,2211.246753,17691.51515,837.5367965,1026.099567,1073.787879,12430.68831,440.3679654,254.4848485,575.8917749,1847.545455,496.8225108,1847.545455,496.8225108,231,21.98324579,13.76584576,0.779664758,0.93902439,0.557971014,1.023146622
496,11902.34091,1488.818182,540.8636364,1708.590909,18410.96591,1193.431818,1510.988636,1126.329545,10831.59091,487.7613636,554.125,629.6022727,2247.409091,494.1931818,2247.409091,494.1931818,88,11.79157245,9.650832664,0.574575317,0.936170213,0.733333333,1.304735747
497,4147.478599,1374.649805,468.7315175,1901.322957,6640.914397,851.3190661,1239.879377,1052.272374,5249.210117,411.6653696,517.8093385,589.2879377,1865.36965,500.5914397,1865.36965,500.5914397,257,25.35032282,13.70187896,0.841343267,0.914590747,0.588100686,-0.923868667
498,7165.585714,1766.371429,543.2285714,2469.428571,9128.428571,678.6571429,753.8285714,1046.428571,6423.114286,404.8142857,256.6428571,715.8714286,848.6857143,496.6,848.6857143,496.6,70,10.5484817,8.459347158,0.597392144,0.972222222,0.875,0.006907455
499,7206.986301,1312.767123,465.7808219,1944.575342,9864.958904,648.6712329,1122,1036.493151,6362.589041,381.3424658,341.7534247,984.7123288,888.5890411,495.3561644,888.5890411,495.3561644,73,12.07515433,7.737555317,0.767721933,0.973333333,0.760416667,-1.475044768
500,8699.45614,1329.22807,448.5614035,1592.333333,13737.96491,679.1578947,1075.947368,1040.070175,8194.192982,410.877193,266.2280702,713.6666667,1717.736842,497.7017544,1717.736842,497.7017544,57,13.61202516,6.01510853,0.89706596,0.826086957,0.487179487,0.439475257
501,3954.144578,1513.792771,545.7421687,2161.807229,5819.513253,632.2409639,1446.590361,1059.819277,4535.253012,1934.06988,237.2120482,592.7518072,1220.563855,506.2385542,1220.563855,506.2385542,415,29.11866425,18.96311977,0.758875346,0.920177384,0.638461538,0.65738454
502,3091.26,1269.98,424.1,2079.1,5141.18,615.98,1313.94,1146.04,3871.14,345.2,291.74,589.02,2166.6,497.44,2166.6,497.44,50,9.119905957,7.253255499,0.606188109,0.961538462,0.617283951,1.096593986
503,6051.438356,1478.589041,557.109589,1625.342466,8822.09589,800.2876712,569.2191781,1024.684932,5350.712329,451.9863014,226.0136986,655.5068493,1475.342466,499.1780822,1475.342466,499.1780822,73,13.49540808,7.375237847,0.837459233,0.879518072,0.675925926,-0.327392064
504,5927.333333,1527.179487,479.7435897,1691.897436,9802.205128,764.4615385,518.6410256,1007.461538,7281.282051,436.2307692,232.8205128,578.5128205,1710.923077,497.4102564,1710.923077,497.4102564,39,9.284245272,5.87386836,0.774421076,0.847826087,0.619047619,1.40734707
505,8892.489583,1509.5625,533.0625,1694.25,12892.64583,771,1334,1014.072917,9136.895833,436.2291667,234.65625,640.7708333,1043.0625,501.65625,1043.0625,501.65625,96,12.73095901,9.889534424,0.629735221,0.979591837,0.671328671,-0.355851255
506,6294.473118,1367.107527,459.2580645,1852.129032,9950.623656,647.8924731,1315.655914,1034.548387,7198.236559,395.6236559,227.311828,605.7741935,1378.752688,501.2903226,1378.752688,501.2903226,93,13.20343644,9.26712982,0.712302534,0.939393939,0.596153846,0.600465824
507,6058.127119,1251.855932,435.559322,1727.347458,9481.245763,918.8898305,1237.559322,1031.025424,6531.898305,393.6525424,463.3898305,780.0254237,1670.508475,502.9322034,1670.508475,502.9322034,118,18.11368101,8.96827958,0.868829828,0.848920863,0.631016043,-0.213918115
508,5277.324675,1368.090909,457.8376623,1969.285714,8402.733766,666.8961039,1369.246753,1040.785714,5704.87013,380.6428571,251.2272727,628.7857143,1368.376623,502.3961039,1368.376623,502.3961039,154,19.28828782,10.5639785,0.836682149,0.905882353,0.603921569,0.773692281
509,6408.518248,1458.642336,473.2846715,2009.182482,10063.58394,728.6423358,1702.386861,1067.547445,6913.072993,989.189781,265.3138686,603.9270073,1553.080292,504.9708029,1553.080292,504.9708029,137,15.13255831,11.81480515,0.624838556,0.978571429,0.713541667,-0.313668377
510,8238.828571,1504.885714,473.4285714,2095.485714,12609.34286,845.9714286,1168.771429,1059.057143,6793.428571,398.0285714,337.8571429,862.6857143,1680.228571,499.9428571,1680.228571,499.9428571,35,7.920726294,5.689809462,0.695687651,0.972222222,0.729166667,-0.226629686
511,4132.358974,3097.410256,1232.782051,2937.128205,6734.333333,1268.589744,662.3333333,1105.435897,3765.961538,575.6153846,290.5897436,578.4102564,1697.307692,504.8333333,1697.307692,504.8333333,78,18.23946876,5.933691592,0.945603465,0.821052632,0.573529412,-0.213282651
512,4604.065789,1308.453947,467.3486842,1892.539474,7488.144737,807.5526316,1191.815789,1048.973684,5371.703947,399.0526316,336.9868421,745.2302632,1807.059211,502.0921053,1807.059211,502.0921053,152,17.44563296,11.27573825,0.763053046,0.932515337,0.745098039,1.37634062
513,5656.136364,1572.068182,499.8181818,1659.022727,8162.272727,724.2272727,378.4772727,987.0681818,5383.636364,422.5909091,205.3863636,556.4545455,910.5681818,501.2727273,910.5681818,501.2727273,44,8.585239985,6.573508178,0.643227007,1,0.698412698,1.151543845
514,4605,2245.688525,766.6229508,3146.147541,6569.147541,846.8852459,515.3770492,1056.409836,3849.672131,494.6721311,241.4754098,564.147541,945.6393443,505,945.6393443,505,61,12.98757806,6.334579779,0.872988148,0.910447761,0.67032967,0.046998573
515,7827.72093,1500.593023,495.5232558,2219.953488,12243.22093,746.0348837,828.6627907,1049.546512,6652.05814,394.1395349,227.9186047,783.0813953,1345.034884,504.3837209,1345.034884,504.3837209,86,13.93531547,8.016785761,0.817952642,0.934782609,0.614285714,0.357359919
516,6804.783784,1450.810811,559.1756757,1334.743243,10165.17568,875.4594595,513.3648649,1010,6339.986486,480.8243243,235.3378378,576.4459459,1484.891892,500.6756757,1484.891892,500.6756757,74,14.37763507,6.726921255,0.883795194,0.936708861,0.755102041,-1.474327253
517,6235.123853,1637.059633,610.9266055,2311.747706,8870.041284,687.9036697,1174.183486,1052.293578,6890.486239,401.9954128,407.6559633,634.2706422,972.0366972,507.5137615,972.0366972,507.5137615,218,18.39545034,16.21318085,0.472428379,0.919831224,0.674922601,-0.10883259
518,7324.780952,1557.571429,523.352381,2009.514286,11459.2,832.9904762,1009.72381,1046.504762,6422.295238,426.6380952,299.7904762,743.8380952,1654.314286,506.2571429,1654.314286,506.2571429,105,15.85468101,8.544018168,0.842372548,0.954545455,0.777777778,0.069001669
519,10118.52018,1575.470852,579.1659193,1731.668161,15730.76682,879.6547085,2722.914798,1108.735426,9975.264574,443.529148,340.529148,620.7757848,1980.73991,506.3721973,1980.73991,506.3721973,223,19.5010904,14.82863628,0.649454604,0.93697479,0.733552632,1.303982891
520,2494.157895,1074.052632,415.5789474,1300.578947,3461.473684,643.5526316,1005.526316,1033.736842,1874.315789,393.2105263,261.1052632,685.5526316,2067.263158,501.0526316,2067.263158,501.0526316,38,8.544413972,5.799147264,0.734409838,0.95,0.791666667,1.555035783
521,8125.608696,1352.095652,499.4086957,1821.408696,12327.77391,753.2173913,1168.530435,1031.313043,7335.434783,410.0608696,323.773913,733.8086957,1250.165217,504.7478261,1250.165217,504.7478261,115,14.25715425,10.47445082,0.67841345,0.950413223,0.696969697,-1.291459657
522,6280.934783,1958.891304,649.9891304,2585.326087,9097.673913,805.7826087,1875.793478,1100.293478,6260.673913,499.3369565,275.4782609,615.8478261,1083.5,506.3586957,1083.5,506.3586957,92,11.80205953,10.1745936,0.506732697,0.92,0.643356643,1.022303934
523,10782.5914,1391.247312,467.5483871,1820.182796,14310.7957,652.6989247,653.4408602,1020.849462,9285.569892,406.1827957,217.8817204,760.2903226,846.5268817,506.6236559,846.5268817,506.6236559,93,12.38354159,9.671166834,0.62456931,0.939393939,0.704545455,1.303954333
524,6407.136054,1633.897959,498.8503401,2323.748299,9387.823129,661.5986395,645.4489796,1041.612245,6129.312925,396.8571429,351.0544218,672.4829932,1190.659864,509.5918367,1190.659864,509.5918367,147,16.9409543,11.10851005,0.755004801,0.942307692,0.765625,0.135094517
525,10761.95,1693.233333,523.1,2300.6,17107.76667,844.1833333,1074.166667,1066.416667,10524.26667,426.4666667,325.7333333,730,1676.866667,508.3166667,1676.866667,508.3166667,60,10.63116861,7.157003456,0.739451824,0.967741935,0.779220779,0.111089604
526,3893.465347,1184.841584,410.7524752,1549.871287,5686.207921,649.4158416,1932,1089.693069,3268.49505,373.5940594,233.970297,924.6435644,2119.80198,508.990099,2119.80198,508.990099,101,15.515378,8.30546333,0.844658681,0.952830189,0.601190476,-0.618622663
527,10580.57778,1629.8,3028,2887.311111,15098.73333,727.0222222,882.5777778,1026.711111,7178.666667,408.7555556,263.5333333,937.5555556,1277.266667,507.8222222,1277.266667,507.8222222,45,8.147416375,7.072523882,0.496442641,0.957446809,0.803571429,0.303780333
528,9856.244444,1472.733333,473.6444444,1730.888889,15602.93333,763.5111111,1469.266667,1043.444444,9707.422222,404.4444444,283.3777778,873.1333333,1721.822222,507.5777778,1721.822222,507.5777778,45,9.092700919,6.559834752,0.69247734,0.9375,0.625,0.819504177
529,14364.65854,1678.756098,502.0487805,2207.682927,22262.09756,826.0243902,826.6341463,1073.707317,11668.26829,419.195122,249.2439024,864.0731707,1730.121951,507.7804878,1730.121951,507.7804878,41,8.912822099,6.05192942,0.734125484,0.891304348,0.732142857,-0.344835713
530,3860.782609,1255.582609,460.0956522,1726.930435,5996.547826,789.2434783,1254.347826,1063.982609,3578.921739,377.4521739,397.5478261,796.2173913,1964.565217,510.3565217,1964.565217,510.3565217,115,13.83753194,10.59220685,0.643472334,0.950413223,0.737179487,-0.885996301
531,3131.289474,1263.842105,457.1578947,1568.026316,4352.605263,755.5526316,1223.315789,1098.447368,2321.026316,406.4473684,277.4473684,692.5,2066.868421,507.6052632,2066.868421,507.6052632,38,7.929268102,6.090440572,0.640334484,1,0.904761905,1.092275225
532,3602.7125,1362.8125,1708.5125,2581.95,4927.0375,641.2875,2014.75,1034.7125,3091.475,365.975,788.925,598.9,797.35,513.1,797.35,513.1,80,15.69093784,6.608666267,0.906978342,0.91954023,0.761904762,-0.108284797
533,6194.370787,1344.820225,508.5280899,1641.123596,9195.752809,668.505618,1600.348315,1057.651685,4848.022472,415.5955056,246.5168539,699.3820225,1514.561798,511.5955056,1514.561798,511.5955056,89,11.56080829,9.833741147,0.525796854,0.946808511,0.741666667,0.222435237
534,5730.893878,1645.069388,482.555102,2282.834694,9046.906122,743.2959184,1265.84898,1108.759184,6059.528571,383.5163265,269.2326531,618.4061224,2022.306122,518.0612245,2022.306122,518.0612245,490,30.07663297,21.76291694,0.690238196,0.938697318,0.673076923,-1.03765014
535,3166.281407,1186.01005,393.879397,1542.758794,4927.190955,631.5979899,628.3668342,1044.703518,3151.070352,371.7035176,228.758794,547.3517588,2094.567839,513.0301508,2094.567839,513.0301508,199,18.50373934,13.72287946,0.670812083,0.95215311,0.698245614,-1.365518621
536,11076.38312,1875.246753,571.3051948,2101.74026,17531.98701,930.2532468,1515.298701,1138.954545,11020.42857,460.0519481,283.1363636,623.6753247,2159.246753,511.9935065,2159.246753,511.9935065,154,17.81093793,11.30582127,0.772702419,0.956521739,0.684444444,-0.816583128
537,5753.224066,1588.273859,513.253112,1950.489627,8783.290456,851.5186722,1345.680498,1115.560166,7201.443983,427.2282158,288.4979253,560.1161826,2174.087137,513.879668,2174.087137,513.879668,241,20.54597173,15.74114808,0.642670388,0.909433962,0.637566138,-1.085582356
538,6909.655556,1611.711111,549.3222222,2094.133333,10300.83333,918.2333333,1424.433333,1150.6,5924.377778,454.6777778,528.8,706.0111111,2279,515.7,2279,515.7,90,19.54965047,6.183674738,0.948657165,0.957446809,0.75,-0.021715345
539,8752.681319,1548.263736,490.2857143,2140.164835,13436.54945,737.2857143,1472.307692,1056.78022,7313.351648,393.8131868,219.6813187,765.6593407,1455.285714,512.9450549,1455.285714,512.9450549,91,12.4869817,9.380596332,0.660040422,0.968085106,0.842592593,-0.103154825
540,7867.919643,1458.696429,526.5089286,1959.223214,10799.32143,727.2767857,972.7946429,1038.982143,6575.901786,418.8839286,260.1428571,752.2767857,1026.848214,515.7589286,1026.848214,515.7589286,112,16.26339844,8.81090082,0.840531557,0.933333333,0.7,0.202667272
541,10617.33624,1925.310044,563.4497817,2497.545852,15713.95633,747.7467249,988.2227074,1060.253275,12036.21397,435.9475983,280.8558952,644.9170306,1097.969432,515.209607,1097.969432,515.209607,229,21.7083441,14.96646085,0.72434893,0.90513834,0.612299465,-1.21908267
542,9478.797508,2092.308411,618.271028,2453.722741,15214.88162,1001.816199,1366.937695,1163.956386,10721.39564,459.3146417,306.7102804,566.5482866,2183.003115,523.9158879,2183.003115,523.9158879,321,29.05246883,15.36765076,0.848645538,0.846965699,0.49537037,-0.668148222
543,5545.971154,1536.875,500.6442308,2309.865385,8299.855769,928.8365385,1577.480769,1151.576923,4930.567308,428.2403846,390.2884615,937.4230769,2234.807692,516.3269231,2234.807692,516.3269231,104,15.91565337,8.598177959,0.841514804,0.962962963,0.65,-0.361200862
544,4820.666667,1297.637681,440.4782609,1837.101449,7054.202899,768.3043478,2838.782609,1169.710145,4300.043478,750.5652174,423.6376812,587.8550725,2251.028986,515.6811594,2251.028986,515.6811594,69,13.38231668,7.021580607,0.851292779,0.851851852,0.663461538,0.12943551
545,7782.871508,1600.167598,488.7541899,2081.871508,12291.61453,694.5418994,1466.670391,1052.547486,8257.312849,431.1173184,271.9832402,642.4301676,1558.318436,517.8379888,1558.318436,517.8379888,179,16.04050263,14.40866451,0.439448791,0.957219251,0.745833333,-0.891012214
546,4891.12963,1386.703704,451.1666667,1907.333333,7706.111111,789.6666667,1305.481481,1047.277778,5666.814815,382.0555556,228.0555556,564.0555556,1776.314815,513.6111111,1776.314815,513.6111111,54,11.00584412,6.524539215,0.805331332,0.931034483,0.545454545,-1.078818318
547,3196.46087,1359.765217,465.3478261,2108.043478,4874.217391,1266.721739,4967.886957,1114.156522,2982.356522,446.8,275.0086957,730.0521739,1898.626087,515.9826087,1898.626087,515.9826087,115,14.25056535,10.33194744,0.688727624,0.958333333,0.737179487,0.732550802
548,9978.819149,1537.042553,506.287234,1909.925532,15042.70213,979.7659574,1843.191489,1137.255319,9335.925532,453.5957447,322.9893617,593.3829787,2197.5,516.4468085,2197.5,516.4468085,94,11.36954148,10.7844925,0.316650056,0.959183673,0.776859504,1.410473291
549,7980.086957,1677.543478,514.5869565,2689.5,10806.13043,630.0652174,1479.304348,1076.152174,6840.391304,361.8043478,257.2826087,861.7173913,861.0869565,517.0434783,861.0869565,517.0434783,46,12.37615731,5.045999422,0.913107273,0.901960784,0.766666667,0.034961902
550,6178.583333,1582.663889,583.0972222,2214.486111,8788.088889,639.9583333,1594.911111,1048.619444,7506.497222,395.0944444,369.2472222,655.4555556,973.0333333,525.4055556,973.0333333,525.4055556,360,27.66608999,17.76214057,0.766689177,0.884520885,0.666666667,-0.490573565
551,7296.315789,1303.736842,435.1894737,1725.631579,11180.07368,798.9578947,1290.631579,1053.810526,6896.126316,393.0842105,338.6315789,843.8842105,1726.452632,517.6,1726.452632,517.6,95,15.66056124,7.959329197,0.86121527,0.922330097,0.633333333,-1.129947098
552,6658.081081,1480.777027,487.1148649,2039.932432,10607.93243,808.9054054,735.8040541,1038.878378,6489.439189,404.3378378,263.3918919,745.3513514,1820.108108,520.1756757,1820.108108,520.1756757,148,16.73923082,11.45536865,0.729160622,0.936708861,0.711538462,-0.389225037
553,4678.402655,1675.376106,807.6283186,2431.840708,6405.522124,596.2345133,611.1371681,1022.057522,4737.292035,354.6106195,549.0663717,596.2212389,788.3584071,524.7433628,788.3584071,524.7433628,226,21.32008794,14.63809965,0.727047458,0.88976378,0.642045455,0.292057699
554,4422.075758,1392.181818,425.7575758,1945.075758,7007.075758,857,3014.833333,1077.409091,4621.454545,403.7727273,372.7575758,566,1841.348485,518.8636364,1841.348485,518.8636364,66,11.21375077,7.723183908,0.72502323,0.970588235,0.611111111,0.366085383
555,5422.092913,1615.129134,541.503937,2306.066142,8435.355906,706.5685039,1270.664567,1062.107087,6164.911811,388.7007874,274.2204724,616.8897638,1411.598425,533.4393701,1411.598425,533.4393701,635,34.62672963,25.42107191,0.678991741,0.896892655,0.671957672,-0.4307706
556,6859.556962,1491.835443,480.3797468,1981.455696,11138.74684,760.1075949,2336.816456,1076.28481,7659.170886,411.6392405,226.3987342,564.278481,1769.613924,522.2025316,1769.613924,522.2025316,158,19.31241456,11.0780703,0.819118527,0.858695652,0.546712803,0.77567149
557,8987.965347,1706.722772,533.7475248,2264.059406,13452.36634,728.4851485,1734.173267,1049.514851,10522.60396,414.1138614,266.0792079,701.529703,1104.960396,526.0247525,1104.960396,526.0247525,202,18.8522847,14.28292714,0.652692253,0.935185185,0.594117647,-0.472648295
558,2942.908257,1293.009174,438.2385321,1805.045872,4568.110092,661.587156,3575.082569,1092.266055,3830.256881,383.4036697,251,650.5229358,1800.036697,523.3944954,1800.036697,523.3944954,109,18.26517201,8.083304285,0.896742414,0.879032258,0.49321267,0.517140903
559,7697.011236,1628.247191,560.8876404,1758.52809,11105.31461,706.7640449,351.0786517,999.1797753,7447.88764,451.1910112,227.6292135,562.505618,936.4382022,520.9662921,936.4382022,520.9662921,89,13.56165328,9.170178025,0.736732443,0.86407767,0.622377622,1.129875977
560,5154.929412,1323.611765,503.4235294,2037.988235,7409.870588,912.0117647,1241.082353,1038.905882,4300.423529,403.2117647,236.8705882,869.4941176,1122.047059,520.3058824,1122.047059,520.3058824,85,14.18117679,7.632554333,0.842806125,0.977011494,0.708333333,-1.355732568
561,7727.940594,2109.732673,629.3465347,2427.09901,12485.42574,887.8217822,533.1782178,1055.653465,7627.633663,470.6534653,243.1386139,614.3366337,1706.069307,521.2673267,1706.069307,521.2673267,101,14.11566903,9.304682706,0.751990408,0.901785714,0.673333333,1.397017365
562,5972.443439,1492.38914,461.9886878,2102.262443,9455.271493,721.0972851,1428.719457,1126.766968,6798.975113,403.2963801,294.9909502,608.3235294,2138.766968,527.1628959,2138.766968,527.1628959,442,29.39859956,19.35390707,0.752731612,0.967177243,0.717532468,1.129230256
563,10493.82051,1471.803419,517.4786325,1900.641026,15045.5812,709.3247863,710.4444444,1014.230769,9474.324786,406.3333333,243.0940171,896.3846154,958.2905983,525.9059829,958.2905983,525.9059829,117,17.67917056,9.062300097,0.858628976,0.873134328,0.573529412,-0.32868779
564,4316.523316,1611.834197,586.9378238,2182.963731,6560.875648,691.2176166,2424.19171,1066.404145,4455.233161,393.4041451,281.4870466,614.2694301,1237.854922,529,1237.854922,529,193,24.81975488,10.22521023,0.911193478,0.901869159,0.599378882,0.385130813
565,5458.976096,1546.462151,494.3505976,2026.386454,8905.928287,1024.677291,1896.346614,1081.414343,6117.151394,429.4900398,291.2709163,581.7609562,1754.50996,526.9521912,1754.50996,526.9521912,251,20.94980183,15.47958158,0.673826982,0.969111969,0.733918129,-0.744615812
566,7523.073171,1877.439024,587.7073171,2224.02439,12043.14634,920.2926829,1401.853659,1130.268293,9092.585366,451.0487805,263.902439,842.6097561,2160.902439,521.0487805,2160.902439,521.0487805,41,9.45549778,5.806915879,0.789203973,0.953488372,0.569444444,-1.032588801
567,6532.511811,1193.968504,1082.291339,1729.622047,8905.19685,586.9055118,602.6062992,998.4173228,6046.874016,384.9370079,214.3543307,862.1102362,885.6220472,525.8818898,885.6220472,525.8818898,127,15.86692523,10.31624079,0.759786502,0.947761194,0.76969697,-0.09830021
568,4047.809524,1355.578231,480.0952381,1836.414966,6155.918367,764.4353741,1428.680272,1026.129252,3937.088435,411.8095238,245.8639456,680.9863946,1573.115646,526.6394558,1573.115646,526.6394558,147,16.15988628,11.70933107,0.689177647,0.948387097,0.706730769,0.380722518
569,5915.626866,1341.074627,467.1343284,1716.91791,9725.276119,739.5671642,1842.08209,1036.089552,6184.895522,406.358209,503.4701493,574.3432836,1834.895522,528.2537313,1834.895522,528.2537313,134,16.29212993,10.72257991,0.752891412,0.95035461,0.56302521,-0.501883662
570,16546.89964,1988.795699,614.5967742,2223.34767,26158.54301,997.7508961,1672.752688,1177.437276,19594.53047,523.562724,329.4874552,595.2150538,2249.34767,534.2293907,2249.34767,534.2293907,558,36.83013124,20.32333435,0.833968068,0.855828221,0.512867647,0.793937839
571,4897.275,1217.425,694.075,2002.275,7004.3,672.6,884.675,1023.375,5487.325,367.575,202.875,833.85,859.4,525.625,859.4,525.625,40,8.680829078,6.279586493,0.690444289,0.869565217,0.555555556,0.604579281
572,5775.092784,1486.85567,533.9587629,1913.85567,8035.391753,747.1340206,861.3402062,1022.010309,4722.742268,403.2474227,277.0515464,653.0309278,1164.896907,525.9175258,1164.896907,525.9175258,97,11.50832999,10.77133822,0.352105957,0.97979798,0.734848485,0.378417253
573,3600.373737,1492.131313,515.8484848,2038.909091,5251.656566,804.5858586,1748.20202,1032.494949,3391.090909,411.8484848,376.6363636,576.4444444,1438.050505,527.5252525,1438.050505,527.5252525,99,15.80910812,7.969694767,0.863633353,0.961165049,0.642857143,0.514931591
574,7413.895604,1439.428571,494.9120879,1869.28022,11381.08791,927.8846154,1071.346154,1082.582418,7446.626374,427.1703297,338.0164835,866.6868132,1985.164835,531.489011,1985.164835,531.489011,182,21.58541828,10.94472026,0.861921168,0.914572864,0.636363636,-0.22990758
575,5384.875,1240.1125,470.95,1856.7625,7472.975,673.7875,1560.05,1042.3125,3905.625,381.275,372.15,784.25,1061.425,528.225,1061.425,528.225,80,14.75226465,7.005047294,0.880069144,0.91954023,0.714285714,-0.120590005
576,6210.186441,1510.70339,487.8050847,1900.186441,9763.881356,906.5508475,1157.20339,1054.127119,6971.161017,2109.618644,295.0338983,598.559322,1870.398305,527.8050847,1870.398305,527.8050847,118,17.68871751,9.309936345,0.850286205,0.867647059,0.462745098,-0.75714032
577,6752.307692,1857.6,569.7538462,2261.061538,10642.16923,995.1538462,1515.461538,1153.123077,7580.907692,461.0923077,304.5384615,684.2461538,2166.615385,526.2153846,2166.615385,526.2153846,65,10.64331416,8.00259461,0.659289314,0.942028986,0.656565657,1.295165341
578,7709.549587,1597.828512,515.4049587,1893.533058,11962.98967,806.1590909,1582.599174,1128.828512,9332.241736,2215.132231,276.5082645,673.5847107,2217.933884,535.2520661,2217.933884,535.2520661,484,28.9520938,21.8294397,0.656891823,0.930769231,0.645333333,0.46555726
