geneID	ARID5A(MA0602.1)	ATF3(MA0605.1)	ESRRG(MA0643.1)	GLI2(MA0734.3)	NPAS2(MA0626.1)	NR5A2(MA0505.2)	SOX17(MA0078.2)	STAT4(MA0518.1)	TFCP2L1(MA0145.2)	TWIST2(MA0633.2)
GM37463	5.749e-07	1.50709e-05	1.134e-07	4.83e-08	2.668e-07	2.77e-08	3.4025e-06	1e-10	1.216e-07	1.1480000000000001e-07
GM37469	0.0013405906	0.0014173272	0.0097138187	0.0005738786	0.0040899668	0.0009204892999999999	0.0011706636	9.400350000000001e-05	0.00129776	0.0359709332
GM37486	0.0018154173	8.971080000000001e-05	0.0028681583999999997	0.00011061019999999999	8.23864e-05	0.0028635624	9.34171e-05	8.54118e-05	0.0001875771	0.0009316296000000002
GM37502	0.0404742837	0.0401018234	0.0035776917	0.002169835	0.0035781510999999995	0.000703123	0.0075254059000000005	0.0018940734	0.0030138213000000004	0.037443654300000004
GM37503	0.0011014773000000001	0.05055911810000001	0.0260913117	0.0014545106	0.0007551792	0.014656777200000002	0.0018407141999999999	0.07312494829999999	0.0032623341	0.1931672542
GM37516	0.0003849611	0.0001220442	7.6974e-06	7.015000000000001e-07	9.37e-08	0.0001058018	0.0010554094000000001	0.0039294366999999995	1.65444e-05	2.0999999999999998e-09
GM37519	4.9112e-06	9.6e-09	7.000000000000001e-10	9.009999999999999e-08	0.00035078	4.5e-09	2.666e-07	5.610000000000001e-08	0.0003393843	0.0003596687
GM37524	0.0690202125	0.0011456323	2.5929899999999997e-05	0.0019540659	0.015169608000000001	0.00042449800000000004	0.0040240929	0.0111379597	0.0010351891	0.0597587054
GM37531	0.0003160237	2.78396e-05	6.3637e-05	0.0005083927999999999	0.0035958118000000002	0.0019876268	6.591399999999999e-06	1.105e-07	0.00020117380000000002	0.0033154838000000004
GM37534	0.0474632919	0.0005151865999999999	0.0383088332	2.34616e-05	0.0003877789	0.038275502600000004	0.0035302492	0.047439546000000006	5.31117e-05	0.0010434435
GM37535	0.0047315911	0.0014836915	0.0011366012	1.26569e-05	0.0002379214	0.0002103668	0.0001653071	9.649199999999999e-06	2.0151e-06	1.8113e-06
GM37539	0.00761294	0.0307240789	0.0029063322	0.0021720554	0.0185548454	0.0024574179000000002	0.0008403719999999999	0.032432320099999995	0.01621157	0.1011143125
GM37542	7.1480999999999985e-06	0.0231140794	0.0032810903999999997	3.7222e-06	0.020035601899999998	0.0002462643	7.488899999999999e-06	0.0007892327000000001	4.80165e-05	0.0891930098
GM37552	4.481499999999999e-06	4.8341e-06	0.0046145524	3.0699e-06	0.0002287659	2.25116e-05	9.312000000000001e-07	2.6977899999999998e-05	0.0001704568	0.0001870636
GM37559	0.0006363943	0.013882160400000001	0.0010096810000000001	1.00715e-05	0.00028225310000000003	0.0001385387	0.010761163700000001	0.011819603	0.00031167580000000003	0.0003725757
GM37571	0.034624951200000004	0.053461935	0.0342851199	0.0026288862	0.017903718	0.0196152769	0.0013214407000000001	0.0788628179	0.047905635599999996	0.212303183
GM37580	0.0010143397	0.0006526371	0.0031557664	0.0001716772	5.7960999999999994e-06	0.0001100121	7.86724e-05	0.0008744081999999999	0.0008381014000000001	0.1317240347
GM37587	0.0366948654	0.0011142704	0.0409770079	0.0081702523	0.0019871248999999997	0.0084409345	0.0007213196	0.06250480030000001	0.15043041410000002	0.0336692986
GM37607	0.0098317975	0.0063793585	0.0004285148	3.4539500000000004e-05	0.0169555305	0.0012985393	1.4522499999999999e-05	5.33031e-05	0.004844456699999999	0.00018990940000000002
GM37622	0.0007270195	0.0055104952	0.0011563885	0.0004978726999999999	0.0097456927	0.0013217774999999998	0.0004498796	0.007597785400000002	0.00241637	0.0658333791
GM37623	5.6884000000000006e-05	7.628950000000001e-05	8.066260000000001e-05	1.89693e-05	0.0021361291	0.00011527220000000002	1.02613e-05	0.0006406132	0.0004260188	7.297600000000001e-06
GM37625	0.0011788757	0.0001177458	3.41325e-05	3.2635e-06	5.7450099999999994e-05	0.0010531308	9.156e-06	0.0001519057	0.0014218355	0.015333835099999998
GM37626	0.0013849609	0.001043752	5.20882e-05	0.004011006	0.00016936989999999998	0.0005727557999999999	0.00030771659999999997	0.0095656343	0.0068194241	0.025419943900000002
GM37632	0.0006023707	6.4171000000000025e-06	0.0004879748	2.769e-07	4.1994e-06	0.0004875457	4.53954e-05	0.0006111611	6.024e-07	1.98e-08
GM37634	0.0146379463	0.047384864299999996	0.0004523665	6.14826e-05	0.0358512159	0.002756445	0.0038102299	0.0228747162	0.0057861195	0.0597432833
GM37642	0.000114095	0.00010379149999999999	1.12768e-05	1.3075e-06	0.0009569245	1.72749e-05	2.91748e-05	5.0906e-06	7.6899e-05	0.0014251616
GM37644	0.0085887061	0.0018378057	0.0244080236	0.006787043299999999	0.0014467736	0.0037032166	0.0009750061	0.0024706837	0.015472149	0.1315387407
GM37645	0.0027310715999999996	7.01516e-05	1.6079999999999998e-07	2.6602e-06	0.0003651087	6.1437e-06	9.3155e-06	0.0006220312000000001	7.4466e-06	0.014266893700000003
GM37650	0.008868979200000002	0.0138212664	0.0199088201	0.0004346928	0.0002467619	0.0124560092	0.0016140210000000002	0.011928072999999999	0.0042671469	0.0474487195
GM37653	0.0062854484	0.009772100200000002	6.0717e-06	0.0001826693	0.0003717851	1.24438e-05	0.0015875792	0.0008373032	0.0003232094	8.55199e-05
GM37669	4.6101e-06	3.50193e-05	0.0011231125	5.4897e-06	2.0391300000000002e-05	0.0011117949	2.0259999999999997e-06	0.0005150949	0.0005973046	0.0007864994999999999
GM37671	1.88547e-05	1.0026099999999999e-05	1.7625100000000002e-05	7.340000000000001e-08	9.2178e-06	0.0001246133	5.125e-07	5.5405399999999996e-05	2.1574000000000003e-06	0.0009612892
GM37674	5.2543e-06	4.74062e-05	6.30719e-05	1.3900000000000001e-07	1.0880000000000001e-07	0.0002928816	1.0184999999999999e-06	3.63126e-05	0.0001869675	2.363e-07
GM37676	0.00015369340000000002	9.10174e-05	0.00014489310000000003	6.6283e-06	0.0006444421	0.0003245171	3.5289000000000002e-06	5.0736e-06	8.098380000000001e-05	0.0005408565
GM37677	0.0001252766	2.6396500000000004e-05	0.0001870804	8.444e-07	2.41208e-05	5.323e-06	2.5404000000000003e-05	0.0001080893	1.69741e-05	2.229e-07
GM37691	0.0526696444	0.0522884916	0.1360496697	0.0028736703999999997	0.0014067412	0.08467487909999999	0.007720353700000002	0.0589090017	0.026978869	0.14901581149999998
GM37707	5.9794000000000016e-06	1.41e-07	2.0999999999999998e-09	4.55e-08	5.0461e-06	3.2377999999999997e-06	6.693000000000001e-07	4e-10	2.209e-07	9.065999999999999e-07
GM37733	0.0154431198	0.0014062143999999997	0.00023540030000000002	0.0062995667	0.0004304231	0.0005476144	0.00014461919999999998	0.0002045937	0.0003681239	0.0408980318
GM37737	0.0270140027	0.0001799328	1.6310000000000001e-06	0.000204649	0.0449055073	1.75903e-05	0.0027056955	0.0006417772	0.0023703292999999997	0.0658300547
GM37738	0.00026154250000000003	6.58461e-05	7.6472e-06	0.00015617580000000002	7.77522e-05	5.46105e-05	0.0001789211	0.000239141	0.0035846469000000002	0.0050567437
GM37744	0.0002038002	0.0005619143	0.0002571672	0.0002889738	0.009968130300000001	0.0020980821	3.03204e-05	0.0022705089	0.0218546531	0.029216126499999998
GM37748	0.067273146	0.0565485825	0.0042179335	0.0034542528	0.0058858979	0.0010618371	0.0114509423	0.0031021111	0.0049888842	0.0628183354
GM37755	0.037188471400000006	0.0330929638	2.0685999999999998e-05	1.216e-06	0.0405546098	9.93051e-05	6.202169999999999e-05	0.0008821582	4.28869e-05	7.4825e-06
GM37756	0.004610169700000001	0.006372332999999999	4.64885e-05	8.23087e-05	0.0002741345	7.46711e-05	0.0001105529	0.0003365771	0.0001429072	4.7348399999999995e-05
GM37759	0.0023458474	0.00020426189999999994	0.002654291	6.486029999999999e-05	1.5241699999999998e-05	0.0005375748	4.7688299999999995e-05	0.005999593000000001	0.0007755442	0.0043843935
GM37760	0.0065251269999999995	0.0014346147	0.004090853300000001	0.0008633326	0.000641604	0.0037854766	0.0006876435	0.036335327099999995	0.0724123604	0.059472367
GM37768	4.6273000000000006e-06	2.8645999999999996e-06	4.221e-07	4.46267e-05	1.1394e-06	7.61e-08	4.5827999999999996e-06	1.4960799999999999e-05	0.0018160853	0.014458565100000001
GM37777	2.0302e-06	5.32e-08	1.187e-07	1.26e-07	4.5700000000000006e-08	2.857e-07	1.226e-06	2.8957e-06	5.57378e-05	9.701e-07
GM37783	0.0001141196	0.0010296277	0.0013698751999999999	3.0196e-06	2.3636e-06	0.0063611748	2.2120500000000006e-05	0.0007886827	0.0040607983000000005	5.1325e-06
GM37785	0.0032421658	0.001276426	0.0002957898	0.0011307746	0.0242379642	0.0001060153	0.0001001912	0.0032613984	0.0051581770999999995	0.023880588100000003
GM37809	0.0091033018	0.0141530677	8.7938e-06	0.00026456259999999997	0.0005384616	1.80224e-05	0.0022993129000000003	0.0012126777	0.00046810860000000005	0.0001238597
GM37849	0.0064940334	0.0073354351	0.0001614737	2.03173e-05	0.0171581798	0.00010394890000000001	4.80508e-05	0.00014384800000000002	0.0007551966	0.016677816
GM37856	0.0011757889	0.0017553825	0.007324640699999998	0.0009619316000000001	0.0030921615	0.0007351205	0.0009933492	8.8492e-05	0.0023137964	0.0649004265
GM37860	0.0444063108	0.0029284784999999997	0.0698070992	0.0005927889	0.025962700900000003	0.0531661175	0.0026001093000000003	0.0024509641000000004	0.0027433554	0.0475805531
GM37863	1.56299e-05	1.6516999999999996e-06	2.14e-08	1.6392e-06	1.0264e-06	2.90843e-05	2.37309e-05	1.4363e-06	0.0002173745	8.42e-08
GM37864	0.0246936591	0.0020610036	0.031717938599999995	0.0009853042	0.021228643999999998	0.0182802752	0.0009905882	0.0042642499	0.0039601767	0.0250766259
GM37885	5.50078e-05	6.06001e-05	6.9379999999999995e-06	7.222699999999999e-06	0.005382816800000001	8.43974e-05	0.0003017891	4.6448e-06	0.0001002142	0.005899023000000001
GM37893	0.00026808969999999997	3.9143099999999995e-05	7.960939999999999e-05	6.185840000000002e-05	2.716e-06	2.38406e-05	7.681350000000002e-05	1.2828500000000001e-05	0.00048499649999999997	0.0038870806000000004
GM37905	0.0055301361	0.011236659400000001	0.0001125822	7.030899999999999e-06	0.0114013221	0.0011391102	0.0018698289	7.359269999999999e-05	0.000174682	0.013900408300000002
GM37906	0.0030014211	0.0282282747	3.1738e-05	0.0001481521	0.0010620834999999999	0.0002133411	0.0003177491	0.0007534386	0.0006611776	0.0372279182
GM37909	0.0743584214	0.0422774346	0.0812668824	0.0020253551	0.0023168869	0.100337269	0.004713132300000001	0.0011860616	0.0292634729	0.033650578
GM37929	0.0008701180999999999	5.274890000000001e-05	0.000482577	1.2093e-06	0.0002150208	0.0037488094000000002	6.15169e-05	0.0049375072	0.0121950808	0.0880397541
GM37931	0.0005876088	0.0305388948	0.0045448526000000005	0.00011321119999999998	0.000241237	0.0036286658	0.001745053	0.0080035583	0.0023700506	0.0626967194
GM37935	0.003943629200000001	0.0533677818	2.75675e-05	0.00013311790000000002	2.2049100000000002e-05	6.84768e-05	8.4653e-05	1.1078e-05	0.001395439	0.0644056462
GM37949	0.0150489822	0.0031467929999999997	0.022483014900000004	0.0001359821	0.0028509092	0.0006399887	0.0030066974999999998	0.0130517319	0.0020343676000000002	0.0006144076
GM37950	2.84313e-05	1.6688999999999996e-06	3.2e-07	8.620000000000002e-07	8.822e-07	4.0199999999999996e-08	8.119999999999999e-08	0.00042253449999999997	5.794e-07	9.03e-08
GM37977	4.589769999999999e-05	3.9853e-06	9.4534e-06	7.55394e-05	0.0005341241	0.0002953292	9.699000000000002e-07	1.64e-08	2.98823e-05	0.0004926283
GM37981	0.0004840521	0.0006080882	0.001129904	2.8867399999999997e-05	0.0010405677	0.00010092540000000001	0.0008770436	1.66536e-05	0.0020924422	0.0252131063
GM37982	0.000729015	0.0008186472999999999	0.00012056649999999999	0.0001923153	0.0118242134	6.09721e-05	0.0007241430999999999	0.0142178	0.00043777919999999997	0.052225771399999996
GM37986	0.0695239156	0.119907551	0.0253806066	0.0151432238	0.0089891954	0.033137175399999996	0.0018781533000000001	0.1098408569	0.013075090099999999	0.3213057873
GM37988	0.020095477599999998	0.0008345843	0.0404135697	2.89877e-05	3.0301900000000002e-05	0.0011872448	0.0022133099	0.0002951907	0.0074254859	0.0650377895
GM38009	0.000124275	5.4422399999999996e-05	1.45232e-05	1.4754000000000001e-05	0.002328101	2.6786e-06	0.00042545910000000003	0.0056918339	0.0004466455	8.875900000000001e-06
GM38026	0.0133612823	0.0013345218	0.0003868543	3.69892e-05	0.0006511348999999999	0.011936100400000002	0.0001037737	0.0017216864999999998	0.0161149696	0.17379246050000002
GM38033	0.030252001	0.0032268791000000002	0.0023418589000000004	0.0011788936999999999	0.0267362745	0.009456286000000001	0.015100269599999999	0.006797172299999999	0.0109848847	0.23207297929999998
GM38036	1.2131999999999999e-06	1.09458e-05	1.4562899999999999e-05	3.21e-08	2.5099999999999996e-08	6.76244e-05	2.352e-07	8.3843e-06	4.31695e-05	5.46e-08
GM38037	0.0015317255999999998	0.0513348534	0.00040893069999999997	0.0002187058	0.00030552149999999996	0.0007796957	0.0006530055000000001	0.000109144	0.0012862498	0.031762433300000004
GM38038	0.0251751026	0.0314584168	0.0106144851	0.0005832794	0.0061427588	0.010457317399999999	0.0022985987	0.0031415567	0.0008439902	0.1073247967
GM38043	6.083940000000001e-05	2.8551999999999998e-06	2.4902000000000003e-06	0.0001066061	0.0003578778	5.599e-07	5.6616699999999996e-05	1.91e-08	3.9705e-06	0.0005134028
GM38053	3.1143e-05	0.0006876037	3.96881e-05	1.799e-07	0.0001035177	3.28382e-05	3.7513999999999998e-06	1.7373199999999998e-05	8.564549999999999e-05	0.0008712198
GM38056	0.0027872220000000002	0.0003510507	0.0040679809	7.0866999999999986e-06	3.94034e-05	0.0002738274	0.0007768221000000001	0.0433150157	0.0013555086999999999	0.0617390904
GM38058	0.0031682545	0.0007159931999999999	0.019259447	0.0002531569	0.0475349925	0.0014293623	3.302410000000001e-05	0.0363645014	0.0145778001	0.1414661417
GM38067	0.0032407994999999997	0.0023741053	0.0008117335	0.00022773580000000002	0.0003248281	0.0129626537	6.732400000000001e-05	0.0001456717	0.0008644625	0.021593083000000002
GM38070	0.0025555265	8.376190000000001e-05	2.4899e-06	4.2426e-06	5.7368e-06	4.2282e-06	2.7038e-06	6.56332e-05	7.5424e-06	7.525e-07
GM38079	5.2021199999999996e-05	9.113470000000001e-05	0.00033935059999999997	1.3933e-05	0.0010464893	0.0003051376	7.825129999999999e-05	1.2056e-06	0.0002671851	0.0031900321
GM38100	0.000139696	1.9472e-05	1.0506400000000003e-05	1.305e-07	0.0001081275	1.8472e-06	4.4712e-06	1.25799e-05	1.2687e-06	0.0005192812
GM38115	0.0117865264	0.010368746199999999	0.0001940804	2.7198e-06	0.00021845629999999998	0.0078768894	0.0003432044	0.012631374	1.1578700000000001e-05	0.0232024145
GM38118	0.0082989856	0.013248698500000001	0.038195973800000005	0.0005677669	0.0013132846999999999	0.027589140800000002	0.0042186451	0.0033004541	0.0023881576	0.061097848399999995
GM38120	0.0031737496999999994	0.0027546131999999996	0.00017690469999999997	0.00014266730000000002	0.0044572429	0.00014176720000000001	0.00024800010000000004	0.00015488730000000003	6.87155e-05	0.0033564629
GM38140	0.0284871265	0.0525450673	0.00027709239999999997	0.0282431593	0.0035362246	0.0410100542	0.0065245241999999995	0.0122455455	0.0503596723	0.36158248940000004
GM38157	0.00018429529999999998	2.41082e-05	2.5550000000000003e-07	5.6747e-06	0.0006542157	2.8413e-06	0.00011080790000000001	0.00044156699999999997	0.0001572635	0.0015454017
GM38158	0.0012508959999999998	0.025990194999999997	0.0015016069	1.2672999999999999e-05	0.0039299203	0.0012415852	0.00035892840000000003	0.0006600458	0.0032747080000000003	0.035822571399999996
GM38164	0.0106895289	0.0147754299	0.00010779240000000002	0.0001908479	0.0006356315	0.0001731388	0.00025633730000000003	0.0007804159999999999	0.0003313569	0.0001097859
GM38173	0.00031046569999999997	0.0001424054	1.3109999999999998e-06	0.0001941709	0.0002090781	0.0001338429	8.3337e-06	0.0001451499	3.39469e-05	0.000137279
GM38178	3.66894e-05	4.80165e-05	1.61356e-05	0.0001734539	3.9005e-06	0.0122602809	0.000228896	0.001705869	0.0003583557	5.13071e-05
GM38187	3.57619e-05	4.60568e-05	6.138000000000001e-07	0.00010677870000000001	1.3761e-06	9.663e-07	2.4545e-06	8.322100000000001e-06	8.934040000000001e-05	3.3227999999999998e-06
GM38188	0.0015531663	0.0003732435	0.0018791157999999998	0.00021127789999999999	0.0014047623999999999	0.0021785431	3.9957e-05	0.0001673185	0.0005824366	0.0013755810999999999
GM38204	0.0011949396	0.0226046642	0.0031321255	1.84396e-05	0.000520727	0.00038492269999999997	0.0001481424	5.2249e-06	6.82592e-05	0.0278410558
GM38210	0.0004847933	0.0004416368	0.0005816794	2.67247e-05	0.011787374	0.0022603707999999997	0.000736095	0.000117655	0.00076022	0.0159398514
GM38218	0.015371909900000001	0.0077491074	4.543e-06	1.1595e-06	0.0092936722	3.67456e-05	8.85016e-05	0.0103052657	0.0004398115	1.8602300000000003e-05
GM38224	0.0058484664	0.018266601700000003	0.0047204356	0.0001619377	0.0012695904999999999	0.004213536	0.0001587561	0.004575936399999999	0.002174463	0.0256873665
GM38235	0.0038329072999999996	0.0249583717	1.7616e-05	2.4596e-06	0.0030419735999999997	1.68971e-05	0.0003267843	0.006052807800000001	1.33597e-05	6.6655e-06
GM38277	0.0008930774	0.0010892313999999999	0.0004362454	0.0001082511	0.00035823839999999995	0.00046656029999999997	0.0004985495	0.0036350801	0.000643309	0.037976013600000004
GM38293	8.2794e-06	5.1254999999999995e-06	7.553e-07	7.98486e-05	2.0386000000000003e-06	1.3609999999999998e-07	8.1998e-06	2.67687e-05	0.003249442	0.0258700771
GM38300	0.0657455721	0.0031809039999999996	0.0026828933999999997	0.0004007018	0.0273183675	0.0054943338	0.0007396184000000001	0.013616957399999997	0.0176478548	0.054466361399999996
GM38304	0.0014585088000000001	0.0003750769	0.0005567553	2.04429e-05	0.00023917990000000002	4.58616e-05	4.33139e-05	0.004511799699999999	0.0017263061	0.0317245554
GM38312	0.0040388512000000005	0.0013538059000000001	0.006541436300000001	0.0001255068	0.0012486081	0.0006873879	0.0051703266000000005	0.0009585224	0.0019121466000000002	0.025122344399999996
GM38322	0.0003143409	7.961989999999999e-05	2.50833e-05	0.0001238747	9.85633e-05	1.10022e-05	1.12857e-05	0.0001286565	0.0024119179000000003	0.0023388226
GM38325	0.00024442150000000004	0.0031376464999999997	0.0030395307999999998	1.21213e-05	8.87321e-05	0.0030367257	5.8792e-06	0.007207392399999999	0.000758498	0.0039318895
GM38328	3.393e-07	8.8939e-06	6.690000000000001e-08	2.85e-08	1.575e-07	1.63e-08	2.0079e-06	0.0	7.17e-08	6.769999999999999e-08
GM38331	6.8964e-06	4.2147000000000005e-06	2.54631e-05	1.10621e-05	9.8346e-06	6.72344e-05	5.7840999999999985e-06	4.3754799999999997e-05	4.45546e-05	0.0011391187
GM38336	0.00697838	0.006656436600000001	2.80387e-05	0.0002477001	0.0062558807999999995	0.0029249419000000002	0.0004219004	0.0015950968	0.0007960934	0.009303143600000001
GM38342	0.0038563261	0.0010287277	0.0013305775	0.0006198966	0.0002825204	0.0012409739000000001	0.0011610880999999998	0.063117409	0.0008057274	0.033012897
GM38351	0.0012321169	0.0003432115	4.613e-06	4.04719e-05	6.02014e-05	3.6868e-06	0.0011025952000000001	4.4908300000000005e-05	6.70315e-05	0.022192099
GM38352	0.007184449900000001	0.0012879468	4.61412e-05	0.02155763	0.0005321150999999999	0.0066637833	0.0048094428	0.0019454165	0.0032583910000000002	0.0476580095
GM38359	0.0014110854	1.92876e-05	0.00014553129999999998	2.24484e-05	2.9148699999999998e-05	0.0001130377	0.000310669	8.668530000000001e-05	1.2262e-06	5.5000000000000004e-09
GM38360	1.15159e-05	3.0217000000000002e-06	3.35e-08	0.0002098229	3.44155e-05	3.087e-07	6.71392e-05	2.3530000000000002e-07	0.0015939435	0.0066575131999999995
GM38376	0.0049714508	0.004020592700000001	0.00048265199999999997	0.0002055024	0.0049831926	0.0004165585	0.0001670571	0.04314926349999999	0.0102992067	0.0606310434
GM38380	0.0006398499	0.0005517097	0.0001283186	3.67574e-05	0.0008364651	3.70433e-05	4.70153e-05	4.55711e-05	0.0002215309	0.0006177552000000001
GM38381	0.0049878223	8.279040000000001e-05	1.8739e-06	0.0001412127	0.0010962486	3.06768e-05	0.0002908055	0.000804897	7.48091e-05	0.0043185292
GM38388	0.0013978369	0.0034572384	1.2870799999999999e-05	4.5632e-06	5.21213e-05	6.3738e-06	1.57559e-05	0.000132032	2.4088299999999998e-05	0.0021795714
GM38394	0.0024538976000000002	0.0009451511999999999	3.18369e-05	1.7159799999999998e-05	0.00011264470000000001	5.45875e-05	0.0002971687	0.0135655938	0.0003327346	0.052598243
GM3841	0.0006099588999999999	0.0001880271	0.0007093669	8.77459e-05	6.59088e-05	0.0006581231999999999	5.9111200000000004e-05	0.0048706206	0.0125542001	0.0048285041
GM3933	0.0022054029000000003	0.0001465148	0.0001135989	7.567e-07	5.658300000000001e-06	1.84504e-05	7.85194e-05	4.6844499999999995e-05	0.0001028067	2.3365999999999998e-06
GM3934	0.0001332203	0.019002329	0.0001534074	3.61757e-05	2.5284e-05	0.00021110029999999998	2.0856999999999998e-06	0.0007454034	0.0010143716	1.13123e-05
GM4081	0.0003725252	0.0116602705	2.22008e-05	0.0004491011	0.012252517	0.010443647700000001	0.00042271489999999996	0.002000425	0.0027632535	0.0002628824
GM4204	2.2363e-06	1.4561000000000001e-06	3.91691e-05	1.91e-06	3.78314e-05	7.318099999999999e-06	1.4405e-06	0.0004519168	1.94754e-05	0.0014623028
GM42417	0.004854537700000001	0.0020042239999999998	0.0026333791999999996	0.0002805835	0.0055801450999999995	0.0015314147	0.0036079274	0.0065245515	0.0034800200000000003	0.0947634287
GM4258	0.0188872495	0.0027626174	0.00019402489999999998	6.62897e-05	0.0030953929	0.0008416472	0.0230234586	0.0004169627	0.0006241013000000001	0.06561090010000001
GM43213	0.0467162853	0.005907397499999999	0.006822138399999999	0.00015309479999999997	0.013117553399999999	0.0005915852	0.00046246579999999996	0.0278999091	0.0005290532	1.90257e-05
GM44339	0.0002222825	2.32793e-05	0.0003620513	3.622e-07	1.7619000000000002e-05	6.295700000000001e-06	0.0001529066	3.1960000000000003e-07	5.096499999999999e-06	0.0032322022999999997
GM44458	0.0007762994	0.0190769973	0.000227941	0.000353714	0.0004069017	0.0024277557	0.0007858186000000001	0.0015562759	0.0082589162	0.0220332651
GM4793	0.0017478644	0.000716128	0.001148982	5.9948e-05	1.3814300000000001e-05	0.0029710541	0.0560933933	9.84036e-05	0.0078658922	0.1644176826
GM5069	0.010549132900000001	0.0015766896000000002	0.0001996454	0.0015623567	0.0694862481	0.0039670650000000005	0.0050419958	0.008101648400000001	0.0035739458999999997	0.1772231846
GM5099	0.004424609	2.44553e-05	7.51913e-05	0.00029525739999999997	0.007250463	3.11054e-05	0.0003663321	2.74507e-05	0.0015617191	0.0006879745
GM5100	9.878650000000001e-05	0.001218541	0.000759451	7.4847e-06	3.34379e-05	0.0002428127	5.4165e-06	1.18585e-05	0.0004808093	0.0010293156
GM5147	0.0007549425	0.0114219481	0.005410023	0.0001025235	0.000153724	0.0012635324	4.54479e-05	0.0138274475	0.00026034750000000003	0.0348919636
GM5253	0.00011702440000000002	3.56234e-05	0.000136971	8.404e-07	2.5874800000000002e-05	0.0002767068	3.6764e-06	0.000105658	0.000368416	0.0008948186
GM5258	0.0001520397	7.8611e-06	0.0003011839	6.359400000000001e-06	0.0011521637	0.00019220889999999998	3.9172e-06	0.0005483851	4.44068e-05	0.0007302944000000001
GM553	0.0013065853	5.48515e-05	1.6286e-06	2.81782e-05	0.0002233511	3.974e-07	4.28594e-05	6.09583e-05	0.00030523009999999996	0.0015490845000000002
GM5533	0.004933766500000001	0.0026344852000000003	0.00022464240000000002	0.0007581131000000001	0.0005855856	0.0001613333	7.379590000000002e-05	0.026309733800000002	0.006355838	0.0773761704
GM5561	0.00025864299999999997	4.8658399999999995e-05	7.1370000000000004e-06	8.8358e-06	0.000496274	6.747880000000001e-05	5.071100000000001e-05	0.0004979574	1.43827e-05	6.6826999999999996e-06
GM5699	2.4499299999999998e-05	0.0004456775	0.0001721073	7.57e-07	2.75e-08	1.60039e-05	5.47e-07	1.14922e-05	2.163e-07	3.4500000000000005e-08
GM5706	0.0006896942	0.0025957671999999998	0.0010673646	1.7101099999999998e-05	0.0017583258	3.37552e-05	5.9737299999999995e-05	7.46068e-05	3.13915e-05	0.0037145523
GM5832	8.67756e-05	3.70866e-05	6.356000000000001e-07	2.20786e-05	2.7173000000000002e-06	4.498e-06	1.67683e-05	0.0002187751	1.4055999999999999e-05	2.104e-07
GM5975	0.000260505	0.0001270012	6.2229999999999995e-06	7.11812e-05	0.0002527484	0.00022773040000000002	8.434950000000001e-05	1.1118e-06	0.0001702875	0.0309210444
GM5976	0.054708390600000004	0.0022967037000000004	6.81936e-05	0.00117986	0.009351995100000001	1.66412e-05	0.0017945769	0.0025524019999999996	0.012780371899999999	0.0648621421
GM6028	0.0014178982	0.0009250429999999999	2.047e-07	2.12219e-05	1.23602e-05	1.1683e-06	1.63153e-05	0.0005099007	9.0048e-05	4.5869e-06
GM6104	0.000894712	0.0007530085000000001	0.00039809469999999995	0.00011516219999999999	0.0009622244	4.55094e-05	1.1665599999999999e-05	4.96273e-05	0.0006333633	6.646400000000001e-06
GM6123	0.000699923	8.6881e-05	4.8565599999999995e-05	1.8907e-06	2.96076e-05	0.000359135	4.6907200000000004e-05	9.989359999999999e-05	0.0008942112000000001	0.006407516
GM6161	0.000716618	0.00022655229999999998	2.8138399999999998e-05	2.2966e-06	0.0001502822	5.605000000000001e-06	5.2577e-06	9.976930000000001e-05	0.0001252441	0.0002254516
GM6177	0.0014397702	0.0041583291	2.3708e-06	7.781119999999999e-05	0.0001283649	4.366199999999999e-06	0.0006750757	0.000350752	0.00011906349999999999	3.36523e-05
GM6195	0.010959712199999999	0.0005458954	0.0107836183	7.10006e-05	0.014993322199999999	0.0015989729	0.0001580816	0.000588973	0.0004220175	0.014927977
GM6345	0.0029993775	0.0001364256	9.4867e-06	8.5257e-06	0.0434182468	6.51782e-05	0.0011086363	7.4197e-06	0.0011792421	0.0649057911
GM6420	0.040349479	0.0020394302	0.04512095	0.0002624193	0.0013312601	0.0075382147	0.0007792146	0.0145783302	0.0214021049	0.0007530628
GM6428	3.69001e-05	0.0007795591	8.226e-06	2.322e-06	0.0017900438000000001	0.0009060645	6.74304e-05	9.0809e-06	0.0009330126	9.6681e-06
GM6644	0.0012226803	0.0001539966	0.0017845151999999996	3.1087e-06	1.72852e-05	0.0001201208	0.00034077120000000003	0.0190011472	0.0005946257	0.0270832996
GM6799	0.0012219458	0.00018131209999999997	4.431e-07	5.9218e-06	6.484e-07	2.831e-06	1.02167e-05	0.00018725479999999998	2.34029e-05	0.0173807305
GM6822	0.0035388249	0.1221147646	0.019255877699999997	6.41806e-05	0.0013411535	0.0035415207	0.010589477	0.017474847100000003	0.0018184454	0.0001383775
GM7094	0.0053335709	0.0005480699	0.0004748053	0.0001667522	1.8364e-06	1.37598e-05	0.0002779475	0.006457416	9.305540000000001e-05	0.0328562694
GM7160	0.0145575846	0.0012875476	0.0022521661999999995	0.0072803912999999994	0.0012801420000000002	0.0015858881	0.0001233021	0.0160482931	0.046325708300000004	0.029248727099999997
